x,y_obs,weight,y_calc,y_bkg,Q
11.4094,179.073,0.00558433,174.939,167.751,3.02266
11.4284,179.465,0.00557213,174.822,167.931,3.02768
11.4474,179.252,0.00557875,174.71,168.111,3.0327
11.4664,179.086,0.00558392,174.603,168.292,3.03772
11.4854,178.804,0.00559273,174.498,168.473,3.04273
11.5044,178.707,0.00559574,174.397,168.654,3.04775
11.5234,178.467,0.00560326,174.298,168.835,3.05277
11.5424,178.962,0.00558778,174.203,169.017,3.05779
11.5614,179.323,0.00557651,174.115,169.199,3.0628
11.5804,179.196,0.00558048,174.037,169.381,3.06782
11.5994,178.71,0.00559566,173.975,169.563,3.07284
11.6184,178.744,0.00559461,173.937,169.746,3.07785
11.6374,179.262,0.00557843,173.93,169.928,3.08287
11.6564,179.571,0.00556883,173.964,170.111,3.08789
11.6754,180.192,0.00554964,174.05,170.294,3.0929
11.6944,180.515,0.00553972,174.196,170.476,3.09792
11.7134,180.472,0.00554103,174.408,170.659,3.10294
11.7324,180.016,0.00555506,174.688,170.842,3.10795
11.7515,180.06,0.0055537,175.035,171.025,3.11297
11.7705,180.039,0.00555435,175.445,171.208,3.11799
11.7895,180.155,0.00555078,175.91,171.391,3.123
11.8085,180.191,0.00554965,176.421,171.573,3.12802
11.8275,180.559,0.00553836,176.968,171.756,3.13303
11.8465,180.374,0.00554403,177.543,171.938,3.13805
11.8655,180.564,0.00553821,178.139,172.121,3.14306
11.8845,181.178,0.00551944,178.75,172.303,3.14808
11.9035,181.66,0.00550479,179.372,172.485,3.1531
11.9225,181.616,0.00550612,180.003,172.667,3.15811
11.9415,181.382,0.00551321,180.643,172.849,3.16313
11.9605,181.137,0.00552068,181.291,173.03,3.16814
11.9795,180.927,0.00552709,181.949,173.211,3.17316
11.9985,181.565,0.00550768,182.618,173.392,3.17817
12.0175,182.1,0.00549149,183.302,173.572,3.18319
12.0365,182.185,0.00548894,184.004,173.752,3.1882
12.0555,181.827,0.00549973,184.726,173.932,3.19322
12.0745,181.964,0.0054956,185.472,174.111,3.19823
12.0935,182.459,0.00548067,186.247,174.29,3.20325
12.1125,183.089,0.00546183,187.055,174.469,3.20826
12.1315,183.494,0.00544977,187.901,174.646,3.21327
12.1505,183.689,0.00544399,188.791,174.824,3.21829
12.1695,183.556,0.00544792,189.73,175.001,3.2233
12.1885,184.086,0.00543224,190.725,175.177,3.22832
12.2075,184.936,0.00540729,191.784,175.352,3.23333
12.2265,185.877,0.00537991,192.916,175.527,3.23835
12.2455,186.091,0.0053737,194.129,175.702,3.24336
12.2645,186.708,0.00535596,195.436,175.875,3.24837
12.2835,187.72,0.00532707,196.848,176.048,3.25339
12.3025,188.839,0.00529551,198.38,176.22,3.2584
12.3215,189.815,0.00526827,200.05,176.392,3.26341
12.3406,191.046,0.00523434,201.876,176.562,3.26843
12.3596,192.225,0.00520223,203.883,176.732,3.27344
12.3786,193.707,0.00516243,206.098,176.901,3.27845
12.3976,195.568,0.00511331,208.553,177.069,3.28347
12.4166,197.351,0.00506713,211.288,177.236,3.28848
12.4356,199.334,0.00501672,214.35,177.402,3.29349
12.4546,201.865,0.0049538,217.797,177.567,3.29851
12.4736,205.479,0.00486668,221.701,177.731,3.30352
12.4926,209.319,0.0047774,226.151,177.894,3.30853
12.5116,214.004,0.0046728,231.262,178.056,3.31355
12.5306,218.729,0.00457186,237.182,178.217,3.31856
12.5496,225.376,0.00443702,244.103,178.376,3.32357
12.5686,234.18,0.00427021,252.277,178.535,3.32858
12.5876,245.057,0.00408068,262.032,178.692,3.3336
12.6066,259.264,0.00385707,273.791,178.848,3.33861
12.6256,276.654,0.00361463,288.095,179.003,3.34362
12.6446,299.366,0.00334039,305.61,179.156,3.34863
12.6636,329.367,0.00303612,327.143,179.309,3.35364
12.6826,364.541,0.00274317,353.633,179.459,3.35866
12.7016,408.857,0.00244584,386.112,179.609,3.36367
12.7206,459.772,0.00217499,425.623,179.757,3.36868
12.7396,517.438,0.0019326,473.02,179.903,3.37369
12.7586,577.349,0.00173205,528.574,180.048,3.3787
12.7776,633.95,0.00157741,591.216,180.191,3.38371
12.7966,682.411,0.00146539,657.356,180.333,3.38872
12.8156,716.759,0.00139517,719.682,180.474,3.39374
12.8346,735.921,0.00135884,767.207,180.612,3.39875
12.8536,740.792,0.00134991,788.427,180.749,3.40376
12.8726,728.285,0.00137309,777.226,180.885,3.40877
12.8916,705.382,0.00141767,736.837,181.018,3.41378
12.9106,671.374,0.00148948,677.678,181.15,3.41879
12.9297,627.712,0.00159309,611.431,181.28,3.4238
12.9487,577.409,0.00173187,546.742,181.408,3.42881
12.9677,526.929,0.00189779,488.303,181.535,3.43382
12.9867,474.193,0.00210885,437.862,181.659,3.43883
13.0057,425.194,0.00235187,395.492,181.782,3.44384
13.0247,381.375,0.00262209,360.471,181.902,3.44885
13.0437,342.846,0.00291676,331.798,182.021,3.45386
13.0627,312.886,0.00319605,308.43,182.138,3.45887
13.0817,289.019,0.00345998,289.402,182.252,3.46388
13.1007,271.2,0.00368732,273.878,182.365,3.46889
13.1197,256.809,0.00389395,261.154,182.475,3.4739
13.1387,246.592,0.00405528,250.662,182.584,3.47891
13.1577,239.338,0.00417819,241.955,182.69,3.48392
13.1767,233.311,0.00428613,234.682,182.794,3.48893
13.1957,228.422,0.00437787,228.574,182.895,3.49394
13.2147,224.129,0.00446172,223.42,182.995,3.49895
13.2337,220.859,0.00452778,219.054,183.092,3.50396
13.2527,218.104,0.00458496,215.346,183.187,3.50897
13.2717,215.526,0.00463982,212.185,183.279,3.51398
13.2907,213.351,0.00468711,209.482,183.369,3.51898
13.3097,211.276,0.00473315,207.161,183.457,3.52399
13.3287,209.785,0.00476679,205.159,183.542,3.529
13.3477,208.184,0.00480344,203.421,183.625,3.53401
13.3667,206.519,0.00484217,201.903,183.706,3.53902
13.3857,204.69,0.00488544,200.567,183.783,3.54403
13.4047,203.366,0.00491725,199.381,183.859,3.54904
13.4237,201.985,0.00495087,198.32,183.931,3.55404
13.4427,201.248,0.004969,197.361,184.001,3.55905
13.4617,200.66,0.00498355,196.489,184.069,3.56406
13.4807,199.823,0.00500443,195.687,184.134,3.56907
13.4998,198.781,0.00503067,194.943,184.196,3.57408
13.5188,197.538,0.00506233,194.248,184.255,3.57908
13.5378,196.483,0.00508949,193.592,184.312,3.58409
13.5568,195.463,0.00511606,192.968,184.365,3.5891
13.5758,194.484,0.00514181,192.371,184.417,3.59411
13.5948,193.915,0.00515691,191.793,184.465,3.59911
13.6138,193.357,0.00517178,191.232,184.51,3.60412
13.6328,192.792,0.00518694,190.682,184.553,3.60913
13.6518,191.932,0.00521017,190.139,184.592,3.61413
13.6708,191.602,0.00521915,189.601,184.629,3.61914
13.6898,191.177,0.00523075,189.065,184.663,3.62415
13.7088,190.851,0.00523968,188.528,184.694,3.62915
13.7278,190.21,0.00525734,187.988,184.722,3.63416
13.7468,190.08,0.00526093,187.445,184.747,3.63917
13.7658,189.914,0.00526554,186.896,184.769,3.64417
13.7848,189.853,0.00526722,186.343,184.787,3.64918
13.8038,189.449,0.00527847,185.786,184.803,3.65419
13.8228,188.948,0.00529247,185.227,184.816,3.65919
13.8418,188.589,0.00530255,184.669,184.826,3.6642
13.8608,188.497,0.00530512,184.116,184.832,3.6692
13.8798,188.598,0.00530229,183.574,184.835,3.67421
13.8988,188.357,0.00530907,183.05,184.836,3.67921
13.9178,187.911,0.00532166,182.552,184.833,3.68422
13.9368,187.565,0.00533147,182.09,184.827,3.68923
13.9558,187.331,0.00533813,181.673,184.817,3.69423
13.9748,186.924,0.00534976,181.311,184.805,3.69924
13.9938,186.366,0.00536579,181.011,184.789,3.70424
14.0128,185.941,0.00537805,180.781,184.77,3.70925
14.0318,185.941,0.00537806,180.625,184.748,3.71425
14.0508,185.746,0.00538368,180.544,184.722,3.71926
14.0698,185.546,0.00538951,180.536,184.693,3.72426
14.0889,185.055,0.00540381,180.597,184.661,3.72927
14.1079,184.647,0.00541575,180.72,184.626,3.73427
14.1269,184.019,0.00543422,180.896,184.587,3.73927
14.1459,183.466,0.0054506,181.116,184.545,3.74428
14.1649,183.315,0.00545511,181.368,184.5,3.74928
14.1839,183.098,0.00546154,181.643,184.452,3.75429
14.2029,182.902,0.0054674,181.932,184.4,3.75929
14.2219,182.219,0.0054879,182.228,184.344,3.7643
14.2409,181.847,0.00549912,182.524,184.286,3.7693
14.2599,181.58,0.00550722,182.815,184.224,3.7743
14.2789,181.414,0.00551226,183.098,184.159,3.77931
14.2979,181.332,0.00551474,183.368,184.09,3.78431
14.3169,180.9,0.0055279,183.624,184.018,3.78931
14.3359,180.988,0.00552521,183.866,183.943,3.79432
14.3549,180.819,0.00553038,184.092,183.864,3.79932
14.3739,180.753,0.00553241,184.303,183.782,3.80432
14.3929,180.375,0.00554401,184.499,183.697,3.80933
14.4119,180.602,0.00553703,184.68,183.608,3.81433
14.4309,180.684,0.00553451,184.847,183.516,3.81933
14.4499,181.229,0.00551788,185,183.42,3.82433
14.4689,181.545,0.00550829,185.141,183.322,3.82934
14.4879,181.935,0.00549648,185.269,183.22,3.83434
14.5069,181.856,0.00549887,185.386,183.114,3.83934
14.5259,182.414,0.00548203,185.492,183.006,3.84434
14.5449,182.795,0.0054706,185.586,182.894,3.84935
14.5639,183.158,0.00545976,185.67,182.778,3.85435
14.5829,183.344,0.00545421,185.742,182.66,3.85935
14.6019,183.927,0.00543693,185.804,182.538,3.86435
14.6209,184.473,0.00542086,185.854,182.413,3.86935
14.6399,184.82,0.00541066,185.892,182.285,3.87436
14.6589,184.907,0.00540812,185.917,182.153,3.87936
14.678,184.8,0.00541125,185.929,182.018,3.88436
14.697,185.163,0.00540064,185.925,181.88,3.88936
14.716,185.45,0.00539228,185.906,181.739,3.89436
14.735,185.373,0.00539454,185.87,181.595,3.89936
14.754,185.409,0.00539348,185.817,181.448,3.90436
14.773,185.205,0.00539942,185.745,181.297,3.90936
14.792,185.332,0.00539571,185.654,181.144,3.91436
14.811,185.254,0.00539799,185.545,180.987,3.91936
14.83,184.809,0.00541099,185.415,180.827,3.92437
14.849,184.163,0.00542998,185.268,180.665,3.92937
14.868,183.514,0.00544919,185.101,180.499,3.93437
14.887,183.044,0.00546318,184.918,180.33,3.93937
14.906,182.74,0.00547225,184.718,180.159,3.94437
14.925,182.473,0.00548026,184.504,179.984,3.94937
14.944,182.192,0.00548871,184.276,179.807,3.95437
14.963,181.534,0.00550862,184.037,179.626,3.95937
14.982,180.952,0.00552632,183.788,179.443,3.96437
15.001,180.537,0.00553902,183.53,179.258,3.96937
15.02,179.736,0.00556373,183.264,179.069,3.97436
15.039,179.558,0.00556924,182.994,178.878,3.97936
15.058,179.113,0.00558308,182.719,178.684,3.98436
15.077,178.687,0.00559637,182.44,178.487,3.98936
15.096,177.833,0.00562326,182.16,178.288,3.99436
15.115,177.555,0.00563207,181.878,178.086,3.99936
15.134,177.273,0.00564103,181.595,177.882,4.00436
15.153,176.973,0.00565059,181.312,177.675,4.00936
15.172,176.587,0.00566293,181.029,177.466,4.01436
15.191,176.819,0.00565551,180.747,177.254,4.01935
15.21,176.792,0.00565637,180.466,177.041,4.02435
15.229,176.359,0.00567026,180.186,176.824,4.02935
15.2481,175.8,0.0056883,179.907,176.606,4.03435
15.2671,175.522,0.0056973,179.63,176.385,4.03935
15.2861,175.456,0.00569944,179.354,176.163,4.04435
15.3051,175.594,0.00569496,179.079,175.938,4.04934
15.3241,175.663,0.00569272,178.807,175.711,4.05434
15.3431,175.767,0.00568935,178.535,175.482,4.05934
15.3621,175.518,0.00569741,178.266,175.251,4.06434
15.3811,175.048,0.0057127,177.998,175.018,4.06933
15.4001,174.956,0.00571572,177.731,174.784,4.07433
15.4191,174.898,0.00571762,177.465,174.547,4.07933
15.4381,174.847,0.00571928,177.202,174.309,4.08432
15.4571,174.916,0.00571702,176.939,174.069,4.08932
15.4761,174.918,0.00571697,176.678,173.828,4.09432
15.4951,174.691,0.00572441,176.418,173.585,4.09932
15.5141,174.43,0.00573297,176.16,173.341,4.10431
15.5331,174.487,0.00573108,175.903,173.095,4.10931
15.5521,174.75,0.00572246,175.648,172.848,4.1143
15.5711,174.679,0.00572477,175.394,172.6,4.1193
15.5901,174.258,0.00573862,175.141,172.35,4.1243
15.6091,174.159,0.00574188,174.89,172.099,4.12929
15.6281,174.212,0.00574013,174.64,171.847,4.13429
15.6471,174.376,0.00573472,174.392,171.594,4.13928
15.6661,174.337,0.00573603,174.146,171.341,4.14428
15.6851,174.499,0.00573068,173.901,171.086,4.14928
15.7041,174.441,0.00573259,173.658,170.83,4.15427
15.7231,174.439,0.00573265,173.417,170.574,4.15927
15.7421,174.181,0.00574116,173.178,170.317,4.16426
15.7611,173.897,0.00575053,172.941,170.06,4.16926
15.7801,173.74,0.00575571,172.707,169.802,4.17425
15.7991,173.659,0.0057584,172.474,169.543,4.17925
15.8181,173.702,0.005757,172.245,169.284,4.18424
15.8372,173.389,0.00576737,172.018,169.025,4.18924
15.8562,173.18,0.00577432,171.794,168.766,4.19423
15.8752,173.616,0.00575985,171.572,168.506,4.19922
15.8942,173.886,0.0057509,171.355,168.247,4.20422
15.9132,173.997,0.00574724,171.14,167.987,4.20921
15.9322,173.937,0.00574921,170.93,167.728,4.21421
15.9512,174.217,0.00573997,170.723,167.469,4.2192
15.9702,173.995,0.00574729,170.521,167.21,4.22419
15.9892,173.614,0.00575991,170.323,166.951,4.22919
16.0082,173.596,0.00576049,170.13,166.693,4.23418
16.0272,173.615,0.00575988,169.943,166.435,4.23918
16.0462,173.797,0.00575384,169.761,166.178,4.24417
16.0652,173.38,0.00576769,169.585,165.921,4.24916
16.0842,173.052,0.00577862,169.415,165.666,4.25416
16.1032,172.576,0.00579454,169.253,165.411,4.25915
16.1222,172.447,0.0057989,169.098,165.157,4.26414
16.1412,172.542,0.00579567,168.951,164.904,4.26913
16.1602,172.614,0.00579328,168.813,164.652,4.27413
16.1792,172.391,0.00580077,168.685,164.401,4.27912
16.1982,172.108,0.00581029,168.567,164.152,4.28411
16.2172,172.158,0.00580862,168.461,163.903,4.2891
16.2362,171.941,0.00581596,168.367,163.657,4.2941
16.2552,171.875,0.00581817,168.287,163.412,4.29909
16.2742,171.604,0.00582738,168.222,163.168,4.30408
16.2932,171.684,0.00582467,168.174,162.926,4.30907
16.3122,171.864,0.00581854,168.144,162.686,4.31406
16.3312,171.96,0.0058153,168.136,162.448,4.31906
16.3502,171.804,0.00582059,168.152,162.211,4.32405
16.3692,171.784,0.00582128,168.195,161.977,4.32904
16.3882,172.063,0.00581182,168.27,161.745,4.33403
16.4073,171.785,0.00582121,168.382,161.514,4.33902
16.4263,171.466,0.00583206,168.536,161.287,4.34401
16.4453,171.337,0.00583645,168.74,161.061,4.349
16.4643,171.751,0.00582239,169.001,160.838,4.35399
16.4833,172.31,0.00580348,169.328,160.618,4.35898
16.5023,172.426,0.00579958,169.729,160.4,4.36397
16.5213,172.548,0.00579549,170.213,160.184,4.36896
16.5403,172.482,0.0057977,170.784,159.972,4.37395
16.5593,172.854,0.00578522,171.442,159.762,4.37894
16.5783,173.03,0.00577934,172.171,159.555,4.38393
16.5973,173.344,0.00576887,172.941,159.352,4.38892
16.6163,173.776,0.00575452,173.705,159.151,4.39391
16.6353,174.368,0.00573501,174.415,158.954,4.3989
16.6543,174.951,0.00571588,175.054,158.759,4.40389
16.6733,175.607,0.00569454,175.649,158.568,4.40888
16.6923,176.298,0.00567222,176.266,158.38,4.41387
16.7113,177.056,0.00564793,176.982,158.196,4.41886
16.7303,178.061,0.00561605,177.86,158.016,4.42385
16.7493,179.697,0.00556492,178.949,157.838,4.42884
16.7683,181.427,0.00551184,180.282,157.665,4.43383
16.7873,183.289,0.00545587,181.882,157.495,4.43882
16.8063,185.089,0.00540282,183.77,157.329,4.44381
16.8253,187.105,0.00534458,185.957,157.167,4.44879
16.8443,189.533,0.00527611,188.45,157.008,4.45378
16.8633,192.016,0.0052079,191.243,156.854,4.45877
16.8823,194.294,0.00514684,194.311,156.704,4.46376
16.9013,196.49,0.00508932,197.6,156.557,4.46875
16.9203,198.116,0.00504756,201.018,156.415,4.47373
16.9393,200.287,0.00499283,204.425,156.277,4.47872
16.9583,201.978,0.00495103,207.631,156.143,4.48371
16.9773,202.798,0.00493102,210.414,156.014,4.4887
16.9964,203.288,0.00491914,212.541,155.889,4.49368
17.0154,203.324,0.00491826,213.824,155.768,4.49867
17.0344,203.587,0.00491189,214.159,155.651,4.50366
17.0534,202.921,0.00492802,213.555,155.539,4.50865
17.0724,201.903,0.00495288,212.133,155.431,4.51363
17.0914,200.896,0.0049777,210.089,155.328,4.51862
17.1104,200.131,0.00499672,207.646,155.23,4.52361
17.1294,199.099,0.00502263,205.009,155.135,4.52859
17.1484,197.706,0.00505802,202.343,155.046,4.53358
17.1674,196.192,0.00509705,199.76,154.961,4.53857
17.1864,194.94,0.00512979,197.326,154.88,4.54355
17.2054,193.721,0.00516205,195.069,154.804,4.54854
17.2244,192.631,0.00519126,192.99,154.733,4.55352
17.2434,191.809,0.00521351,191.076,154.667,4.55851
17.2624,190.808,0.00524087,189.302,154.604,4.56349
17.2814,189.779,0.00526927,187.645,154.547,4.56848
17.3004,188.439,0.00530676,186.078,154.494,4.57347
17.3194,186.967,0.00534854,184.584,154.446,4.57845
17.3384,185.594,0.00538811,183.146,154.402,4.58344
17.3574,184.205,0.00542873,181.754,154.363,4.58842
17.3764,182.844,0.00546914,180.402,154.328,4.59341
17.3954,181.815,0.00550011,179.09,154.298,4.59839
17.4144,180.749,0.00553252,177.817,154.272,4.60337
17.4334,179.551,0.00556944,176.587,154.251,4.60836
17.4524,178.349,0.00560699,175.403,154.233,4.61334
17.4714,177.363,0.00563816,174.269,154.221,4.61833
17.4904,176.435,0.00566783,173.187,154.212,4.62331
17.5094,175.383,0.00570181,172.16,154.208,4.6283
17.5284,173.899,0.00575046,0,0,4.63328
17.5474,172.697,0.0057905,0,0,4.63826
17.5664,171.646,0.00582595,0,0,4.64325
17.5855,170.75,0.00585652,0,0,4.64823
17.6045,170.099,0.00587893,0,0,4.65321
17.6235,169.253,0.00590832,0,0,4.6582
17.6425,168.304,0.00594163,0,0,4.66318
17.6615,167.366,0.00597494,0,0,4.66816
17.6805,166.527,0.00600503,0,0,4.67315
17.6995,165.474,0.00604324,0,0,4.67813
17.7185,164.175,0.00609105,0,0,4.68311
17.7375,163.264,0.00612503,0,0,4.68809
17.7565,162.23,0.00616409,0,0,4.69308
17.7755,161.668,0.00618553,0,0,4.69806
17.7945,160.75,0.00622083,0,0,4.70304
17.8135,160.007,0.00624972,0,0,4.70802
17.8325,159.507,0.0062693,0,0,4.713
17.8515,158.827,0.00629616,0,0,4.71799
17.8705,158.422,0.00631227,0,0,4.72297
17.8895,157.721,0.0063403,0,0,4.72795
17.9085,157.114,0.00636481,0,0,4.73293
17.9275,156.41,0.00639345,0,0,4.73791
17.9465,155.912,0.00641387,0,0,4.74289
17.9655,155.249,0.00644127,0,0,4.74787
17.9845,154.827,0.00645881,0,0,4.75285
18.0035,154.521,0.00647161,0,0,4.75783
18.0225,154.361,0.00647832,0,0,4.76281
18.0415,153.865,0.0064992,0,0,4.76779
18.0605,153.321,0.00652228,0,0,4.77277
18.0795,152.512,0.00655685,0,0,4.77775
18.0985,152.128,0.00657343,0,0,4.78273
18.1175,151.648,0.00659421,0,0,4.78771
18.1365,151.435,0.00660351,0,0,4.79269
18.1556,150.931,0.00662556,0,0,4.79767
18.1746,150.391,0.00664931,0,0,4.80265
18.1936,149.981,0.00666753,0,0,4.80763
18.2126,149.342,0.00669602,0,0,4.81261
18.2316,148.697,0.0067251,0,0,4.81759
18.2506,148.321,0.00674215,0,0,4.82257
18.2696,147.961,0.00675853,0,0,4.82755
18.2886,147.437,0.00678254,0,0,4.83253
18.3076,146.94,0.0068055,0,0,4.83751
18.3266,146.458,0.00682789,0,0,4.84248
18.3456,145.626,0.00686689,0,0,4.84746
18.3646,144.608,0.00691525,0,0,4.85244
18.3836,143.838,0.00695225,0,0,4.85742
18.4026,143.514,0.00696798,0,0,4.8624
18.4216,143.069,0.00698963,0,0,4.86737
18.4406,142.401,0.00702241,0,0,4.87235
18.4596,141.705,0.00705691,0,0,4.87733
18.4786,141.246,0.00707985,0,0,4.88231
18.4976,140.664,0.00710911,0,0,4.88728
18.5166,140.205,0.00713242,0,0,4.89226
18.5356,139.666,0.00715995,0,0,4.89724
18.5546,139.324,0.00717749,0,0,4.90221
18.5736,139.062,0.00719105,0,0,4.90719
18.5926,138.654,0.00721221,0,0,4.91217
18.6116,138.645,0.00721265,0,0,4.91714
18.6306,138.78,0.00720565,0,0,4.92212
18.6496,138.924,0.0071982,0,0,4.9271
18.6686,139.101,0.00718904,0,0,4.93207
18.6876,139.753,0.0071555,0,0,4.93705
18.7066,140.396,0.00712272,0,0,4.94202
18.7256,140.882,0.00709814,0,0,4.947
18.7447,141.529,0.00706567,0,0,4.95197
18.7637,142.727,0.00700636,0,0,4.95695
18.7827,144.008,0.00694404,0,0,4.96192
18.8017,145.134,0.00689018,0,0,4.9669
18.8207,146.288,0.00683584,0,0,4.97187
18.8397,147.533,0.00677813,0,0,4.97685
18.8587,148.155,0.00674967,0,0,4.98182
18.8777,148.64,0.00672767,0,0,4.9868
18.8967,149.01,0.00671096,0,0,4.99177
18.9157,149.398,0.00669355,0,0,4.99675
18.9347,149.506,0.00668871,0,0,5.00172
18.9537,149.556,0.00668644,0,0,5.00669
18.9727,149.548,0.00668683,0,0,5.01167
18.9917,149.071,0.00670821,0,0,5.01664
19.0107,148.545,0.00673197,0,0,5.02162
19.0297,147.587,0.00677564,0,0,5.02659
19.0487,146.69,0.00681708,0,0,5.03156
19.0677,145.175,0.00688825,0,0,5.03654
19.0867,143.787,0.00695474,0,0,5.04151
19.1057,141.602,0.00706206,0,0,5.04648
19.1247,139.678,0.00715935,0,0,5.05145
19.1437,137.481,0.00727371,0,0,5.05643
19.1627,135.417,0.0073846,0,0,5.0614
19.1817,133.26,0.00750414,0,0,5.06637
19.2007,131.015,0.00763271,0,0,5.07134
19.2197,129.03,0.00775011,0,0,5.07631
19.2387,126.739,0.00789025,0,0,5.08129
19.2577,124.554,0.00802866,0,0,5.08626
19.2767,122.129,0.00818809,0,0,5.09123
19.2957,120.028,0.0083314,0,0,5.0962
19.3148,118.139,0.00846462,0,0,5.10117
19.3338,116.522,0.00858209,0,0,5.10614
19.3528,114.882,0.00870459,0,0,5.11111
19.3718,113.559,0.00880597,0,0,5.11609
19.3908,112.404,0.00889645,0,0,5.12106
19.4098,111.448,0.00897282,0,0,5.12603
19.4288,110.677,0.00903529,0,0,5.131
19.4478,110.178,0.00907619,0,0,5.13597
19.4668,109.627,0.00912186,0,0,5.14094
19.4858,108.978,0.00917613,0,0,5.14591
19.5048,108.36,0.00922851,0,0,5.15088
19.5238,107.845,0.00927257,0,0,5.15585
19.5428,107.093,0.00933766,0,0,5.16082
19.5618,106.301,0.00940723,0,0,5.16579
19.5808,105.768,0.0094547,0,0,5.17076
19.5998,105.102,0.00951458,0,0,5.17572
19.6188,104.56,0.00956389,0,0,5.18069
19.6378,103.92,0.00962275,0,0,5.18566
19.6568,103.269,0.00968343,0,0,5.19063
19.6758,102.897,0.0097185,0,0,5.1956
19.6948,102.519,0.00975425,0,0,5.20057
19.7138,102.262,0.0097788,0,0,5.20554
19.7328,101.894,0.00981408,0,0,5.2105
19.7518,101.425,0.00985951,0,0,5.21547
19.7708,101.088,0.0098924,0,0,5.22044
19.7898,100.77,0.00992355,0,0,5.22541
19.8088,100.541,0.00994615,0,0,5.23038
19.8278,100.405,0.00995964,0,0,5.23534
19.8468,100.121,0.00998787,0,0,5.24031
19.8658,99.6542,0.0100347,0,0,5.24528
19.8848,99.1346,0.0100873,0,0,5.25024
19.9039,98.9533,0.0101058,0,0,5.25521
19.9229,98.9099,0.0101102,0,0,5.26018
19.9419,98.9515,0.010106,0,0,5.26514
19.9609,98.6182,0.0101401,0,0,5.27011
19.9799,98.3445,0.0101683,0,0,5.27508
19.9989,98.0529,0.0101986,0,0,5.28004
20.0179,97.9633,0.0102079,0,0,5.28501
20.0369,97.5901,0.0102469,0,0,5.28997
20.0559,97.1612,0.0102922,0,0,5.29494
20.0749,96.7638,0.0103344,0,0,5.29991
20.0939,96.4105,0.0103723,0,0,5.30487
20.1129,95.9675,0.0104202,0,0,5.30984
20.1319,95.3719,0.0104853,0,0,5.3148
20.1509,94.8768,0.01054,0,0,5.31977
20.1699,94.5339,0.0105782,0,0,5.32473
20.1889,94.2933,0.0106052,0,0,5.3297
20.2079,93.9894,0.0106395,0,0,5.33466
20.2269,93.8145,0.0106593,0,0,5.33963
20.2459,93.5726,0.0106869,0,0,5.34459
20.2649,93.2737,0.0107211,0,0,5.34955
20.2839,93.0784,0.0107436,0,0,5.35452
20.3029,92.8038,0.0107754,0,0,5.35948
20.3219,92.527,0.0108077,0,0,5.36444
20.3409,92.4332,0.0108186,0,0,5.36941
20.3599,92.2198,0.0108437,0,0,5.37437
20.3789,92.067,0.0108617,0,0,5.37933
20.3979,91.7797,0.0108957,0,0,5.3843
20.4169,91.5625,0.0109215,0,0,5.38926
20.4359,91.3253,0.0109499,0,0,5.39422
20.4549,91.1905,0.0109661,0,0,5.39919
20.4739,90.9428,0.0109959,0,0,5.40415
20.493,90.4617,0.0110544,0,0,5.40911
20.512,90.0159,0.0111092,0,0,5.41407
20.531,89.9393,0.0111186,0,0,5.41903
20.55,89.9494,0.0111174,0,0,5.424
20.569,89.821,0.0111333,0,0,5.42896
20.588,89.4564,0.0111786,0,0,5.43392
20.607,89.237,0.0112061,0,0,5.43888
20.626,89.1079,0.0112223,0,0,5.44384
20.645,88.9702,0.0112397,0,0,5.4488
20.664,88.8345,0.0112569,0,0,5.45376
20.683,88.8346,0.0112569,0,0,5.45873
20.702,88.6876,0.0112755,0,0,5.46369
20.721,88.0604,0.0113558,0,0,5.46865
20.74,87.7989,0.0113897,0,0,5.47361
20.759,87.7028,0.0114021,0,0,5.47857
20.778,87.6112,0.0114141,0,0,5.48353
20.797,87.4297,0.0114378,0,0,5.48849
20.816,87.3903,0.0114429,0,0,5.49345
20.835,87.1795,0.0114706,0,0,5.49841
20.854,87.0099,0.0114929,0,0,5.50337
20.873,86.9124,0.0115058,0,0,5.50833
20.892,86.781,0.0115233,0,0,5.51328
20.911,86.6056,0.0115466,0,0,5.51824
20.93,86.5023,0.0115604,0,0,5.5232
20.949,86.5408,0.0115552,0,0,5.52816
20.968,86.4116,0.0115725,0,0,5.53312
20.987,86.4719,0.0115644,0,0,5.53808
21.006,86.6736,0.0115375,0,0,5.54304
21.025,86.772,0.0115245,0,0,5.54799
21.044,86.4399,0.0115687,0,0,5.55295
21.0631,86.019,0.0116253,0,0,5.55791
21.0821,85.6858,0.0116705,0,0,5.56287
21.1011,85.5377,0.0116908,0,0,5.56783
21.1201,85.3767,0.0117128,0,0,5.57278
21.1391,85.3199,0.0117206,0,0,5.57774
21.1581,85.3494,0.0117165,0,0,5.5827
21.1771,85.229,0.0117331,0,0,5.58765
21.1961,85.2742,0.0117269,0,0,5.59261
21.2151,85.2473,0.0117306,0,0,5.59757
21.2341,85.26,0.0117288,0,0,5.60252
21.2531,85.1947,0.0117378,0,0,5.60748
21.2721,85.0702,0.011755,0,0,5.61244
21.2911,84.9977,0.011765,0,0,5.61739
21.3101,84.5864,0.0118222,0,0,5.62235
21.3291,84.1053,0.0118899,0,0,5.6273
21.3481,83.7653,0.0119381,0,0,5.63226
21.3671,83.4818,0.0119787,0,0,5.63721
21.3861,83.2125,0.0120174,0,0,5.64217
21.4051,82.9783,0.0120513,0,0,5.64712
21.4241,82.7512,0.0120844,0,0,5.65208
