#t(m)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
0.447100	79.495453	290.099672	4.070664E-6	96.000023	59.300000	718.388549	NA	NA
0.448667	68.732624	290.099672	4.072921E-6	95.999984	59.300000	715.497832	NA	NA
0.450750	68.516426	290.099672	4.076816E-6	95.999945	59.300000	715.438588	NA	NA
0.452050	68.651806	290.099672	4.065532E-6	95.999953	59.300000	715.475691	NA	NA
0.454167	68.166760	290.099672	4.065532E-6	95.999969	59.300000	715.342671	NA	NA
0.455483	68.418474	290.099672	4.064822E-6	95.999938	59.300000	715.411732	NA	NA
0.457050	67.978331	290.099672	4.071004E-6	95.999961	59.300000	715.290930	NA	NA
0.458883	67.494994	290.099672	4.077342E-6	95.999969	59.300000	715.158045	NA	NA
0.460433	67.656058	290.099672	4.077001E-6	95.999969	59.300000	715.202354	NA	NA
0.462283	67.548756	290.099672	4.067356E-6	95.999992	59.300000	715.172838	NA	NA
0.463617	67.844420	290.099672	4.069922E-6	95.999953	59.300000	715.254138	NA	NA
0.465667	67.440784	290.099672	4.053198E-6	95.999938	59.300000	715.143126	NA	NA
0.467117	67.844388	290.099672	4.067047E-6	95.999969	59.300000	715.254129	NA	NA
0.468733	67.790714	290.099672	4.073632E-6	95.999938	59.300000	715.239377	NA	NA
0.470550	85.397556	290.099672	4.074343E-6	95.999930	59.300000	719.927050	NA	NA
0.472417	85.384549	290.099672	4.073632E-6	95.999898	59.300000	719.923695	NA	NA
0.473683	85.183127	290.099672	4.064265E-6	95.999867	59.300000	719.871711	NA	NA
0.475383	84.899336	290.099672	4.062874E-6	95.999883	59.300000	719.798407	NA	NA
0.477400	85.161112	290.099672	4.071839E-6	95.999891	59.300000	719.866027	NA	NA
0.478867	85.103689	290.099672	4.068408E-6	95.999898	59.300000	719.851199	NA	NA
0.480400	84.988808	290.099672	4.065378E-6	95.999898	59.300000	719.821526	NA	NA
0.482017	85.477775	290.099672	4.063925E-6	95.999898	59.300000	719.947742	NA	NA
0.483750	65.314778	290.099672	4.060865E-6	95.999930	59.300000	714.555636	NA	NA
0.485833	64.797149	290.099672	4.055609E-6	95.999938	59.300000	714.411884	NA	NA
0.486950	62.873539	290.099672	4.067387E-6	95.999922	59.300000	713.875198	NA	NA
0.489717	62.782152	290.099672	4.060679E-6	95.999914	59.300000	713.849604	NA	NA
0.490800	62.755660	290.099672	4.064605E-6	95.999914	59.300000	713.842182	NA	NA
0.491900	63.203942	290.099672	4.074652E-6	95.999922	59.300000	713.967660	NA	NA
0.493933	63.442831	290.099672	4.069180E-6	95.999906	59.300000	714.034438	NA	NA
0.495450	63.099835	290.099672	4.064265E-6	95.999945	59.300000	713.938538	NA	NA
0.497067	62.835271	290.099672	4.061606E-6	95.999961	59.300000	713.864482	NA	NA
0.498783	62.940324	290.099672	4.069118E-6	95.999984	59.300000	713.893897	NA	NA
0.500383	-8.404007	290.099672	4.073911E-6	95.999992	59.300000	690.544192	NA	NA
0.502700	-7.771368	290.099672	4.062070E-6	96.000008	59.300000	690.788378	NA	NA
0.504167	-7.250650	290.099672	4.064883E-6	96.000023	59.300000	690.988738	NA	NA
0.505517	37.929784	290.099672	4.076538E-6	96.000031	59.300000	706.534734	NA	NA
0.507217	37.941112	290.099672	4.073416E-6	96.000070	59.300000	706.538241	NA	NA
0.508417	79.828665	290.099672	4.056196E-6	96.000070	59.300000	718.476264	NA	NA
0.510583	79.686722	290.099672	4.064543E-6	96.000094	59.300000	718.438912	NA	NA
0.512450	79.827623	290.099672	4.060617E-6	96.000086	59.300000	718.475990	NA	NA
0.513783	79.658457	290.099672	4.060339E-6	96.000102	59.300000	718.431472	NA	NA
0.515267	79.686850	290.099672	4.063678E-6	96.000102	59.300000	718.438945	NA	NA
0.517083	80.221996	290.099672	4.064234E-6	96.000117	59.300000	718.579672	NA	NA
0.518767	80.302445	290.099672	4.067944E-6	96.000125	59.300000	718.600804	NA	NA
0.520767	80.443476	290.099672	4.068284E-6	96.000094	59.300000	718.637836	NA	NA
0.522050	80.386949	290.099672	4.068469E-6	96.000102	59.300000	718.622995	NA	NA
0.523667	61.293738	290.099672	4.068778E-6	96.000133	59.300000	713.431486	NA	NA
0.525967	61.293781	290.099672	4.066491E-6	96.000156	59.300000	713.431499	NA	NA
0.527267	61.293683	290.099672	4.076322E-6	96.000180	59.300000	713.431471	NA	NA
0.528900	61.293745	290.099672	4.078579E-6	96.000180	59.300000	713.431488	NA	NA
0.530817	61.385267	290.099672	4.070232E-6	96.000148	59.300000	713.457267	NA	NA
0.532133	61.648287	290.099672	4.070541E-6	96.000133	59.300000	713.531301	NA	NA
0.533700	61.072400	290.099672	4.064729E-6	96.000094	59.300000	713.369106	NA	NA
0.535767	61.017812	290.099672	4.066645E-6	96.000047	59.300000	713.353713	NA	NA
0.537233	60.860861	290.099672	4.070602E-6	96.000023	59.300000	713.309437	NA	NA
0.538700	60.808742	290.099672	4.074683E-6	96.000047	59.300000	713.294728	NA	NA
0.540300	61.017656	290.099672	4.076105E-6	96.000047	59.300000	713.353669	NA	NA
0.542100	2.252237	290.099672	4.071808E-6	96.000023	59.300000	694.549649	NA	NA
0.544217	41.517612	290.099672	4.078671E-6	96.000031	59.300000	707.637070	NA	NA
0.546117	41.726486	290.099672	4.074188E-6	96.000039	59.300000	707.700734	NA	NA
0.547383	41.899454	290.099672	4.072395E-6	96.000062	59.300000	707.753412	NA	NA
0.548783	65.003994	290.099672	4.065131E-6	96.000055	59.300000	714.469361	NA	NA
0.550817	65.381759	290.099672	4.067325E-6	96.000070	59.300000	714.574217	NA	NA
0.552150	65.355182	290.099672	4.064883E-6	96.000055	59.300000	714.566844	NA	NA
0.553900	65.222106	290.099672	4.059071E-6	96.000055	59.300000	714.529920	NA	NA
0.555383	65.169053	290.099672	4.060864E-6	96.000055	59.300000	714.515194	NA	NA
0.557200	65.062737	290.099672	4.061915E-6	95.999992	59.300000	714.485676	NA	NA
0.558700	57.781070	290.099672	4.073539E-6	95.999992	59.300000	712.435187	NA	NA
0.561017	20.899257	290.099672	4.075240E-6	95.999992	59.300000	701.061089	NA	NA
0.563217	36.619405	290.099672	4.059875E-6	95.999992	59.300000	706.127930	NA	NA
0.565867	36.434606	290.099672	4.067758E-6	95.999984	59.300000	706.070376	NA	NA
0.567200	36.382638	290.099672	4.065347E-6	96.000000	59.300000	706.054183	NA	NA
0.569067	37.878996	290.099672	4.067325E-6	96.000016	59.300000	706.519009	NA	NA
0.571050	38.295585	290.099672	4.065038E-6	96.000039	59.300000	706.647891	NA	NA
0.572167	61.293762	290.099672	4.061421E-6	96.000039	59.300000	713.431493	NA	NA
0.574117	61.110475	290.099672	4.062349E-6	96.000000	59.300000	713.379840	NA	NA
0.575417	61.174595	290.099672	4.056258E-6	95.999984	59.300000	713.397914	NA	NA
0.577050	61.201024	290.099672	4.056134E-6	95.999969	59.300000	713.405363	NA	NA
0.578967	61.175167	290.099672	4.069922E-6	95.999977	59.300000	713.398075	NA	NA
0.580400	61.149058	290.099672	4.078455E-6	95.999992	59.300000	713.390717	NA	NA
0.582033	57.690851	290.099672	4.088007E-6	95.999992	59.300000	712.409419	NA	NA
0.584233	57.961717	290.099672	4.077311E-6	95.999961	59.300000	712.486755	NA	NA
0.585567	57.756508	290.099672	4.059999E-6	95.999969	59.300000	712.428172	NA	NA
0.587200	57.859945	290.099672	4.060462E-6	95.999953	59.300000	712.457707	NA	NA
0.588733	57.575379	290.099672	4.065409E-6	95.999953	59.300000	712.376425	NA	NA
0.590400	66.276967	290.099672	4.069304E-6	95.999953	59.300000	714.822104	NA	NA
0.592400	36.042800	290.099672	4.071221E-6	95.999961	59.300000	705.948201	NA	NA
0.594483	36.095388	290.099672	4.067263E-6	95.999977	59.300000	705.964611	NA	NA
0.595833	36.189509	290.099672	4.068098E-6	95.999992	59.300000	705.993973	NA	NA
0.597133	62.320916	290.099672	4.052888E-6	96.000000	59.300000	713.720290	NA	NA
0.599100	62.359274	290.099672	4.047509E-6	96.000031	59.300000	713.731053	NA	NA
0.600383	62.622369	290.099672	4.065378E-6	96.000016	59.300000	713.804832	NA	NA
0.602150	62.887481	290.099672	4.070571E-6	96.000000	59.300000	713.879102	NA	NA
0.603800	62.386760	290.099672	4.064389E-6	95.999969	59.300000	713.738764	NA	NA
0.605367	62.122761	290.099672	4.075456E-6	95.999969	59.300000	713.664664	NA	NA
0.607317	62.701555	290.099672	4.066120E-6	95.999969	59.300000	713.827024	NA	NA
0.608650	62.755793	290.099672	4.070819E-6	95.999969	59.300000	713.842220	NA	NA
0.610133	62.465776	290.099672	4.061699E-6	96.000008	59.300000	713.760928	NA	NA
0.612133	62.227822	290.099672	4.068407E-6	96.000039	59.300000	713.694162	NA	NA
0.613767	62.201538	290.099672	4.096076E-6	96.000047	59.300000	713.686784	NA	NA
0.615600	76.170765	290.099672	4.091284E-6	96.000039	59.300000	717.507610	NA	NA
0.617867	75.491538	290.099672	4.067975E-6	96.000039	59.300000	717.326337	NA	NA
0.619167	75.080029	290.099672	4.069304E-6	96.000039	59.300000	717.216296	NA	NA
0.620550	75.190955	290.099672	4.062287E-6	96.000047	59.300000	717.245975	NA	NA
0.622083	75.218619	290.099672	4.064667E-6	96.000109	59.300000	717.253374	NA	NA
0.623933	75.163162	290.099672	4.070046E-6	96.000125	59.300000	717.238539	NA	NA
0.625383	75.524017	290.099672	4.067573E-6	96.000148	59.300000	717.335015	NA	NA
0.627100	75.827523	290.099672	4.068346E-6	96.000125	59.300000	717.416061	NA	NA
0.629317	75.964202	290.099672	4.060957E-6	96.000086	59.300000	717.452529	NA	NA
0.630633	75.991990	290.099672	4.055671E-6	96.000078	59.300000	717.459941	NA	NA
0.632083	75.713963	290.099672	4.061792E-6	96.000070	59.300000	717.385747	NA	NA
0.633733	75.518641	290.099672	4.058638E-6	96.000055	59.300000	717.333579	NA	NA
0.635583	75.438408	290.099672	4.061297E-6	96.000062	59.300000	717.312139	NA	NA
0.637300	75.107342	290.099672	4.071282E-6	96.000055	59.300000	717.223605	NA	NA
0.638833	75.385572	290.099672	4.066027E-6	96.000062	59.300000	717.298016	NA	NA
0.640367	75.413303	290.099672	4.061854E-6	96.000031	59.300000	717.305429	NA	NA
0.642200	75.413260	290.099672	4.066213E-6	96.000055	59.300000	717.305417	NA	NA
0.643883	75.274364	290.099672	4.066243E-6	96.000055	59.300000	717.268283	NA	NA
0.645517	75.190785	290.099672	4.063090E-6	96.000055	59.300000	717.245929	NA	NA
0.647117	74.829591	290.099672	4.064976E-6	96.000078	59.300000	717.149246	NA	NA
0.649050	74.835541	290.099672	4.075487E-6	96.000109	59.300000	717.150840	NA	NA
0.650333	25.555147	290.099672	4.070819E-6	96.000109	59.300000	702.599045	NA	NA
0.653483	25.369762	290.099672	4.075363E-6	96.000086	59.300000	702.538429	NA	NA
0.655400	25.637888	290.099672	4.077805E-6	96.000047	59.300000	702.626082	NA	NA
0.657117	25.752509	290.099672	4.077249E-6	96.000008	59.300000	702.663521	NA	NA
0.658717	26.009331	290.099672	4.070324E-6	96.000047	59.300000	702.747336	NA	NA
0.660550	25.830130	290.099672	4.068500E-6	96.000016	59.300000	702.688863	NA	NA
0.662900	26.099548	290.099672	4.061019E-6	96.000016	59.300000	702.776757	NA	NA
0.664250	25.987020	290.099672	4.065193E-6	96.000039	59.300000	702.740059	NA	NA
0.666083	26.166985	290.099672	4.068686E-6	96.000016	59.300000	702.798740	NA	NA
0.667567	26.132373	290.099672	4.064512E-6	95.999961	59.300000	702.787458	NA	NA
0.668900	25.762383	290.099672	4.063801E-6	95.999961	59.300000	702.666745	NA	NA
0.670933	25.829745	290.099672	4.069335E-6	95.999953	59.300000	702.688738	NA	NA
0.672283	26.122049	290.099672	4.069953E-6	95.999953	59.300000	702.784092	NA	NA
0.674033	26.324517	290.099672	4.074127E-6	95.999938	59.300000	702.850067	NA	NA
0.675483	26.290932	290.099672	4.057866E-6	95.999938	59.300000	702.839127	NA	NA
