2.933934695E+00  4.688534737E-01
2.952937961E+00  1.859396696E-01
2.971941227E+00  7.099962980E-02
2.990944494E+00  2.132146992E-02
3.009947760E+00  3.795523942E-01
3.028951026E+00  9.655376077E-01
3.047954292E+00  1.324285388E+00
3.066957559E+00  9.316313863E-01
3.085960825E+00  1.078290462E+00
3.104964091E+00  1.238457680E+00
3.123967357E+00  1.652332187E+00
3.142970624E+00  1.721773386E+00
3.161973890E+00  1.484890580E+00
3.180977156E+00  1.074326277E+00
3.199980422E+00  7.183278203E-01
3.218983689E+00  8.421359658E-01
3.237986955E+00  1.342543006E+00
3.256990221E+00  2.125781775E+00
3.275993487E+00  2.719101191E+00
3.294996754E+00  3.021504402E+00
3.314000020E+00  2.507744074E+00
3.333003286E+00  3.207119942E+00
3.352006552E+00  5.693535328E+00
3.371009819E+00  1.046903419E+01
3.390013085E+00  1.446071053E+01
3.409016351E+00  1.601340294E+01
3.428019618E+00  1.283356571E+01
3.447022884E+00  9.009757996E+00
3.466026150E+00  5.226248741E+00
3.485029416E+00  2.870237589E+00
3.504032683E+00  1.585718155E+00
3.523035949E+00  1.294446468E+00
3.542039215E+00  1.733172297E+00
3.561042481E+00  1.697043657E+00
3.580045748E+00  1.273458838E+00
3.599049014E+00  1.497421145E+00
3.618052280E+00  1.333398223E+00
3.637055546E+00  1.154691935E+00
3.656058813E+00  1.265913367E+00
3.675062079E+00  1.331682205E+00
3.694065345E+00  9.366031885E-01
3.713068611E+00  7.814373970E-01
3.732071878E+00  9.970850348E-01
3.751075144E+00  1.166850924E+00
3.770078410E+00  9.751943350E-01
3.789081676E+00  7.530888319E-01
3.808084943E+00  4.744245112E-01
3.827088209E+00  1.056707382E+00
3.846091475E+00  9.368672371E-01
3.865094741E+00  1.356942177E+00
3.884098008E+00  1.475347042E+00
3.903101274E+00  1.661268592E+00
3.922104540E+00  1.441882610E+00
3.941107806E+00  1.054799914E+00
3.960111073E+00  1.031032681E+00
3.979114339E+00  9.069756269E-01
3.998117605E+00  1.138597250E+00
4.017120871E+00  9.744779468E-01
4.036124138E+00  6.786085963E-01
4.055127404E+00  6.605511308E-01
4.074130670E+00  5.431419611E-01
4.093133936E+00  1.006762981E-01
4.112137203E+00  5.518203229E-02
4.131140469E+00  3.929540217E-01
4.150143735E+00  7.908872962E-01
4.169147001E+00  1.183248997E+00
4.188150268E+00  1.294054270E+00
4.207153534E+00  7.525078058E-01
4.226156800E+00  3.290955424E-01
4.245160066E+00  -1.158169135E-01
4.264163333E+00  6.027612090E-01
4.283166599E+00  1.203082800E+00
4.302169865E+00  1.231359243E+00
4.321173131E+00  7.297940254E-01
4.340176398E+00  2.008498609E-01
4.359179664E+00  -1.661643572E-02
4.378182930E+00  6.878017783E-01
4.397186196E+00  6.257103086E-01
4.416189463E+00  1.072984457E+00
4.435192729E+00  8.494458199E-01
4.454195995E+00  7.844809294E-01
4.473199261E+00  5.714102983E-01
4.492202528E+00  5.336624980E-01
4.511205794E+00  1.351974756E-01
4.530209060E+00  2.086918242E-02
4.549212326E+00  5.877335668E-01
4.568215593E+00  7.239148617E-01
4.587218859E+00  9.842547774E-01
4.606222125E+00  5.770134330E-01
4.625225391E+00  3.186791837E-01
4.644228658E+00  -3.294072673E-02
4.663231924E+00  1.388432831E-01
4.682235190E+00  3.878259659E-01
4.701238456E+00  5.048857331E-01
4.720241723E+00  4.681548178E-01
4.739244989E+00  6.861272454E-01
4.758248255E+00  1.641817689E-01
4.777251521E+00  -4.346034839E-04
4.796254788E+00  1.091219392E-02
4.815258054E+00  1.171314344E-02
4.834261320E+00  5.762166381E-01
4.853264586E+00  5.726469755E-01
4.872267853E+00  8.088946939E-01
4.891271119E+00  8.366382122E-01
