2.933934695E+00  6.315585971E-01
2.952937961E+00  2.672145069E-01
2.971941227E+00  7.729986310E-01
2.990944494E+00  6.612726450E-01
3.009947760E+00  8.036578894E-01
3.028951026E+00  6.910066605E-01
3.047954292E+00  4.238465428E-01
3.066957559E+00  -2.950864434E-01
3.085960825E+00  4.182086512E-02
3.104964091E+00  5.595322847E-01
3.123967357E+00  1.171561718E+00
3.142970624E+00  1.391094685E+00
3.161973890E+00  1.761402965E+00
3.180977156E+00  2.046126366E+00
3.199980422E+00  1.992246151E+00
3.218983689E+00  1.580341816E+00
3.237986955E+00  1.652141333E+00
3.256990221E+00  2.154298782E+00
3.275993487E+00  2.192620993E+00
3.294996754E+00  2.353119612E+00
3.314000020E+00  2.698154449E+00
3.333003286E+00  3.682439804E+00
3.352006552E+00  5.665399075E+00
3.371009819E+00  9.141441345E+00
3.390013085E+00  1.483253098E+01
3.409016351E+00  2.254445457E+01
3.428019618E+00  3.167701721E+01
3.447022884E+00  3.843879700E+01
3.466026150E+00  3.702889252E+01
3.485029416E+00  3.018297195E+01
3.504032683E+00  2.089275169E+01
3.523035949E+00  1.271080971E+01
3.542039215E+00  7.373391628E+00
3.561042481E+00  4.066041470E+00
3.580045748E+00  2.962519169E+00
3.599049014E+00  1.973390341E+00
3.618052280E+00  1.489674807E+00
3.637055546E+00  9.005815983E-01
3.656058813E+00  7.607327700E-01
3.675062079E+00  9.161518216E-01
3.694065345E+00  1.321882725E+00
3.713068611E+00  1.595364094E+00
3.732071878E+00  1.740601659E+00
3.751075144E+00  1.425811052E+00
3.770078410E+00  1.296753287E+00
3.789081676E+00  1.256212354E+00
3.808084943E+00  8.648093939E-01
3.827088209E+00  4.944086075E-01
3.846091475E+00  6.743159294E-01
3.865094741E+00  8.080637455E-01
3.884098008E+00  1.108499169E+00
3.903101274E+00  1.528183818E+00
3.922104540E+00  1.389130116E+00
3.941107806E+00  1.153540254E+00
3.960111073E+00  6.899788380E-01
3.979114339E+00  5.543891191E-01
3.998117605E+00  8.202860951E-01
4.017120871E+00  1.021373868E+00
4.036124138E+00  1.203154802E+00
4.055127404E+00  8.952846527E-01
4.074130670E+00  -9.570068866E-02
4.093133936E+00  -8.689414710E-02
4.112137203E+00  2.693923414E-01
4.131140469E+00  8.355013728E-01
4.150143735E+00  6.183036566E-01
4.169147001E+00  5.233403444E-01
4.188150268E+00  3.575485349E-01
4.207153534E+00  3.321557343E-01
4.226156800E+00  4.048097134E-01
4.245160066E+00  4.791319370E-01
4.264163333E+00  3.176265582E-02
4.283166599E+00  1.410949975E-01
4.302169865E+00  3.313637972E-01
4.321173131E+00  5.195643306E-01
4.340176398E+00  3.292846084E-01
4.359179664E+00  -3.592180833E-02
4.378182930E+00  2.077845857E-02
4.397186196E+00  7.926967144E-01
4.416189463E+00  1.076497316E+00
4.435192729E+00  1.156364441E+00
4.454195995E+00  5.854862332E-01
