2.827307538E+00  5.772235394E-01
2.846293732E+00  7.308982015E-01
2.865279926E+00  3.453655243E-01
2.884266119E+00  1.501767188E-01
2.903252313E+00  5.143596530E-01
2.922238506E+00  1.171202540E+00
2.941224700E+00  1.621026993E+00
2.960210894E+00  1.632862210E+00
2.979197087E+00  1.180166483E+00
2.998183281E+00  4.994754791E-01
3.017169474E+00  -1.890901476E-01
3.036155668E+00  -2.961572707E-01
3.055141862E+00  5.238528848E-01
3.074128055E+00  9.699327350E-01
3.093114249E+00  1.297366619E+00
3.112100442E+00  1.513305783E+00
3.131086636E+00  1.431250930E+00
3.150072830E+00  1.630841017E+00
3.169059023E+00  1.305332899E+00
3.188045217E+00  1.508269787E+00
3.207031410E+00  1.788925052E+00
3.226017604E+00  1.945403337E+00
3.245003798E+00  2.218266964E+00
3.263989991E+00  2.126024008E+00
3.282976185E+00  2.579208851E+00
3.301962378E+00  3.201730490E+00
3.320948572E+00  4.581432343E+00
3.339934766E+00  6.002411842E+00
3.358920959E+00  7.256566048E+00
3.377907153E+00  8.585310936E+00
3.396893346E+00  1.081101227E+01
3.415879540E+00  1.399620247E+01
3.434865734E+00  1.780877876E+01
3.453851927E+00  2.088580513E+01
3.472838121E+00  2.190357780E+01
3.491824314E+00  2.021014404E+01
3.510810508E+00  1.650812912E+01
3.529796702E+00  1.228293610E+01
3.548782895E+00  8.634314537E+00
3.567769089E+00  6.298977852E+00
3.586755282E+00  5.093211651E+00
3.605741476E+00  3.917879343E+00
3.624727670E+00  3.381796122E+00
3.643713863E+00  3.102156401E+00
3.662700057E+00  3.261539936E+00
3.681686250E+00  2.672138929E+00
3.700672444E+00  2.224104643E+00
3.719658638E+00  2.228880405E+00
3.738644831E+00  2.141292334E+00
3.757631025E+00  1.934676051E+00
3.776617218E+00  1.469328880E+00
3.795603412E+00  1.594171524E+00
3.814589606E+00  1.693934441E+00
3.833575799E+00  1.544978142E+00
3.852561993E+00  1.430862308E+00
