2.827307538E+00  4.176946580E-01
2.846293732E+00  2.795059681E-01
2.865279926E+00  -3.587441891E-02
2.884266119E+00  3.967936635E-01
2.903252313E+00  4.236941934E-01
2.922238506E+00  -5.099245813E-03
2.941224700E+00  -2.800452523E-03
2.960210894E+00  -1.430758685E-01
2.979197087E+00  8.770058751E-01
2.998183281E+00  1.468832374E+00
3.017169474E+00  1.950417757E+00
3.036155668E+00  1.905807972E+00
3.055141862E+00  1.268932819E+00
3.074128055E+00  8.369889259E-01
3.093114249E+00  7.206784487E-01
3.112100442E+00  1.684926629E+00
3.131086636E+00  2.001545191E+00
3.150072830E+00  1.207019687E+00
3.169059023E+00  6.002376676E-01
3.188045217E+00  4.227273762E-01
3.207031410E+00  1.245433331E+00
3.226017604E+00  1.433405995E+00
3.245003798E+00  1.887909055E+00
3.263989991E+00  1.933189750E+00
3.282976185E+00  2.281730890E+00
3.301962378E+00  1.988265157E+00
3.320948572E+00  1.811033607E+00
3.339934766E+00  2.831384182E+00
3.358920959E+00  3.795343876E+00
3.377907153E+00  5.300858498E+00
3.396893346E+00  7.132773399E+00
3.415879540E+00  9.530890465E+00
3.434865734E+00  1.026926517E+01
3.453851927E+00  9.483915329E+00
3.472838121E+00  7.096561909E+00
3.491824314E+00  5.829511166E+00
3.510810508E+00  4.355790615E+00
3.529796702E+00  3.078706264E+00
3.548782895E+00  2.217004061E+00
3.567769089E+00  1.586708665E+00
3.586755282E+00  1.303616762E+00
3.605741476E+00  1.218047619E+00
3.624727670E+00  1.066439509E+00
3.643713863E+00  1.290687680E+00
3.662700057E+00  8.964402676E-01
3.681686250E+00  7.309058309E-01
3.700672444E+00  8.886367083E-01
3.719658638E+00  1.279438615E+00
3.738644831E+00  1.669851899E+00
3.757631025E+00  1.413917899E+00
3.776617218E+00  1.314194441E+00
3.795603412E+00  9.569829106E-01
3.814589606E+00  1.119317055E+00
3.833575799E+00  1.017029762E+00
3.852561993E+00  1.204415798E+00
3.871548186E+00  1.380905747E+00
3.890534380E+00  1.392441034E+00
3.909520574E+00  1.124571204E+00
3.928506767E+00  1.398664355E+00
3.947492961E+00  1.590786099E+00
3.966479154E+00  1.737929702E+00
3.985465348E+00  1.623432159E+00
4.004451542E+00  1.671624541E+00
4.023437735E+00  1.258115768E+00
4.042423929E+00  1.441457570E-01
4.061410122E+00  -7.073589414E-02
4.080396316E+00  -7.782366872E-02
4.099382510E+00  7.246330976E-01
4.118368703E+00  7.058075666E-01
4.137354897E+00  1.332111478E+00
4.156341091E+00  1.446581125E+00
4.175327284E+00  1.319641471E+00
4.194313478E+00  9.955405593E-01
4.213299671E+00  7.325949073E-01
4.232285865E+00  9.214326143E-01
4.251272059E+00  1.038774610E+00
4.270258252E+00  1.126729012E+00
4.289244446E+00  1.376608133E+00
4.308230639E+00  1.622353673E+00
4.327216833E+00  1.475776196E+00
4.346203027E+00  8.678168058E-01
4.365189220E+00  6.540327668E-01
4.384175414E+00  4.854031205E-01
4.403161607E+00  6.839558482E-01
4.422147801E+00  8.036676645E-01
4.441133995E+00  6.490200162E-01
4.460120188E+00  8.300086260E-01
4.479106382E+00  1.578048617E-01
4.498092575E+00  6.444986165E-02
4.517078769E+00  8.042480797E-02
4.536064963E+00  5.778459311E-01
4.555051156E+00  6.413601637E-01
4.574037350E+00  6.597282290E-01
4.593023543E+00  2.900885046E-01
4.612009737E+00  4.515170157E-01
4.630995931E+00  3.210748732E-01
4.649982124E+00  1.977141947E-01
4.668968318E+00  -1.889765710E-01
4.687954511E+00  3.931713998E-01
4.706940705E+00  9.466825724E-01
4.725926899E+00  1.423803091E+00
4.744913092E+00  1.445035458E+00
4.763899286E+00  1.417286992E+00
4.782885479E+00  1.083061934E+00
4.801871673E+00  9.958186150E-01
4.820857867E+00  4.734287262E-01
4.839844060E+00  4.582992494E-01
4.858830254E+00  3.031173907E-02
4.877816447E+00  9.001870453E-02
4.896802641E+00  5.555583239E-01
4.915788835E+00  8.430469632E-01
4.934775028E+00  6.092094779E-01
4.953761222E+00  4.918123484E-01
4.972747415E+00  5.232193694E-02
4.991733609E+00  3.447377086E-01
