#t(m)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
0.456333	36.039787	2.371398	3.094699E-6	64.999992	3145.400000	705.025287	NA	NA
0.458767	36.004616	2.371567	3.084559E-6	65.000012	3145.100000	705.014324	NA	NA
0.460350	35.465129	2.371679	3.104499E-6	65.000019	3144.900000	704.845954	NA	NA
0.462300	35.336610	2.371511	3.147965E-6	65.000039	3145.200000	704.805786	NA	NA
0.464017	35.149368	2.371454	3.172202E-6	65.000055	3145.300000	704.747225	NA	NA
0.465583	35.594399	2.371791	3.160887E-6	65.000055	3144.700000	704.886334	NA	NA
0.467100	35.647269	2.371960	3.134084E-6	65.000031	3144.400000	704.902842	NA	NA
0.469100	66.578885	2.371735	3.100109E-6	65.000031	3144.800000	713.971845	NA	NA
0.471133	66.725791	2.371567	3.093061E-6	65.000027	3145.100000	714.012345	NA	NA
0.472867	66.861755	2.371679	3.150624E-6	65.000008	3144.900000	714.049809	NA	NA
0.474183	66.752678	2.371904	3.174922E-6	65.000012	3144.500000	714.019755	NA	NA
0.475567	66.779310	2.371904	3.166050E-6	65.000004	3144.500000	714.027094	NA	NA
0.477350	67.154068	2.371679	3.134888E-6	64.999988	3144.900000	714.130289	NA	NA
0.479017	66.941764	2.371679	3.101933E-6	64.999988	3144.900000	714.071846	NA	NA
0.480733	66.831531	2.371904	3.108487E-6	64.999981	3144.500000	714.041483	NA	NA
0.482700	66.913176	2.371960	3.153375E-6	64.999953	3144.400000	714.063973	NA	NA
0.484200	66.779272	2.371735	3.175479E-6	64.999977	3144.800000	714.027084	NA	NA
0.485633	63.218707	2.371735	3.183053E-6	64.999941	3144.800000	713.039335	NA	NA
0.487550	63.098423	2.372016	3.158136E-6	64.999992	3144.300000	713.005733	NA	NA
0.488833	63.045654	2.372128	3.130900E-6	64.999965	3144.100000	712.990988	NA	NA
0.490550	63.072001	2.371960	3.115814E-6	64.999969	3144.400000	712.998350	NA	NA
0.492183	63.309618	2.371848	3.112691E-6	64.999965	3144.600000	713.064721	NA	NA
0.493667	63.256737	2.372072	3.125676E-6	64.999965	3144.200000	713.049955	NA	NA
0.495533	63.336041	2.372241	3.152169E-6	64.999957	3143.900000	713.072098	NA	NA
0.497317	63.318413	2.372185	3.132446E-6	64.999957	3144.000000	713.067176	NA	NA
0.498967	62.992822	2.371960	3.129509E-6	64.999961	3144.400000	712.976221	NA	NA
0.500417	63.415860	2.372072	3.101810E-6	64.999984	3144.200000	713.094377	NA	NA
0.502250	63.310767	2.372297	3.084157E-6	64.999996	3143.800000	713.065042	NA	NA
0.503683	63.707032	2.372353	3.125397E-6	64.999984	3143.700000	713.175591	NA	NA
0.505433	63.311476	2.372185	3.185773E-6	64.999981	3144.000000	713.065240	NA	NA
0.507583	63.230639	2.372241	3.156343E-6	64.999996	3143.900000	713.042667	NA	NA
0.509367	14.598990	2.372522	3.130900E-6	65.000008	3143.400000	698.013562	NA	NA
0.511467	14.183552	2.372578	3.113928E-6	65.000031	3143.300000	697.870738	NA	NA
0.513133	14.123559	2.372409	3.114206E-6	65.000023	3143.600000	697.850089	NA	NA
0.514800	14.186917	2.372353	3.167534E-6	65.000023	3143.700000	697.871896	NA	NA
0.517200	14.292647	2.372690	3.185495E-6	65.000051	3143.100000	697.908271	NA	NA
0.518700	14.525367	2.372522	3.146234E-6	65.000035	3143.400000	697.988272	NA	NA
0.520917	14.851768	2.372466	3.093401E-6	65.000027	3143.500000	698.100326	NA	NA
0.522250	14.479482	2.372634	3.083601E-6	65.000043	3143.200000	697.972505	NA	NA
0.524067	14.333314	2.372747	3.112135E-6	65.000047	3143.000000	697.922258	NA	NA
0.525500	13.912420	2.372690	3.134857E-6	65.000047	3143.100000	697.777372	NA	NA
0.527117	13.873747	2.372578	3.152262E-6	64.999996	3143.300000	697.764044	NA	NA
0.528800	13.810590	2.372690	3.151675E-6	65.000000	3143.100000	697.742274	NA	NA
0.530583	13.684038	2.372915	3.126108E-6	64.999965	3142.700000	697.698632	NA	NA
0.532367	13.705125	2.372859	3.092319E-6	64.999992	3142.800000	697.705906	NA	NA
0.533817	13.705023	2.372690	3.074419E-6	64.999981	3143.100000	697.705871	NA	NA
0.535417	13.789428	2.372803	3.104963E-6	64.999969	3142.900000	697.734978	NA	NA
0.537033	13.810456	2.373028	3.162217E-6	64.999969	3142.500000	697.742228	NA	NA
0.538767	13.662855	2.373140	3.187041E-6	64.999957	3142.300000	697.691325	NA	NA
0.540750	13.810563	2.373028	3.173068E-6	64.999949	3142.500000	697.742265	NA	NA
0.542117	13.557337	2.373028	3.149851E-6	64.999914	3142.500000	697.654913	NA	NA
0.543683	13.662916	2.373028	3.107003E-6	64.999930	3142.500000	697.691346	NA	NA
0.545750	13.472898	2.373197	3.125830E-6	64.999941	3142.200000	697.625761	NA	NA
0.547067	13.401227	2.373253	3.137207E-6	64.999910	3142.100000	697.601008	NA	NA
0.549017	13.097805	2.373197	3.170038E-6	64.999961	3142.200000	697.496121	NA	NA
0.550400	13.034586	2.373197	3.192018E-6	64.999969	3142.200000	697.474248	NA	NA
0.552017	13.160983	2.373309	3.161073E-6	64.999973	3142.000000	697.517973	NA	NA
0.553717	13.224131	2.373309	3.104839E-6	64.999992	3142.000000	697.539808	NA	NA
0.555933	13.434974	2.373197	3.100758E-6	64.999992	3142.200000	697.612664	NA	NA
0.557267	13.622904	2.373534	3.110559E-6	64.999945	3141.600000	697.677541	NA	NA
0.558783	13.324515	2.373534	3.145492E-6	65.000019	3141.600000	697.574505	NA	NA
0.560667	13.245161	2.373590	3.150778E-6	64.999984	3141.500000	697.547078	NA	NA
0.562067	13.350742	2.373422	3.134084E-6	64.999992	3141.800000	697.583567	NA	NA
0.563983	13.371930	2.373422	3.114330E-6	64.999969	3141.800000	697.590887	NA	NA
0.565550	13.308569	2.373647	3.090649E-6	64.999965	3141.400000	697.568994	NA	NA
0.567417	77.413976	2.373647	3.123388E-6	64.999941	3141.400000	716.900750	NA	NA
0.569350	77.353605	2.373534	3.189205E-6	64.999938	3141.600000	716.884748	NA	NA
0.570667	77.577006	2.373478	3.200891E-6	64.999941	3141.700000	716.943943	NA	NA
0.571983	77.019057	2.373647	3.171151E-6	64.999961	3141.400000	716.796015	NA	NA
0.574200	77.105075	2.373759	3.148954E-6	64.999973	3141.200000	716.818840	NA	NA
0.575867	76.714445	2.373703	3.110744E-6	64.999984	3141.300000	716.715128	NA	NA
0.577167	77.132995	2.373534	3.097729E-6	64.999981	3141.600000	716.826247	NA	NA
0.578650	77.047898	2.373534	3.148830E-6	64.999973	3141.600000	716.803669	NA	NA
0.580550	76.658880	2.373703	3.177025E-6	64.999969	3141.300000	716.700364	NA	NA
0.582200	76.603114	2.373703	3.194553E-6	64.999957	3141.300000	716.685543	NA	NA
0.583717	76.518877	2.373590	3.165957E-6	64.999965	3141.500000	716.663150	NA	NA
0.585550	76.507114	2.373647	3.111270E-6	64.999957	3141.400000	716.660023	NA	NA
0.587000	77.094115	2.373815	3.093710E-6	64.999973	3141.100000	716.815932	NA	NA
0.588783	77.385849	2.373815	3.122429E-6	64.999965	3141.100000	716.893295	NA	NA
0.590733	77.493338	2.373647	3.139340E-6	64.999981	3141.400000	716.921779	NA	NA
0.592217	77.213313	2.373590	3.150902E-6	64.999988	3141.500000	716.847551	NA	NA
0.593667	77.324869	2.373703	3.149511E-6	64.999996	3141.300000	716.877131	NA	NA
0.595417	77.802679	2.373815	3.131302E-6	64.999992	3141.100000	717.003691	NA	NA
0.597467	77.293956	2.373759	3.104685E-6	64.999977	3141.200000	716.868935	NA	NA
0.598800	77.465312	2.373703	3.090093E-6	64.999996	3141.300000	716.914353	NA	NA
0.600383	77.690246	2.373815	3.113124E-6	65.000008	3141.100000	716.973930	NA	NA
0.602017	77.493289	2.373984	3.169420E-6	65.000008	3140.800000	716.921766	NA	NA
0.605850	77.184482	2.373872	3.137856E-6	65.000016	3141.000000	716.839905	NA	NA
0.607100	77.155844	2.373928	3.112784E-6	65.000016	3140.900000	716.832308	NA	NA
0.608800	77.637946	2.374040	3.125738E-6	65.000008	3140.700000	716.960082	NA	NA
0.610350	77.015602	2.374040	3.148614E-6	65.000043	3140.700000	716.795098	NA	NA
0.612100	76.797943	2.373815	3.157827E-6	65.000039	3141.100000	716.737309	NA	NA
0.613750	76.769851	2.373815	3.190689E-6	65.000019	3141.100000	716.729847	NA	NA
0.615617	76.910336	2.374040	3.148398E-6	65.000023	3140.700000	716.767155	NA	NA
0.617050	76.994605	2.374097	3.110249E-6	65.000039	3140.600000	716.789525	NA	NA
0.618683	76.798003	2.373984	3.094019E-6	65.000082	3140.800000	716.737325	NA	NA
0.620500	76.938271	2.373928	3.114052E-6	65.000090	3140.900000	716.774572	NA	NA
0.622083	76.797840	2.374040	3.141751E-6	65.000062	3140.700000	716.737282	NA	NA
0.623983	45.749572	2.374209	3.152077E-6	65.000035	3140.400000	707.990386	NA	NA
0.625917	45.637114	2.374209	3.116339E-6	65.000023	3140.400000	707.956727	NA	NA
0.627200	45.669549	2.374153	3.100882E-6	65.000023	3140.500000	707.966436	NA	NA
0.629083	45.840920	2.374266	3.086538E-6	65.000039	3140.300000	708.017716	NA	NA
0.630783	45.832832	2.374434	3.078500E-6	65.000008	3140.000000	708.015297	NA	NA
0.632533	46.029333	2.374378	3.134115E-6	65.000031	3140.100000	708.074053	NA	NA
0.633833	46.029462	2.374266	3.170842E-6	65.000035	3140.300000	708.074092	NA	NA
0.635367	45.832913	2.374266	3.154983E-6	65.000019	3140.300000	708.015321	NA	NA
0.637100	45.931226	2.374434	3.113032E-6	65.000012	3140.000000	708.044724	NA	NA
0.639233	45.931350	2.374491	3.100944E-6	65.000043	3139.900000	708.044761	NA	NA
0.640850	46.047535	2.374434	3.106447E-6	65.000016	3140.000000	708.079494	NA	NA
0.642150	70.194893	2.374434	3.139865E-6	65.000019	3140.000000	714.962316	NA	NA
0.644183	70.479867	2.374547	3.170007E-6	65.000004	3139.800000	715.039810	NA	NA
0.645467	70.452750	2.374660	3.185526E-6	65.000008	3139.600000	715.032440	NA	NA
0.647050	70.534261	2.374603	3.147037E-6	64.999988	3139.700000	715.054593	NA	NA
0.649550	70.697416	2.374547	3.103665E-6	65.000023	3139.800000	715.098915	NA	NA
0.650917	70.588740	2.374660	3.103479E-6	64.999996	3139.600000	715.069395	NA	NA
0.652283	70.779130	2.374772	3.126541E-6	65.000008	3139.400000	715.121103	NA	NA
0.653633	77.048026	2.374716	3.153931E-6	65.000012	3139.500000	716.803703	NA	NA
0.656083	77.189220	2.374660	3.182898E-6	64.999984	3139.600000	716.841162	NA	NA
0.657350	77.409492	2.374716	3.155106E-6	64.999953	3139.500000	716.899562	NA	NA
0.658733	77.493348	2.374885	3.110249E-6	64.999981	3139.200000	716.921782	NA	NA
0.660400	77.046274	2.374998	3.092782E-6	64.999988	3139.000000	716.803238	NA	NA
0.662567	76.853939	2.374941	3.104314E-6	64.999981	3139.100000	716.752181	NA	NA
0.663867	76.686458	2.374885	3.131271E-6	64.999992	3139.200000	716.707693	NA	NA
0.665917	76.881839	2.374941	3.150778E-6	64.999977	3139.100000	716.759590	NA	NA
0.667217	77.188974	2.375167	3.160764E-6	64.999969	3138.700000	716.841096	NA	NA
0.668667	77.381325	2.375223	3.142339E-6	64.999977	3138.600000	716.892097	NA	NA
0.670350	77.857173	2.375167	3.100017E-6	64.999988	3138.700000	717.018112	NA	NA
0.672133	78.105803	2.375167	3.099151E-6	65.000012	3138.700000	717.083869	NA	NA
0.674033	78.077755	2.375279	3.168770E-6	65.000031	3138.500000	717.076454	NA	NA
0.675433	78.554931	2.375336	3.192760E-6	65.000016	3138.400000	717.202506	NA	NA
0.677067	78.747810	2.375279	3.189700E-6	65.000019	3138.500000	717.253397	NA	NA
0.678950	62.270623	2.375223	3.179807E-6	65.000000	3138.600000	712.774071	NA	NA
0.680833	62.700097	2.375279	3.149047E-6	64.999992	3138.500000	712.894352	NA	NA
0.682167	62.670023	2.375336	3.113619E-6	64.999981	3138.400000	712.885936	NA	NA
0.683750	62.542117	2.375336	3.120358E-6	64.999992	3138.400000	712.850130	NA	NA
0.685917	62.515884	2.375279	3.161938E-6	64.999977	3138.500000	712.842784	NA	NA
0.687217	62.621196	2.375279	3.178941E-6	64.999984	3138.500000	712.872270	NA	NA
0.688750	62.621041	2.375392	3.152262E-6	64.999981	3138.300000	712.872226	NA	NA
0.690600	62.305492	2.375392	3.116154E-6	64.999981	3138.300000	712.783844	NA	NA
0.692017	62.726359	2.375279	3.106756E-6	65.000039	3138.500000	712.901701	NA	NA
0.693717	62.331607	2.375223	3.097451E-6	65.000008	3138.600000	712.791162	NA	NA
0.695467	62.410624	2.375279	3.115566E-6	64.999992	3138.500000	712.813302	NA	NA
0.697367	62.726420	2.375336	3.162216E-6	65.000016	3138.400000	712.901718	NA	NA
0.698917	62.858287	2.375223	3.162402E-6	65.000016	3138.600000	712.938607	NA	NA
0.700383	62.781873	2.375167	3.140886E-6	65.000019	3138.700000	712.917233	NA	NA
0.702250	62.687322	2.375223	3.118936E-6	65.000016	3138.600000	712.890777	NA	NA
0.703667	64.001491	2.375336	3.102613E-6	64.999984	3138.400000	713.257633	NA	NA
0.705800	64.014023	2.375279	3.113990E-6	65.000004	3138.500000	713.261122	NA	NA
0.707533	47.248016	2.375167	3.177797E-6	64.999981	3138.700000	708.437405	NA	NA
0.709483	46.857566	2.375167	3.195295E-6	64.999984	3138.700000	708.321189	NA	NA
0.710817	46.528299	2.375279	3.193193E-6	65.000000	3138.500000	708.223040	NA	NA
0.712117	46.455568	2.375279	3.148150E-6	64.999996	3138.500000	708.201342	NA	NA
0.713750	46.406336	2.375167	3.102706E-6	64.999996	3138.700000	708.186651	NA	NA
0.715733	46.529265	2.375167	3.091546E-6	64.999988	3138.700000	708.223328	NA	NA
0.717100	46.504727	2.375223	3.114113E-6	64.999988	3138.600000	708.216008	NA	NA
0.718750	46.357020	2.375223	3.195635E-6	64.999988	3138.600000	708.171932	NA	NA
0.720967	46.332503	2.375110	3.164968E-6	64.999969	3138.800000	708.164614	NA	NA
0.722250	46.431016	2.375054	3.112815E-6	64.999969	3138.900000	708.194016	NA	NA
0.723900	46.578555	2.375167	3.090433E-6	64.999984	3138.700000	708.238029	NA	NA
0.725383	46.430810	2.375167	3.084961E-6	64.999953	3138.700000	708.193955	NA	NA
0.727133	46.578391	2.375054	3.088084E-6	65.000004	3138.900000	708.237980	NA	NA
0.728783	46.529356	2.374998	3.124563E-6	64.999988	3139.000000	708.223355	NA	NA
0.730483	46.726079	2.375054	3.157270E-6	64.999996	3138.900000	708.282011	NA	NA
0.732533	46.529271	2.375167	3.122862E-6	64.999984	3138.700000	708.223330	NA	NA
0.733833	46.775641	2.375167	3.077109E-6	64.999996	3138.700000	708.296781	NA	NA
0.735433	46.902946	2.375054	3.065021E-6	64.999996	3138.900000	708.334706	NA	NA
0.737367	47.425268	2.375110	3.110497E-6	65.000000	3138.800000	708.490103	NA	NA
0.738750	47.651763	2.375279	3.153622E-6	65.000000	3138.500000	708.557385	NA	NA
0.740600	47.413147	2.375279	3.161722E-6	65.000035	3138.500000	708.486500	NA	NA
0.742317	47.219150	2.375167	3.166081E-6	65.000008	3138.700000	708.428820	NA	NA
0.744133	47.400702	2.375110	3.135136E-6	65.000019	3138.800000	708.482801	NA	NA
0.745500	47.305604	2.375279	3.110373E-6	65.000016	3138.500000	708.454530	NA	NA
0.747117	46.881889	2.375336	3.127098E-6	64.999981	3138.400000	708.328434	NA	NA
0.749150	47.104107	2.375279	3.157950E-6	64.999969	3138.500000	708.394593	NA	NA
0.750433	77.340780	2.375167	3.180209E-6	65.000000	3138.700000	716.881349	NA	NA
0.752550	77.437540	2.375223	3.187381E-6	64.999996	3138.600000	716.906995	NA	NA
0.753817	77.353616	2.375279	3.111857E-6	64.999961	3138.500000	716.884752	NA	NA
0.755983	77.437415	2.375223	3.109909E-6	64.999957	3138.600000	716.906962	NA	NA
0.757267	40.794220	2.375110	3.113835E-6	64.999988	3138.800000	706.492261	NA	NA
0.759250	40.345653	2.375223	3.145832E-6	64.999996	3138.600000	706.355114	NA	NA
0.760567	40.335405	2.375336	3.177148E-6	65.000000	3138.400000	706.351978	NA	NA
0.762083	40.598896	2.375336	3.167472E-6	64.999965	3138.400000	706.432574	NA	NA
0.763767	40.699488	2.375223	3.129138E-6	64.999977	3138.600000	706.463319	NA	NA
0.765700	41.161212	2.375167	3.094545E-6	65.000012	3138.700000	706.604275	NA	NA
0.767450	40.961646	2.375336	3.090835E-6	64.999996	3138.400000	706.543384	NA	NA
0.768800	40.896783	2.375392	3.117545E-6	64.999981	3138.300000	706.523583	NA	NA
0.770483	40.992984	2.375279	3.150716E-6	64.999977	3138.500000	706.552949	NA	NA
0.772150	41.041214	2.375223	3.156961E-6	64.999988	3138.600000	706.567668	NA	NA
0.773917	40.968999	2.375279	3.145090E-6	64.999957	3138.500000	706.545629	NA	NA
0.775500	41.137501	2.375392	3.111671E-6	64.999973	3138.300000	706.597043	NA	NA
0.777083	41.636076	2.375336	3.084992E-6	64.999949	3138.400000	706.748958	NA	NA
0.779467	25.889361	2.375223	3.159249E-6	64.999941	3138.600000	701.790454	NA	NA
0.781200	25.848172	2.375279	3.171738E-6	64.999926	3138.500000	701.777028	NA	NA
0.782533	25.848083	2.375392	3.173315E-6	64.999930	3138.300000	701.776999	NA	NA
0.783850	25.535196	2.375336	3.176623E-6	64.999930	3138.400000	701.674933	NA	NA
0.785450	25.896562	2.375223	3.151891E-6	64.999906	3138.600000	701.792801	NA	NA
0.787183	25.848080	2.375223	3.092412E-6	64.999922	3138.600000	701.776998	NA	NA
0.788850	25.769718	2.375336	3.118411E-6	64.999930	3138.400000	701.751450	NA	NA
0.790750	25.942206	2.375392	3.149820E-6	64.999957	3138.300000	701.807675	NA	NA
0.792317	59.197734	2.375279	3.172078E-6	64.999949	3138.500000	711.907652	NA	NA
0.794200	58.619257	2.375279	3.155663E-6	64.999957	3138.500000	711.743396	NA	NA
0.795500	59.459814	2.375448	3.113588E-6	64.999953	3138.200000	711.981947	NA	NA
0.797200	60.036262	2.375505	3.098193E-6	64.999981	3138.100000	712.145096	NA	NA
0.799017	60.092536	2.375392	3.096307E-6	64.999973	3138.300000	712.161004	NA	NA
0.800400	60.014550	2.375279	3.090186E-6	64.999996	3138.500000	712.138958	NA	NA
0.802083	59.858250	2.375336	3.161969E-6	65.000012	3138.400000	712.094753	NA	NA
0.804083	60.196984	2.375505	3.175973E-6	65.000039	3138.100000	712.190520	NA	NA
0.805383	59.884281	2.375448	3.150747E-6	65.000059	3138.200000	712.102117	NA	NA
0.807283	60.014476	2.375336	3.113588E-6	65.000062	3138.400000	712.138937	NA	NA
0.808750	60.379481	2.375336	3.086631E-6	65.000047	3138.400000	712.242064	NA	NA
0.810550	60.368571	2.375448	3.110095E-6	65.000023	3138.200000	712.238984	NA	NA
0.812033	60.510030	2.375392	3.148861E-6	65.000059	3138.300000	712.278914	NA	NA
0.813850	79.863631	2.375223	3.174459E-6	65.000027	3138.600000	717.547116	NA	NA
0.816083	80.204810	2.375110	3.174953E-6	65.000059	3138.800000	717.636692	NA	NA
0.817367	14.834238	2.375167	3.140422E-6	65.000039	3138.700000	698.094314	NA	NA
0.819650	14.352667	2.375167	3.105828E-6	65.000027	3138.700000	697.928914	NA	NA
0.821350	14.208072	2.375054	3.124161E-6	65.000035	3138.900000	697.879177	NA	NA
0.823100	14.208096	2.374941	3.165092E-6	65.000031	3139.100000	697.879185	NA	NA
0.824533	14.462330	2.374998	3.193997E-6	65.000043	3139.000000	697.966612	NA	NA
0.825883	14.407084	2.374998	3.146976E-6	65.000047	3139.000000	697.947623	NA	NA
0.827300	14.377538	2.374941	3.092504E-6	65.000023	3139.100000	697.937465	NA	NA
0.828767	14.123350	2.374885	3.097389E-6	65.000012	3139.200000	697.850018	NA	NA
0.830583	48.836231	2.374941	3.113032E-6	64.999996	3139.100000	708.908234	NA	NA
0.832750	49.084414	2.375110	3.128427E-6	64.999992	3138.800000	708.981534	NA	NA
0.834017	49.300017	2.375054	3.149727E-6	65.000000	3138.900000	709.045153	NA	NA
0.835367	49.017802	2.374941	3.141968E-6	65.000004	3139.100000	708.961867	NA	NA
0.837100	54.903377	2.374941	3.122429E-6	64.999996	3139.100000	710.679417	NA	NA
0.839400	54.715337	2.375054	3.118071E-6	65.000012	3138.900000	710.625161	NA	NA
0.840733	54.970467	2.375110	3.103726E-6	65.000008	3138.800000	710.698764	NA	NA
0.842083	54.629434	2.374998	3.120389E-6	64.999996	3139.000000	710.600362	NA	NA
0.843783	54.460666	2.374941	3.151211E-6	64.999996	3139.100000	710.551617	NA	NA
0.845467	55.251526	2.374998	3.156745E-6	64.999977	3139.000000	710.779762	NA	NA
0.847200	55.359112	2.375110	3.096740E-6	64.999992	3138.800000	710.810743	NA	NA
0.849383	55.256622	2.375054	3.083292E-6	64.999984	3138.900000	710.781230	NA	NA
0.850667	54.822744	2.374998	3.116339E-6	64.999949	3139.000000	710.656156	NA	NA
0.852050	54.638938	2.375054	3.154117E-6	64.999957	3138.900000	710.603106	NA	NA
0.853800	54.689883	2.375279	3.169883E-6	64.999961	3138.500000	710.617814	NA	NA
0.855433	43.231201	2.375223	3.177890E-6	64.999988	3138.600000	707.232872	NA	NA
0.857733	30.039782	2.375054	3.136465E-6	64.999965	3138.900000	703.130654	NA	NA
0.859833	29.873330	2.375110	3.094297E-6	64.999957	3138.800000	703.077381	NA	NA
0.861217	30.033146	2.375167	3.138783E-6	64.999949	3138.700000	703.128531	NA	NA
0.864817	30.010404	2.375054	3.174521E-6	64.999953	3138.900000	703.121255	NA	NA
0.866100	29.462435	2.375054	3.180456E-6	64.999938	3138.900000	702.945705	NA	NA
0.867450	22.327943	2.375167	3.146110E-6	64.999926	3138.700000	700.620298	NA	NA
0.869250	22.784419	2.375223	3.102984E-6	64.999926	3138.600000	700.771344	NA	NA
0.870600	22.910369	2.375167	3.088949E-6	64.999930	3138.700000	700.812964	NA	NA
0.872100	22.866234	2.375110	3.113588E-6	64.999918	3138.800000	700.798382	NA	NA
0.874183	23.175418	2.375167	3.138938E-6	64.999961	3138.700000	700.900472	NA	NA
0.875500	23.370901	2.375279	3.153128E-6	64.999949	3138.500000	700.964945	NA	NA
0.877133	23.566431	2.375223	3.141287E-6	64.999957	3138.600000	701.029375	NA	NA
0.878800	23.566450	2.375110	3.117947E-6	64.999941	3138.800000	701.029381	NA	NA
0.880417	23.212539	2.375167	3.081715E-6	64.999941	3138.700000	700.912720	NA	NA
0.882267	23.093936	2.375336	3.065052E-6	64.999973	3138.400000	700.873582	NA	NA
0.883850	22.601174	2.375336	3.169883E-6	64.999984	3138.400000	700.710747	NA	NA
0.885750	22.586920	2.375223	3.177581E-6	65.000008	3138.600000	700.706031	NA	NA
0.887083	35.564995	2.375279	3.169172E-6	65.000004	3138.500000	704.877152	NA	NA
0.889417	35.729121	2.375505	3.166174E-6	65.000019	3138.100000	704.928394	NA	NA
0.890917	35.746372	2.375561	3.131858E-6	65.000008	3138.000000	704.933778	NA	NA
0.892417	36.193104	2.375505	3.094328E-6	65.000000	3138.100000	705.073059	NA	NA
0.894067	36.392055	2.375448	3.100047E-6	65.000019	3138.200000	705.135002	NA	NA
0.895500	36.769220	2.375561	3.176777E-6	65.000008	3138.000000	705.252286	NA	NA
0.897667	37.465028	2.375730	3.202622E-6	65.000027	3137.700000	705.468161	NA	NA
0.899400	68.240181	2.375617	3.169141E-6	65.000023	3137.900000	714.428553	NA	NA
0.901550	68.070529	2.375505	3.090464E-6	65.000059	3138.100000	714.382043	NA	NA
0.903883	68.178011	2.375730	3.094514E-6	65.000051	3137.700000	714.411512	NA	NA
0.905817	68.016607	2.375730	3.139834E-6	65.000047	3137.700000	714.367255	NA	NA
0.907683	68.070271	2.375617	3.148058E-6	65.000047	3137.900000	714.381973	NA	NA
0.909000	38.972800	2.375617	3.138691E-6	65.000047	3137.900000	705.933758	NA	NA
0.910867	39.144518	2.375843	3.126572E-6	65.000027	3137.500000	705.986595	NA	NA
0.912183	44.217931	2.375899	3.101408E-6	65.000039	3137.400000	707.530615	NA	NA
0.914217	45.509422	2.375787	3.084219E-6	65.000043	3137.600000	707.918490	NA	NA
0.915950	45.432359	2.375730	3.112691E-6	65.000012	3137.700000	707.895403	NA	NA
0.917217	44.966940	2.375843	3.158074E-6	65.000035	3137.500000	707.755817	NA	NA
0.918767	44.836744	2.375899	3.171182E-6	65.000039	3137.400000	707.716721	NA	NA
0.920667	44.787837	2.375843	3.144595E-6	65.000055	3137.500000	707.702030	NA	NA
0.922117	44.665620	2.375787	3.112042E-6	65.000023	3137.600000	707.665304	NA	NA
0.923983	44.836847	2.375956	3.107436E-6	65.000008	3137.300000	707.716752	NA	NA
0.925450	44.934585	2.376068	3.131549E-6	64.999996	3137.100000	707.746103	NA	NA
0.927100	44.861190	2.376068	3.150531E-6	65.000000	3137.100000	707.724064	NA	NA
0.928800	44.738980	2.375956	3.166792E-6	64.999969	3137.300000	707.687351	NA	NA
0.930433	44.763260	2.376012	3.148119E-6	64.999981	3137.200000	707.694646	NA	NA
0.932317	45.130338	2.376238	3.101130E-6	64.999988	3136.800000	707.804853	NA	NA
0.933867	45.698077	2.376238	3.118967E-6	64.999953	3136.800000	707.974976	NA	NA
0.935517	45.068389	2.376125	3.147718E-6	64.999981	3137.000000	707.786266	NA	NA
0.937083	45.231166	2.376125	3.163670E-6	64.999965	3137.000000	707.835095	NA	NA
0.939183	45.776230	2.376294	3.178787E-6	64.999953	3136.700000	707.998364	NA	NA
0.940517	44.527310	2.376294	3.142617E-6	64.999973	3136.700000	707.623719	NA	NA
0.942567	44.612577	2.376181	3.123450E-6	64.999949	3136.900000	707.649359	NA	NA
0.944267	51.591347	2.376125	3.105210E-6	64.999969	3137.000000	709.717859	NA	NA
0.946033	51.621480	2.376181	3.089475E-6	64.999957	3136.900000	709.726664	NA	NA
0.947333	51.998917	2.376294	3.138598E-6	64.999961	3136.700000	709.836870	NA	NA
0.948967	52.216681	2.376238	3.174644E-6	64.999973	3136.800000	709.900378	NA	NA
0.950683	52.484839	2.376125	3.155539E-6	64.999981	3137.000000	709.978508	NA	NA
0.952083	52.207079	2.376125	3.117792E-6	65.000016	3137.000000	709.897579	NA	NA
0.953900	52.484889	2.376238	3.082272E-6	65.000035	3136.800000	709.978522	NA	NA
0.955767	52.459564	2.376181	3.112475E-6	65.000035	3136.900000	709.971147	NA	NA
0.957383	52.409080	2.376068	3.165339E-6	65.000027	3137.100000	709.956443	NA	NA
0.958717	83.788088	2.376012	3.187906E-6	65.000027	3137.200000	718.570983	NA	NA
0.960867	83.931625	2.376125	3.190040E-6	65.000008	3137.000000	718.608164	NA	NA
0.962117	27.157177	2.376181	3.169976E-6	65.000012	3136.900000	702.202481	NA	NA
0.964267	27.332556	2.376012	3.125274E-6	65.000008	3137.200000	702.259293	NA	NA
0.965600	27.197337	2.375956	3.105272E-6	64.999961	3137.300000	702.215494	NA	NA
0.967517	27.107314	2.376068	3.132415E-6	64.999977	3137.100000	702.186321	NA	NA
0.968817	26.882031	2.376181	3.164473E-6	65.000023	3136.900000	702.113261	NA	NA
0.970400	26.751681	2.376068	3.193595E-6	64.999988	3137.100000	702.070955	NA	NA
0.972250	26.643233	2.375956	3.164844E-6	65.000051	3137.300000	702.035737	NA	NA
0.974033	26.575613	2.375956	3.103077E-6	65.000055	3137.300000	702.013770	NA	NA
0.975450	27.183651	2.376125	3.077263E-6	65.000051	3137.000000	702.211060	NA	NA
0.977067	27.084797	2.376068	3.084992E-6	65.000043	3137.100000	702.179022	NA	NA
