#t(m)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
0.769517	49.292406	1.903080	4.730000E-9	95.998398	4266.800000	709.042707	NA	NA
0.785733	49.349955	1.911234	-1.221100E-8	95.999203	4240.500000	709.059682	NA	NA
0.802600	49.249095	1.919009	-1.190200E-8	95.999820	4215.500000	709.029937	NA	NA
0.819083	49.327070	1.926436	7.914250E-9	95.999945	4191.700000	709.052940	NA	NA
0.835767	49.236912	1.934400	1.230375E-8	95.999914	4166.300000	709.026350	NA	NA
0.852467	49.311068	1.940704	-2.566000E-9	95.993656	4146.300000	709.048226	NA	NA
0.869083	49.136641	1.948855	1.886000E-9	95.968352	4120.600000	708.996768	NA	NA
0.885717	49.370109	1.955887	1.425125E-8	95.980258	4098.600000	709.065644	NA	NA
0.902417	49.252063	1.962588	1.644625E-8	95.991406	4077.800000	709.030831	NA	NA
0.919183	49.347920	1.969087	-9.181750E-9	95.997844	4057.800000	709.059106	NA	NA
0.936050	49.273191	1.975447	-7.233750E-9	96.001070	4038.400000	709.037069	NA	NA
0.952400	49.255736	1.981702	7.914250E-9	96.004555	4019.500000	709.031923	NA	NA
0.969050	49.360608	1.987852	-1.205675E-8	96.006445	4001.100000	709.062856	NA	NA
0.985717	49.325729	1.993896	7.667000E-9	96.005094	3983.200000	709.052572	NA	NA
1.002417	49.294681	1.999833	5.657500E-9	96.003273	3965.800000	709.043418	NA	NA
1.019517	49.261449	2.005694	-4.482750E-9	96.001875	3948.800000	709.033618	NA	NA
1.035750	49.319264	2.011479	1.731250E-9	96.001398	3932.200000	709.050673	NA	NA
1.052433	49.383807	2.017222	-4.637500E-10	96.001094	3915.900000	709.069708	NA	NA
1.069233	49.345287	2.022777	-3.678750E-9	96.000852	3900.300000	709.058353	NA	NA
1.085667	49.211376	2.028355	-1.094350E-8	96.000586	3884.800000	709.018855	NA	NA
1.102800	49.101122	2.033885	2.164000E-9	96.000406	3869.600000	708.986320	NA	NA
1.119050	49.261687	2.039364	1.378800E-8	96.000187	3854.700000	709.033703	NA	NA
1.135717	49.282557	2.044790	-9.738250E-9	95.999992	3840.100000	709.039861	NA	NA
1.152433	49.321838	2.050123	4.330000E-10	95.999930	3825.900000	709.051449	NA	NA
1.169017	49.384821	2.055396	4.173750E-9	95.999945	3812.000000	709.070024	NA	NA
1.185850	49.287178	2.060647	-4.945000E-10	95.999930	3798.300000	709.041231	NA	NA
1.202400	49.309008	2.065795	9.645500E-9	95.999891	3785.000000	709.047671	NA	NA
1.219050	49.398565	2.070875	-5.875000E-10	95.999906	3772.000000	709.074082	NA	NA
1.235767	49.305375	2.075885	7.635500E-9	95.999922	3759.300000	709.046604	NA	NA
1.252383	49.286881	2.080822	5.904750E-9	95.999938	3746.900000	709.041152	NA	NA
1.268967	49.400245	2.085643	-9.088750E-9	95.999883	3734.900000	709.074584	NA	NA
1.285717	49.313796	2.090424	-1.082000E-9	95.999938	3723.100000	709.049094	NA	NA
1.302367	49.313493	2.095082	1.054200E-8	95.999914	3711.700000	709.049007	NA	NA
1.319033	49.293651	2.099695	1.855000E-10	95.999945	3700.500000	709.043157	NA	NA
1.335750	49.264310	2.104095	-5.379000E-9	95.999977	3689.900000	709.034504	NA	NA
1.352367	49.177009	2.108360	1.020250E-9	95.999898	3679.700000	709.008748	NA	NA
1.369267	49.333391	2.112276	-1.112750E-9	95.999906	3670.400000	709.054882	NA	NA
1.385683	49.263815	2.114476	-4.111750E-9	95.999938	3665.200000	709.034362	NA	NA
1.402350	49.401450	2.114985	-9.583500E-9	95.999844	3664.000000	709.074952	NA	NA
1.419033	49.307493	2.115409	1.978500E-8	95.999719	3663.000000	709.047246	NA	NA
1.435700	49.273124	2.116387	3.400000E-10	95.999617	3660.700000	709.037109	NA	NA
1.452417	49.320696	2.118474	3.091250E-9	95.999672	3655.800000	709.051141	NA	NA
1.468967	49.236143	2.120654	-7.326500E-9	95.999766	3650.700000	709.026201	NA	NA
1.485967	49.363631	2.123959	1.595200E-8	95.999875	3643.000000	709.063805	NA	NA
1.502100	49.180591	2.128148	-1.638250E-9	95.999836	3633.300000	709.009814	NA	NA
1.519217	49.202324	2.132844	-4.853500E-9	95.999852	3622.500000	709.016228	NA	NA
1.535650	49.249725	2.138586	1.681725E-8	95.999914	3609.400000	709.030216	NA	NA
1.552283	49.334320	2.144466	1.051250E-9	95.999945	3596.100000	709.055170	NA	NA
1.568983	49.268699	2.151203	-5.875000E-10	95.999922	3581.000000	709.035818	NA	NA
1.585633	49.339694	2.158865	-1.109850E-8	95.999852	3564.000000	709.056761	NA	NA
1.602283	49.158181	2.165282	3.462500E-9	95.999883	3549.900000	709.003216	NA	NA
1.619400	49.126226	2.171662	6.490000E-10	95.999883	3536.000000	708.993788	NA	NA
1.635683	49.227727	2.178514	6.523000E-9	95.999891	3521.200000	709.023743	NA	NA
1.652617	49.366714	2.185426	-5.471750E-9	95.999875	3506.400000	709.064740	NA	NA
1.669167	49.326711	2.192445	-1.205750E-9	95.999922	3491.500000	709.052946	NA	NA
1.685600	49.163752	2.201051	-1.845575E-8	95.999906	3473.400000	709.004876	NA	NA
1.702350	49.282314	2.211241	8.408750E-9	95.999914	3452.200000	709.039860	NA	NA
1.718967	49.344781	2.220619	-3.100000E-11	95.999914	3432.900000	709.058287	NA	NA
1.735583	49.256397	2.231723	5.562500E-10	95.999984	3410.300000	709.032224	NA	NA
1.752300	49.398382	2.241308	-3.184250E-9	95.999961	3391.000000	709.074101	NA	NA
1.769050	49.222981	2.251743	2.658250E-9	95.999961	3370.200000	709.022374	NA	NA
1.785733	49.255216	2.260808	3.648000E-9	95.999953	3352.300000	709.031888	NA	NA
1.802283	49.212314	2.271237	2.689750E-9	95.999883	3331.900000	709.019236	NA	NA
1.818967	49.421980	2.280627	-2.906000E-9	95.999898	3313.700000	709.081075	NA	NA
1.835617	49.271749	2.289002	-3.400000E-10	95.999977	3297.600000	709.036777	NA	NA
1.852250	49.384411	2.297756	-8.841500E-9	96.000008	3280.900000	709.070006	NA	NA
1.869150	49.164423	2.306738	2.813500E-9	95.999984	3263.900000	709.005119	NA	NA
1.885633	49.214316	2.317290	-2.114525E-8	95.999984	3244.100000	709.019846	NA	NA
1.902317	49.346068	2.327131	-1.619925E-8	96.000117	3225.800000	709.058713	NA	NA
1.918983	49.326165	2.335478	5.966250E-9	95.999984	3210.400000	709.052847	NA	NA
1.935667	49.231369	2.343174	1.082000E-9	95.999938	3196.300000	709.024889	NA	NA
1.952317	49.370874	2.353738	9.027000E-9	95.999867	3177.100000	709.066039	NA	NA
1.968950	49.236692	2.362339	-2.658500E-9	95.999977	3161.600000	709.026467	NA	NA
1.985667	49.292745	2.370949	1.422000E-9	95.999961	3146.200000	709.043006	NA	NA
2.002733	49.268027	2.381155	-6.461000E-9	95.999992	3128.100000	709.035719	NA	NA
2.018900	49.252127	2.390941	1.916750E-9	95.999914	3110.900000	709.031033	NA	NA
2.035567	49.174684	2.400239	-1.329500E-9	95.999992	3094.700000	709.008188	NA	NA
2.052250	49.370059	2.409443	1.051250E-9	95.999961	3078.800000	709.065823	NA	NA
2.069133	49.351996	2.418025	-1.403525E-8	96.000016	3064.100000	709.060500	NA	NA
2.085567	49.462638	2.426382	4.544000E-9	96.000141	3049.900000	709.093123	NA	NA
2.102267	49.287314	2.434510	-9.923500E-9	96.000086	3036.200000	709.041432	NA	NA
2.118917	49.286488	2.441863	-1.638250E-9	96.000117	3023.900000	709.041191	NA	NA
2.135550	49.218891	2.449271	-5.872500E-10	96.000055	3011.600000	709.021253	NA	NA
2.152300	49.404447	2.456491	7.790500E-9	95.999930	2999.700000	709.075982	NA	NA
2.169017	49.261160	2.463704	-2.998250E-9	95.999969	2987.900000	709.033729	NA	NA
2.185600	49.218768	2.471096	-1.329500E-9	95.999938	2975.900000	709.021226	NA	NA
2.202267	49.293303	2.478047	4.606250E-9	96.000023	2964.700000	709.043217	NA	NA
2.218933	49.165151	2.486432	5.070250E-9	96.000078	2951.300000	709.005412	NA	NA
2.235550	49.145220	2.494641	1.357150E-8	96.000047	2938.300000	708.999534	NA	NA
2.252250	49.247550	2.502668	-2.009500E-9	96.000125	2925.700000	709.029732	NA	NA
2.268900	49.187802	2.511220	-1.094350E-8	96.000008	2912.400000	709.012107	NA	NA
2.285583	49.151601	2.519204	-2.318750E-9	95.999984	2900.100000	709.001428	NA	NA
2.302250	49.212743	2.526669	3.709500E-9	95.999961	2888.700000	709.019473	NA	NA
2.318933	49.276256	2.533802	6.986750E-9	95.999977	2877.900000	709.038213	NA	NA
2.335600	49.421686	2.540927	-1.051250E-9	95.999930	2867.200000	709.081101	NA	NA
2.352217	49.392660	2.548113	6.214000E-9	95.999930	2856.500000	709.072547	NA	NA
2.368867	49.242620	2.554681	-1.307700E-8	96.000047	2846.800000	709.028300	NA	NA
2.385567	49.281834	2.561780	-5.503000E-9	96.000047	2836.400000	709.039871	NA	NA
2.402233	49.309403	2.568388	-4.420500E-9	96.000055	2826.800000	709.048005	NA	NA
2.419633	49.269151	2.575328	-1.020250E-9	96.000070	2816.800000	709.036136	NA	NA
2.435683	49.131327	2.582327	-1.286000E-8	96.000031	2806.800000	708.995472	NA	NA
2.452200	49.338553	2.589103	-7.635750E-9	95.999945	2797.200000	709.056611	NA	NA
2.468933	49.232034	2.596008	3.678750E-9	96.000008	2787.500000	709.025195	NA	NA
2.485567	49.268880	2.603117	3.678750E-9	96.000016	2777.600000	709.036068	NA	NA
2.502267	49.215162	2.610508	5.440750E-9	95.999992	2767.400000	709.020224	NA	NA
2.518900	49.272972	2.617306	-5.286250E-9	95.999984	2758.100000	709.037281	NA	NA
2.535550	49.167416	2.624607	6.244750E-9	95.999961	2748.200000	709.006141	NA	NA
2.552267	49.125471	2.631975	-2.194750E-9	95.999969	2738.300000	708.993765	NA	NA
2.569000	49.178468	2.639337	-8.439500E-9	96.000008	2728.500000	709.009409	NA	NA
2.585517	49.343837	2.645854	-4.977000E-9	95.999992	2719.900000	709.058194	NA	NA
2.602417	49.333341	2.652501	1.122175E-8	96.000070	2711.200000	709.055102	NA	NA
2.618850	49.445091	2.659205	7.481250E-9	96.000180	2702.500000	709.088053	NA	NA
2.635500	49.286375	2.665185	-5.657500E-9	96.000000	2694.800000	709.041256	NA	NA
2.652200	49.226284	2.672233	-1.360225E-8	95.999945	2685.800000	709.023532	NA	NA
2.668883	49.415478	2.679344	6.182750E-9	95.999930	2676.800000	709.079332	NA	NA
2.685750	49.281810	2.686358	6.491750E-9	95.999969	2668.000000	709.039919	NA	NA
2.702283	49.232225	2.692870	6.739500E-9	96.000008	2659.900000	709.025294	NA	NA
2.718867	49.269164	2.699190	5.688000E-9	95.999977	2652.100000	709.036194	NA	NA
2.735483	49.227770	2.704168	8.934250E-9	95.999977	2646.000000	709.023985	NA	NA
2.752600	49.199871	2.710909	-1.453000E-9	95.999984	2637.800000	709.015756	NA	NA
2.768900	49.372050	2.716791	2.256750E-9	95.999977	2630.700000	709.066545	NA	NA
2.785517	49.216331	2.722717	6.770250E-9	95.999906	2623.600000	709.020618	NA	NA
2.802217	49.252294	2.729361	6.986500E-9	95.999953	2615.700000	709.031231	NA	NA
2.818817	49.183333	2.734443	-5.255250E-9	96.000070	2609.700000	709.010887	NA	NA
2.835533	49.221650	2.741270	4.235250E-9	96.000023	2601.700000	709.022196	NA	NA
2.852167	49.253021	2.746686	-1.341675E-8	96.000055	2595.400000	709.031453	NA	NA
2.868967	49.192224	2.753441	9.119500E-9	96.000055	2587.600000	709.013519	NA	NA
2.885517	49.285423	2.758763	4.080750E-9	95.999977	2581.500000	709.041016	NA	NA
2.902200	49.192754	2.765088	-9.614500E-9	95.999961	2574.300000	709.013680	NA	NA
2.918850	49.287776	2.771640	-3.462000E-9	96.000047	2566.900000	709.041716	NA	NA
2.935500	49.398313	2.777347	1.279850E-8	95.999953	2560.500000	709.074315	NA	NA
2.952183	49.234217	2.784356	-1.484000E-9	95.999992	2552.700000	709.025922	NA	NA
2.968817	49.280012	2.790332	-7.264750E-9	96.000031	2546.100000	709.039434	NA	NA
2.985550	49.176327	2.796075	7.852000E-9	96.000031	2539.800000	709.008846	NA	NA
3.002167	49.329634	2.801950	-3.215000E-9	96.000031	2533.400000	709.054075	NA	NA
3.018817	49.266199	2.807771	4.173500E-9	95.999969	2527.100000	709.035367	NA	NA
3.035467	49.280642	2.813726	-4.330000E-10	96.000008	2520.700000	709.039630	NA	NA
3.052150	49.350652	2.820191	8.408500E-9	95.999984	2513.800000	709.060281	NA	NA
3.068800	49.210289	2.827084	-4.760750E-9	95.999984	2506.500000	709.018882	NA	NA
3.085583	49.202618	2.834030	-4.482500E-9	96.000070	2499.200000	709.016621	NA	NA
3.102267	49.201544	2.840743	2.411250E-9	96.000055	2492.200000	709.016307	NA	NA
3.118800	49.251868	2.847214	7.017250E-9	95.999984	2485.500000	709.031157	NA	NA
3.135483	49.055271	2.852855	7.697750E-9	95.999930	2479.700000	708.973141	NA	NA
3.152217	49.170808	2.858432	-8.656000E-9	95.999961	2474.000000	709.007246	NA	NA
3.168850	49.219429	2.863944	7.326500E-9	95.999953	2468.400000	709.021595	NA	NA
3.185500	49.430900	2.869887	6.183000E-9	96.000055	2462.400000	709.083963	NA	NA
3.202117	49.182894	2.875869	-6.200000E-11	96.000031	2456.400000	709.010820	NA	NA
3.218850	49.422101	2.881184	-1.493150E-8	95.999984	2451.100000	709.081374	NA	NA
3.235483	49.254050	2.887238	-5.255500E-9	96.000000	2445.100000	709.031819	NA	NA
3.252117	49.370413	2.893026	6.893750E-9	96.000023	2439.400000	709.066140	NA	NA
3.269267	49.103246	2.899669	9.738250E-9	96.000023	2432.900000	708.987324	NA	NA
3.285467	49.156220	2.904913	-1.255100E-8	95.999930	2427.800000	709.002961	NA	NA
3.302150	49.383359	2.911431	2.504250E-9	95.999992	2421.500000	709.069966	NA	NA
3.318850	49.229224	2.917888	6.244750E-9	95.999992	2415.300000	709.024509	NA	NA
3.335917	49.409432	2.924178	-3.095000E-10	96.000039	2409.300000	709.077658	NA	NA
3.352183	49.396964	2.929027	-5.595500E-9	95.999938	2404.700000	709.073985	NA	NA
3.368833	49.307172	2.934749	6.615750E-9	96.000008	2399.300000	709.047509	NA	NA
3.385700	49.439646	2.940505	-4.297250E-9	95.999945	2393.900000	709.086573	NA	NA
3.402183	49.154111	2.946508	9.058000E-9	96.000016	2388.300000	709.002357	NA	NA
3.418783	49.218801	2.953738	4.330000E-10	96.000109	2381.600000	709.021449	NA	NA
3.435433	49.354708	2.959058	1.375700E-8	95.999930	2376.700000	709.061539	NA	NA
3.452533	49.243992	2.965061	4.235250E-9	95.999969	2371.200000	709.028887	NA	NA
3.468767	49.110520	2.969779	-4.946500E-9	95.999984	2366.900000	708.989502	NA	NA
3.485500	49.435713	2.975071	-1.412800E-8	96.000023	2362.100000	709.085429	NA	NA
3.502083	49.345646	2.980612	-1.112925E-8	96.000008	2357.100000	709.058876	NA	NA
3.518750	49.295283	2.987634	2.287750E-9	96.000047	2350.800000	709.044026	NA	NA
3.535833	49.310488	2.993240	-1.793000E-9	96.000023	2345.800000	709.048513	NA	NA
3.552383	49.336362	2.998198	-9.923500E-9	95.999961	2341.400000	709.056146	NA	NA
3.568850	49.250945	3.002498	2.162500E-10	95.999883	2337.600000	709.030954	NA	NA
3.585767	49.323330	3.008295	-4.575500E-9	95.999813	2332.500000	709.052307	NA	NA
3.602083	49.231864	3.014123	-3.029750E-9	95.999727	2327.400000	709.025330	NA	NA
3.618783	49.347656	3.021019	1.762125E-8	95.999734	2321.400000	709.059487	NA	NA
3.635433	49.206210	3.026219	3.400500E-9	95.999562	2316.900000	709.017767	NA	NA
3.652083	49.244429	3.032258	-3.709500E-9	95.999328	2311.700000	709.029046	NA	NA
3.668767	49.223021	3.038681	6.152250E-9	95.999062	2306.200000	709.022732	NA	NA
3.685417	49.266870	3.044551	8.315500E-9	95.998750	2301.200000	709.035671	NA	NA
3.702083	49.204411	3.050569	2.288000E-9	95.998297	2296.100000	709.017247	NA	NA
3.718750	49.337256	3.056262	-1.125275E-8	95.997945	2291.300000	709.056436	NA	NA
3.735400	49.279174	3.061863	4.235250E-9	95.997336	2286.600000	709.039308	NA	NA
3.752067	49.285207	3.067491	2.071500E-9	95.996555	2281.900000	709.041090	NA	NA
3.768850	49.170174	3.073387	-5.842500E-9	95.996109	2277.000000	709.007155	NA	NA
3.785467	49.143832	3.079069	1.916500E-9	95.996586	2272.300000	708.999383	NA	NA
3.802067	49.124712	3.085144	-9.676500E-9	95.997258	2267.300000	708.993743	NA	NA
3.818717	49.242723	3.090515	2.596750E-9	95.998164	2262.900000	709.028568	NA	NA
3.835433	49.093601	3.095419	4.173250E-9	95.998906	2258.900000	708.984565	NA	NA
3.852067	49.079756	3.100835	-1.239650E-8	95.999305	2254.500000	708.980480	NA	NA
3.868917	49.205905	3.106028	-2.195250E-9	95.999633	2250.300000	709.017712	NA	NA
3.885667	49.298530	3.110869	-5.162500E-9	95.999867	2246.400000	709.045039	NA	NA
3.902083	49.378263	3.117228	-5.257500E-10	96.000125	2241.300000	709.068555	NA	NA
3.918933	49.274417	3.122237	-1.483750E-9	96.000141	2237.300000	709.037932	NA	NA
3.935467	49.220619	3.127519	-4.358750E-9	96.000125	2233.100000	709.022064	NA	NA
3.952367	49.288139	3.134976	8.594000E-9	96.000187	2227.200000	709.041985	NA	NA
3.968700	49.284563	3.139674	1.452750E-9	96.000250	2223.500000	709.040933	NA	NA
3.985683	49.320232	3.143624	-8.810500E-9	96.000406	2220.400000	709.051454	NA	NA
4.002100	49.251304	3.149250	7.512000E-9	96.000398	2216.000000	709.031126	NA	NA
4.018783	49.185443	3.155030	4.080500E-9	96.000563	2211.500000	709.011697	NA	NA
4.035367	49.124545	3.162128	-2.751500E-9	96.000609	2206.000000	708.993728	NA	NA
4.052567	49.368434	3.167055	-2.102000E-9	96.000648	2202.200000	709.065680	NA	NA
4.068783	49.266017	3.170827	-4.853500E-9	96.000695	2199.300000	709.035476	NA	NA
4.085417	49.194935	3.175132	1.082000E-8	96.000797	2196.000000	709.014507	NA	NA
4.102500	49.107318	3.180106	-1.917000E-9	96.000961	2192.200000	708.988651	NA	NA
4.118767	49.287003	3.186284	-4.389750E-9	96.001070	2187.500000	709.041673	NA	NA
4.135683	49.289553	3.191035	-3.648000E-9	96.001266	2183.900000	709.042428	NA	NA
4.152100	49.433889	3.196334	7.759500E-9	96.001414	2179.900000	709.084990	NA	NA
4.169083	49.306835	3.200987	3.338750E-9	96.001500	2176.400000	709.047529	NA	NA
4.185367	49.296702	3.204587	3.338750E-9	96.001328	2173.700000	709.044542	NA	NA
4.202217	49.276323	3.210205	2.287750E-9	96.001516	2169.500000	709.038534	NA	NA
4.218900	49.235899	3.217462	-8.192250E-9	96.001578	2164.100000	709.026612	NA	NA
4.235433	49.358274	3.221781	-1.947500E-9	96.001828	2160.900000	709.062708	NA	NA
4.252017	49.270439	3.228283	8.934250E-9	96.001875	2156.100000	709.036806	NA	NA
4.268717	49.214273	3.234269	1.020150E-8	96.001945	2151.700000	709.020239	NA	NA
4.285433	49.278211	3.238502	-1.360200E-8	96.001875	2148.600000	709.039103	NA	NA
4.302033	49.178908	3.245081	-1.082000E-8	96.001492	2143.800000	709.009809	NA	NA
4.318783	49.240420	3.247693	2.162500E-10	96.001070	2141.900000	709.027959	NA	NA
4.335383	49.332430	3.252794	-1.029425E-8	96.000172	2138.200000	709.055101	NA	NA
4.352050	49.318827	3.259160	-3.555250E-9	95.999594	2133.600000	709.051092	NA	NA
4.369150	49.496157	3.263605	-2.411250E-9	96.000039	2130.400000	709.103374	NA	NA
4.385550	49.315049	3.268622	-5.162500E-9	96.000680	2126.800000	709.049982	NA	NA
4.402117	49.292201	3.272396	-2.967750E-9	96.000719	2124.100000	709.043245	NA	NA
4.418667	49.263818	3.278285	-3.740500E-9	96.000609	2119.900000	709.034876	NA	NA
4.435400	49.174601	3.282929	-4.204250E-9	96.000414	2116.600000	709.008555	NA	NA
4.452067	49.316544	3.287022	3.091500E-9	96.000336	2113.700000	709.050431	NA	NA
4.468700	49.290433	3.292118	1.112750E-9	96.000242	2110.100000	709.042732	NA	NA
4.485317	49.279865	3.295809	-7.481000E-9	96.000195	2107.500000	709.039617	NA	NA
4.501967	49.240844	3.302362	2.380250E-9	96.000141	2102.900000	709.028109	NA	NA
4.518650	49.282852	3.305506	-5.286250E-9	96.000125	2100.700000	709.040502	NA	NA
4.535367	49.218399	3.310378	-4.327500E-10	96.000109	2097.300000	709.021491	NA	NA
4.552050	49.341458	3.315265	4.359000E-9	96.000078	2093.900000	709.057792	NA	NA
4.569117	49.393826	3.319735	5.472000E-9	96.000109	2090.800000	709.073235	NA	NA
4.585533	49.355490	3.324072	1.159275E-8	96.000086	2087.800000	709.061933	NA	NA
4.601983	49.175004	3.328422	-6.863000E-9	96.000109	2084.800000	709.008695	NA	NA
4.618717	49.333578	3.333367	1.205750E-9	96.000094	2081.400000	709.055476	NA	NA
4.635383	49.135804	3.338181	-4.699250E-9	96.000031	2078.100000	708.997131	NA	NA
4.652033	49.177403	3.341838	1.978750E-9	96.000055	2075.600000	709.009409	NA	NA
4.668700	49.329597	3.346091	-1.187100E-8	96.000094	2072.700000	709.054308	NA	NA
4.685367	49.426963	3.350798	-4.451250E-9	96.000078	2069.500000	709.083018	NA	NA
4.701967	49.225507	3.354632	-4.513500E-9	96.000109	2066.900000	709.023608	NA	NA
4.718867	49.134600	3.359067	2.780000E-10	96.000055	2063.900000	708.996785	NA	NA
4.735283	49.435134	3.364704	-3.555000E-9	96.000047	2060.100000	709.085433	NA	NA
4.752467	49.432645	3.368423	-2.906000E-9	96.000023	2057.600000	709.084701	NA	NA
4.769133	49.274939	3.372449	5.286250E-9	96.000047	2054.900000	709.038199	NA	NA
4.785317	49.228525	3.376336	-1.255125E-8	96.000070	2052.300000	709.024508	NA	NA
4.802050	49.267602	3.381283	5.719000E-9	96.000070	2049.000000	709.036038	NA	NA
4.818667	49.317407	3.385944	2.247450E-8	96.000055	2045.900000	709.050731	NA	NA
4.835350	49.299616	3.390316	-1.669250E-9	96.000055	2043.000000	709.045485	NA	NA
4.851933	49.240069	3.394549	-5.564500E-9	96.000031	2040.200000	709.027922	NA	NA
4.868600	49.160828	3.398642	-4.544500E-9	96.000008	2037.500000	709.004543	NA	NA
4.885817	49.087466	3.402592	8.161500E-9	95.999992	2034.900000	708.982892	NA	NA
4.902317	49.169338	3.407162	-2.875000E-9	95.999977	2031.900000	709.007058	NA	NA
4.918650	49.331904	3.411440	-1.514750E-9	96.000086	2029.100000	709.055017	NA	NA
4.935300	49.283869	3.415575	-9.583250E-9	96.000078	2026.400000	709.040852	NA	NA
4.952017	49.193025	3.419720	3.060500E-9	96.000094	2023.700000	709.014054	NA	NA
4.968917	49.283520	3.424030	-4.822500E-9	96.000062	2020.900000	709.040753	NA	NA
4.985283	49.264154	3.427888	-5.595500E-9	96.000047	2018.400000	709.035042	NA	NA
5.001983	49.382063	3.432375	-1.360500E-9	96.000039	2015.500000	709.069818	NA	NA
5.018833	49.228492	3.436097	-1.106725E-8	96.000008	2013.100000	709.024526	NA	NA
5.035267	49.100450	3.439983	-1.237500E-10	96.000008	2010.600000	708.986741	NA	NA
5.051950	49.198157	3.443879	-1.762500E-9	96.000039	2008.100000	709.015579	NA	NA
5.069083	49.222779	3.448565	-1.248925E-8	96.000023	2005.100000	709.022846	NA	NA
5.085283	49.268055	3.452638	8.040000E-10	96.000016	2002.500000	709.036204	NA	NA
5.101950	49.289262	3.456563	-8.130000E-9	96.000023	2000.000000	709.042461	NA	NA
5.118883	49.257194	3.460498	-3.400500E-9	96.000062	1997.500000	709.033004	NA	NA
5.135300	49.308605	3.464284	9.985250E-9	96.000039	1995.100000	709.048170	NA	NA
5.152000	49.275622	3.468237	-1.514750E-9	96.000055	1992.600000	709.038443	NA	NA
5.169083	49.336579	3.472040	7.790250E-9	96.000062	1990.200000	709.056424	NA	NA
5.185350	49.261432	3.476330	6.986500E-9	96.000008	1987.500000	709.034261	NA	NA
5.202067	49.250199	3.480311	-6.059500E-9	96.000008	1985.000000	709.030949	NA	NA
5.218633	49.123112	3.484622	-9.861750E-9	95.999961	1982.300000	708.993451	NA	NA
5.235250	49.472499	3.488623	2.751500E-9	96.000008	1979.800000	709.096503	NA	NA
5.252100	49.155325	3.492634	-3.402500E-10	96.000008	1977.300000	709.002962	NA	NA
5.268683	49.247886	3.496494	-2.597000E-9	96.000016	1974.900000	709.030274	NA	NA
