#t(m)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
0.142733	3.277554	1.874633	8.226673E-7	64.999926	4359.000000	694.015671	NA	NA
0.144117	3.035097	1.874541	7.808091E-7	64.999926	4359.300000	693.927568	NA	NA
0.146083	2.756710	1.874418	7.740078E-7	64.999934	4359.700000	693.826276	NA	NA
0.147467	2.908482	1.874479	7.736368E-7	64.999945	4359.500000	693.881517	NA	NA
0.149383	3.097613	1.874633	7.989250E-7	64.999969	4359.000000	693.950295	NA	NA
0.151233	3.057677	1.874633	8.216779E-7	65.000004	4359.000000	693.935778	NA	NA
0.152550	2.455601	1.874449	7.965443E-7	65.000027	4359.600000	693.716554	NA	NA
0.154100	2.579438	1.874387	7.762335E-7	65.000035	4359.800000	693.761699	NA	NA
0.155783	51.701168	1.874602	7.690615E-7	65.000031	4359.100000	709.749732	NA	NA
0.158150	51.672596	1.874387	7.995737E-7	65.000055	4359.800000	709.741385	NA	NA
0.159517	51.547013	1.874387	8.486970E-7	65.000035	4359.800000	709.704688	NA	NA
0.161017	51.949413	1.874357	8.490371E-7	65.000023	4359.900000	709.822211	NA	NA
0.162467	51.722897	1.874479	8.330235E-7	65.000035	4359.500000	709.756079	NA	NA
0.164100	51.471557	1.874479	8.279536E-7	65.000027	4359.500000	709.682629	NA	NA
0.166100	51.279632	1.874234	8.064679E-7	64.999988	4360.300000	709.626492	NA	NA
0.167450	51.364248	1.874234	8.110433E-7	64.999957	4360.300000	709.651247	NA	NA
0.169150	51.137966	1.874449	8.508611E-7	64.999930	4359.600000	709.585029	NA	NA
0.170783	50.987503	1.874357	8.524378E-7	64.999918	4359.900000	709.540964	NA	NA
0.172700	51.842735	1.874203	8.424836E-7	64.999898	4360.400000	709.791074	NA	NA
0.174383	51.722857	1.874387	8.198231E-7	64.999875	4359.800000	709.756067	NA	NA
0.175833	51.521458	1.874387	8.220488E-7	64.999859	4359.800000	709.697218	NA	NA
0.177533	10.046630	1.874264	8.557457E-7	64.999848	4360.200000	696.432576	NA	NA
0.179583	9.758829	1.874142	8.737072E-7	64.999797	4360.600000	696.331459	NA	NA
0.180850	9.535686	1.874234	8.646490E-7	64.999789	4360.300000	696.252961	NA	NA
0.183233	9.288500	1.874172	8.316941E-7	64.999773	4360.500000	696.165905	NA	NA
0.184517	9.537159	1.874172	7.954932E-7	64.999769	4360.500000	696.253480	NA	NA
0.185867	88.054630	1.874111	8.063443E-7	64.999781	4360.700000	719.668042	NA	NA
0.187933	87.819609	1.874295	8.337656E-7	64.999785	4360.100000	719.608020	NA	NA
0.189250	87.790456	1.874295	8.593937E-7	64.999793	4360.100000	719.600572	NA	NA
0.191033	88.546273	1.874080	8.671840E-7	64.999773	4360.800000	719.793446	NA	NA
0.192417	88.685464	1.874080	8.351566E-7	64.999773	4360.800000	719.828911	NA	NA
0.194100	88.918793	1.874234	8.033456E-7	64.999785	4360.300000	719.888323	NA	NA
0.196000	89.086864	1.874264	8.061279E-7	64.999840	4360.200000	719.931090	NA	NA
0.197817	89.262049	1.874080	8.089720E-7	64.999859	4360.800000	719.975640	NA	NA
0.199350	88.999187	1.874172	8.247074E-7	64.999840	4360.500000	719.908783	NA	NA
0.200850	88.882800	1.874418	8.231308E-7	64.999844	4359.700000	719.879162	NA	NA
0.202450	88.565666	1.874326	7.842713E-7	64.999840	4360.000000	719.798388	NA	NA
0.204167	88.831426	1.874172	7.604363E-7	64.999855	4360.500000	719.866083	NA	NA
0.205817	88.656373	1.874387	7.640842E-7	64.999859	4359.800000	719.821500	NA	NA
0.207717	88.832011	1.874572	8.045823E-7	64.999863	4359.200000	719.866232	NA	NA
0.209167	88.423007	1.874449	8.331163E-7	64.999922	4359.600000	719.762024	NA	NA
0.210800	88.394115	1.874326	8.143820E-7	64.999926	4360.000000	719.754658	NA	NA
0.212467	88.277391	1.874449	7.941949E-7	64.999918	4359.600000	719.724888	NA	NA
0.214267	16.088814	1.874602	7.894650E-7	64.999898	4359.100000	698.523222	NA	NA
0.216500	16.317448	1.874449	8.252022E-7	64.999902	4359.600000	698.601150	NA	NA
0.217900	44.869496	1.874449	8.580026E-7	64.999910	4359.600000	707.726345	NA	NA
0.220050	44.477051	1.874756	8.515107E-7	64.999922	4358.600000	707.608390	NA	NA
0.221333	53.267101	1.874817	8.503357E-7	64.999949	4358.400000	710.205735	NA	NA
0.223083	53.763336	1.874664	8.435343E-7	64.999953	4358.900000	710.349648	NA	NA
0.224467	53.804594	1.874664	8.233781E-7	64.999977	4358.900000	710.361600	NA	NA
0.225800	53.271748	1.874848	8.186174E-7	64.999965	4358.300000	710.207084	NA	NA
0.227400	88.716958	1.874879	8.460387E-7	64.999992	4358.200000	719.836933	NA	NA
0.229583	88.394354	1.874694	8.678643E-7	65.000027	4358.800000	719.754719	NA	NA
0.231050	88.306785	1.874787	8.610630E-7	65.000043	4358.500000	719.732386	NA	NA
0.232550	38.586927	1.875032	8.214306E-7	65.000066	4357.700000	705.814673	NA	NA
0.234600	38.658951	1.874940	7.991413E-7	65.000055	4358.000000	705.836875	NA	NA
0.235917	38.967895	1.874848	8.242437E-7	65.000078	4358.300000	705.932036	NA	NA
0.237467	39.288261	1.875002	8.418031E-7	65.000117	4357.800000	706.030583	NA	NA
0.239150	38.645774	1.875125	8.728721E-7	65.000145	4357.400000	705.832814	NA	NA
0.241400	38.587623	1.875032	8.565184E-7	65.000172	4357.700000	705.814887	NA	NA
0.242733	38.587816	1.874910	8.162058E-7	65.000129	4358.100000	705.814947	NA	NA
0.244067	38.849342	1.875063	7.950296E-7	65.000141	4357.600000	705.895534	NA	NA
0.245750	38.973481	1.875248	7.915673E-7	65.000148	4357.000000	705.933755	NA	NA
0.247517	39.169100	1.875094	8.030673E-7	65.000129	4357.500000	705.993944	NA	NA
0.249383	39.193017	1.875063	8.346000E-7	65.000109	4357.600000	706.001299	NA	NA
0.250833	39.336109	1.875340	8.281698E-7	65.000121	4356.700000	706.045291	NA	NA
0.252483	38.978187	1.875370	7.765428E-7	65.000106	4356.600000	705.935204	NA	NA
0.254400	38.978345	1.875217	7.782741E-7	65.000082	4357.100000	705.935253	NA	NA
0.255800	38.954387	1.875248	7.812109E-7	65.000055	4357.000000	705.927878	NA	NA
0.258100	39.479747	1.875401	8.146914E-7	65.000090	4356.500000	706.089423	NA	NA
0.259400	39.364773	1.875432	8.314777E-7	65.000086	4356.400000	706.054099	NA	NA
0.260783	38.977471	1.875278	7.987081E-7	65.000109	4356.900000	705.934984	NA	NA
0.262617	38.858070	1.875340	7.726783E-7	65.000137	4356.700000	705.898222	NA	NA
0.264133	39.141521	1.875555	7.625694E-7	65.000109	4356.000000	705.985462	NA	NA
0.266100	38.857985	1.875401	7.988939E-7	65.000078	4356.500000	705.898196	NA	NA
0.267450	39.141815	1.875248	8.354350E-7	65.000043	4357.000000	705.985552	NA	NA
0.269217	-1.625728	1.875432	8.248623E-7	65.000055	4356.400000	692.212472	NA	NA
0.271300	-1.697235	1.875524	8.094049E-7	65.000047	4356.100000	692.185835	NA	NA
0.272650	-1.949687	1.875401	7.993884E-7	65.000043	4356.500000	692.091715	NA	NA
0.274333	-1.561211	1.875340	7.865589E-7	65.000035	4356.700000	692.236497	NA	NA
0.275850	-1.696350	1.875463	8.456366E-7	65.000043	4356.300000	692.186165	NA	NA
0.277783	-1.969122	1.875555	8.508303E-7	65.000070	4356.000000	692.084463	NA	NA
0.279117	-2.367249	1.875340	8.464405E-7	65.000070	4356.700000	691.935763	NA	NA
0.280917	-2.126079	1.875278	8.461005E-7	65.000094	4356.900000	692.025877	NA	NA
0.282800	-2.552012	1.875524	8.259751E-7	65.000086	4356.100000	691.866649	NA	NA
0.284550	-2.291592	1.875463	8.137018E-7	65.000102	4356.300000	691.964045	NA	NA
0.285883	-2.319746	1.875248	8.467804E-7	65.000117	4357.000000	691.953522	NA	NA
0.287483	-1.951339	1.875309	8.685444E-7	65.000082	4356.800000	692.091098	NA	NA
0.289383	-1.638750	1.875401	8.696884E-7	65.000078	4356.500000	692.207622	NA	NA
0.291033	-2.124378	1.875340	8.379391E-7	65.000090	4356.700000	692.026512	NA	NA
0.292483	-2.366294	1.875125	8.053862E-7	65.000125	4357.400000	691.936120	NA	NA
0.294233	-2.319814	1.875125	8.060043E-7	65.000090	4357.400000	691.953496	NA	NA
0.296150	-2.106567	1.875278	8.085702E-7	65.000090	4356.900000	692.033163	NA	NA
0.297533	-2.300375	1.875094	8.562093E-7	65.000094	4357.500000	691.960763	NA	NA
0.299833	-2.203610	1.875002	8.371661E-7	65.000090	4357.800000	691.996920	NA	NA
0.301150	-1.950774	1.875186	7.823239E-7	65.000113	4357.200000	692.091309	NA	NA
0.302467	-1.657971	1.875248	7.769446E-7	65.000082	4357.000000	692.200462	NA	NA
0.304217	-1.813884	1.875063	7.873318E-7	65.000051	4357.600000	692.142361	NA	NA
0.305867	-1.599594	1.875002	7.872389E-7	65.000047	4357.800000	692.222205	NA	NA
0.307733	-1.628482	1.875125	8.112594E-7	65.000016	4357.400000	692.211446	NA	NA
0.309200	-2.125217	1.875125	8.206885E-7	65.000039	4357.400000	692.026199	NA	NA
0.311117	-1.989511	1.874879	7.822619E-7	65.000035	4358.200000	692.076856	NA	NA
0.312717	-2.028071	1.874848	7.629404E-7	65.000035	4358.300000	692.062465	NA	NA
0.314483	-2.300138	1.875032	7.533877E-7	65.000016	4357.700000	691.960851	NA	NA
0.316150	-2.106238	1.874971	7.994194E-7	65.000023	4357.900000	692.033286	NA	NA
0.317467	-1.989702	1.874817	8.417416E-7	65.000031	4358.400000	692.076784	NA	NA
0.319567	-1.823810	1.874940	8.352805E-7	65.000039	4358.000000	692.138660	NA	NA
0.321233	-1.813854	1.875063	8.222342E-7	65.000000	4357.600000	692.142372	NA	NA
0.323100	-1.774963	1.875032	8.044584E-7	64.999984	4357.700000	692.156869	NA	NA
0.324433	-2.047443	1.874940	8.048603E-7	64.999949	4358.000000	692.055235	NA	NA
0.325817	-2.368336	1.875063	8.337345E-7	64.999945	4357.600000	691.935357	NA	NA
0.327500	-2.145286	1.875248	8.464095E-7	64.999934	4357.000000	692.018705	NA	NA
0.329167	62.153743	1.875155	8.544782E-7	64.999945	4357.300000	712.741088	NA	NA
0.331567	61.727223	1.875063	8.408448E-7	64.999938	4357.600000	712.621384	NA	NA
0.333117	62.066139	1.875217	7.954313E-7	64.999961	4357.100000	712.716518	NA	NA
0.334500	61.934902	1.875278	7.887230E-7	64.999938	4356.900000	712.679694	NA	NA
0.336000	62.329137	1.875125	7.871774E-7	64.999938	4357.400000	712.790256	NA	NA
0.337500	62.569217	1.875063	7.875174E-7	64.999949	4357.600000	712.857504	NA	NA
0.339483	62.700988	1.875125	8.178754E-7	64.999961	4357.400000	712.894388	NA	NA
0.340967	62.701145	1.875155	8.226361E-7	64.999992	4357.300000	712.894432	NA	NA
0.342450	62.279440	1.875032	7.948129E-7	65.000004	4357.700000	712.776328	NA	NA
0.344200	62.701227	1.875094	7.859715E-7	64.999984	4357.500000	712.894455	NA	NA
0.345917	32.360299	1.875309	7.692777E-7	64.999992	4356.800000	703.869081	NA	NA
0.348183	32.764021	1.875309	8.008724E-7	65.000019	4356.800000	703.996823	NA	NA
0.349500	32.810219	1.875278	8.279536E-7	65.000027	4356.900000	704.011426	NA	NA
0.350883	32.751930	1.875463	8.251404E-7	64.999996	4356.300000	703.993000	NA	NA
0.352483	32.209692	1.875678	8.141657E-7	65.000016	4355.600000	703.821369	NA	NA
0.354217	32.035769	1.875832	8.024490E-7	65.000016	4355.100000	703.766232	NA	NA
0.355800	32.220054	1.876016	8.049223E-7	65.000035	4354.500000	703.824653	NA	NA
0.358150	32.266264	1.876354	8.408139E-7	65.000055	4353.400000	703.839295	NA	NA
0.359433	32.365122	1.877277	8.551581E-7	65.000074	4350.400000	703.870609	NA	NA
0.363250	32.625443	1.877861	8.513557E-7	65.000141	4348.500000	703.953001	NA	NA
0.364567	32.509665	1.878692	8.176590E-7	65.000156	4345.800000	703.916369	NA	NA
0.366317	32.440333	1.879707	8.059735E-7	65.000156	4342.500000	703.894424	NA	NA
0.367667	32.394087	1.880877	8.283865E-7	65.000195	4338.700000	703.879783	NA	NA
0.369417	32.810640	1.882324	8.271807E-7	65.000258	4334.000000	704.011562	NA	NA
0.371417	32.747006	1.883834	8.410303E-7	65.000266	4329.100000	703.991447	NA	NA
0.373033	32.694783	1.885283	8.268714E-7	65.000328	4324.400000	703.974935	NA	NA
0.374683	32.903350	1.886516	7.922780E-7	65.000383	4320.400000	704.040860	NA	NA
0.376333	33.054085	1.887472	7.876409E-7	65.000430	4317.300000	704.088468	NA	NA
0.378067	31.441055	1.888151	7.912580E-7	65.000480	4315.100000	703.577384	NA	NA
0.379883	31.355560	1.888644	8.256967E-7	65.000539	4313.500000	703.550195	NA	NA
0.381500	31.194935	1.889107	8.279534E-7	65.000578	4312.000000	703.499084	NA	NA
0.383183	31.119433	1.889601	7.889082E-7	65.000625	4310.400000	703.475047	NA	NA
0.384650	30.677039	1.890033	7.732655E-7	65.000633	4309.000000	703.334044	NA	NA
0.386333	30.499162	1.890465	7.729256E-7	65.000672	4307.600000	703.277273	NA	NA
0.388017	30.550080	1.890867	7.691542E-7	65.000711	4306.300000	703.293529	NA	NA
0.389533	30.229224	1.891299	8.021092E-7	65.000742	4304.900000	703.191034	NA	NA
0.391333	30.481444	1.891700	8.256969E-7	65.000746	4303.600000	703.271616	NA	NA
0.393317	30.343886	1.892102	8.070552E-7	65.000770	4302.300000	703.227679	NA	NA
0.394667	30.412655	1.892472	7.885373E-7	65.000770	4301.100000	703.249648	NA	NA
0.396233	30.343643	1.892843	7.779956E-7	65.000758	4299.900000	703.227602	NA	NA
0.397967	30.526021	1.893214	7.985849E-7	65.000754	4298.700000	703.285849	NA	NA
0.399317	30.435399	1.893553	8.336419E-7	65.000754	4297.600000	703.256913	NA	NA
0.400917	30.252121	1.893862	8.342602E-7	65.000766	4296.600000	703.198354	NA	NA
0.402483	30.481336	1.894171	8.256349E-7	65.000758	4295.600000	703.271582	NA	NA
0.404267	30.458604	1.894480	8.073026E-7	65.000727	4294.600000	703.264324	NA	NA
0.406100	26.909590	1.894758	8.143513E-7	65.000687	4293.700000	702.122000	NA	NA
0.408483	27.224468	1.895036	8.520979E-7	65.000637	4292.800000	702.224082	NA	NA
0.410033	27.378238	1.895315	8.668439E-7	65.000594	4291.900000	702.273881	NA	NA
0.411367	27.198040	1.895593	8.697190E-7	65.000594	4291.000000	702.215520	NA	NA
0.413067	27.130565	1.895871	8.621140E-7	65.000563	4290.100000	702.193654	NA	NA
0.414750	26.882408	1.896118	7.999449E-7	65.000570	4289.300000	702.113181	NA	NA
0.416633	70.820825	1.896365	8.316322E-7	65.000555	4288.500000	715.132216	NA	NA
0.418783	70.916050	1.896582	8.500572E-7	65.000500	4287.800000	715.158061	NA	NA
0.420867	71.161116	1.897046	8.619595E-7	65.000477	4286.300000	715.224531	NA	NA
0.422883	71.188193	1.897262	8.328689E-7	65.000445	4285.600000	715.231871	NA	NA
0.424583	72.880614	1.897479	7.998830E-7	65.000445	4284.900000	715.689235	NA	NA
0.426233	73.771595	1.897664	8.084154E-7	65.000406	4284.300000	715.928880	NA	NA
0.428250	73.651191	1.897881	8.134235E-7	65.000379	4283.600000	715.896541	NA	NA
0.429567	74.069960	1.898066	8.396082E-7	65.000355	4283.000000	716.008957	NA	NA
0.430850	74.283377	1.898252	8.415558E-7	65.000340	4282.400000	716.066182	NA	NA
0.432817	52.730520	1.898437	8.035927E-7	65.000309	4281.800000	710.049811	NA	NA
0.434567	52.921359	1.898623	7.813344E-7	65.000270	4281.200000	710.105308	NA	NA
0.435833	52.997096	1.898808	7.781504E-7	65.000242	4280.600000	710.127321	NA	NA
0.437567	52.416328	1.898994	7.846113E-7	65.000215	4280.000000	709.958351	NA	NA
0.439250	52.561076	1.899149	8.259748E-7	65.000187	4279.500000	710.000501	NA	NA
0.441100	52.586461	1.899334	7.948439E-7	65.000203	4278.900000	710.007891	NA	NA
0.442483	52.981661	1.899489	7.812724E-7	65.000195	4278.400000	710.122836	NA	NA
0.444483	53.098546	1.899675	7.710707E-7	65.000164	4277.800000	710.156798	NA	NA
0.445850	53.199749	1.899829	7.528002E-7	65.000145	4277.300000	710.186190	NA	NA
0.447583	53.511099	1.899984	7.842095E-7	65.000109	4276.800000	710.276542	NA	NA
0.449400	53.738209	1.900139	8.253567E-7	65.000082	4276.300000	710.342378	NA	NA
0.450800	53.408392	1.900263	8.062822E-7	65.000047	4275.900000	710.246750	NA	NA
0.452733	53.585934	1.900417	7.909795E-7	65.000035	4275.400000	710.298243	NA	NA
0.454117	53.459090	1.900572	7.783665E-7	65.000016	4274.900000	710.261458	NA	NA
0.455833	69.893072	1.900789	7.934530E-7	64.999996	4274.200000	714.879948	NA	NA
0.458467	69.802161	1.901562	8.356512E-7	64.999957	4271.700000	714.855182	NA	NA
0.460250	69.701783	1.903451	8.368878E-7	64.999957	4265.600000	714.827827	NA	NA
0.461600	70.371610	1.906302	8.437199E-7	64.999957	4256.400000	715.010180	NA	NA
0.462933	70.290500	1.909558	8.209668E-7	64.999973	4245.900000	714.988124	NA	NA
0.464383	69.992235	1.912787	8.082299E-7	64.999996	4235.500000	714.906958	NA	NA
0.466033	69.937469	1.915834	8.305194E-7	65.000035	4225.700000	714.892046	NA	NA
0.467533	69.477153	1.918479	8.452965E-7	65.000055	4217.200000	714.766580	NA	NA
0.469183	69.097597	1.920691	8.503357E-7	65.000102	4210.100000	714.662964	NA	NA
0.471150	69.233135	1.922563	8.507377E-7	65.000164	4204.100000	714.699983	NA	NA
0.472533	68.827398	1.924249	7.774700E-7	65.000246	4198.700000	714.589114	NA	NA
0.474600	68.772962	1.925842	7.857553E-7	65.000340	4193.600000	714.574227	NA	NA
0.476050	83.540712	1.927375	7.893725E-7	65.000406	4188.700000	718.506667	NA	NA
0.477950	83.051536	1.928878	7.863118E-7	65.000519	4183.900000	718.379706	NA	NA
0.479233	83.251064	1.930382	8.124346E-7	65.000617	4179.100000	718.431519	NA	NA
0.480950	83.023166	1.931856	8.159589E-7	65.000711	4174.400000	718.372337	NA	NA
0.482717	83.879697	1.933363	7.771920E-7	65.000777	4169.600000	718.594524	NA	NA
0.484200	83.161132	1.934840	7.633112E-7	65.000812	4164.900000	718.408172	NA	NA
0.485933	83.336664	1.936288	7.500797E-7	65.000902	4160.300000	718.453738	NA	NA
0.487733	83.536725	1.937737	7.809015E-7	65.000996	4155.700000	718.505638	NA	NA
0.489167	83.536817	1.939219	7.979972E-7	65.000832	4151.000000	718.505662	NA	NA
0.491200	82.936986	1.940704	7.746566E-7	64.997273	4146.300000	718.349948	NA	NA
0.492500	82.554177	1.942253	7.604978E-7	64.995973	4141.400000	718.250401	NA	NA
0.494200	82.341814	1.943773	7.461226E-7	64.994555	4136.600000	718.195120	NA	NA
0.496267	82.399225	1.945295	7.811179E-7	64.993715	4131.800000	718.210069	NA	NA
0.497950	83.201396	1.946819	8.176899E-7	64.992852	4127.000000	718.418631	NA	NA
0.499350	82.878129	1.948282	8.222033E-7	64.991895	4122.400000	718.334655	NA	NA
0.500917	82.456323	1.949683	7.894649E-7	64.991621	4118.000000	718.224936	NA	NA
0.502567	55.165323	1.951118	7.460299E-7	64.991410	4113.500000	710.754747	NA	NA
0.504750	55.359417	1.952524	7.336642E-7	64.991348	4109.100000	710.810650	NA	NA
0.506017	57.644997	1.953899	7.710710E-7	64.991305	4104.800000	711.465744	NA	NA
0.508150	57.664881	1.955245	8.301797E-7	64.991332	4100.600000	711.471418	NA	NA
0.509550	57.613253	1.956593	8.044276E-7	64.991387	4096.400000	711.456686	NA	NA
0.511067	57.535986	1.957911	7.719671E-7	64.991441	4092.300000	711.434633	NA	NA
0.512500	57.561881	1.959263	7.500488E-7	64.991519	4088.100000	711.442026	NA	NA
0.514317	57.149566	1.960520	7.607144E-7	64.991656	4084.200000	711.324242	NA	NA
0.516000	9.134735	1.961812	7.965754E-7	64.991805	4080.200000	696.111733	NA	NA
0.518017	8.919279	1.963074	8.178755E-7	64.992117	4076.300000	696.035709	NA	NA
0.519317	8.694966	1.964370	8.270262E-7	64.992227	4072.300000	695.956473	NA	NA
0.520883	8.962049	1.965603	7.866826E-7	64.992504	4068.500000	696.050808	NA	NA
0.522917	8.714943	1.966871	7.581175E-7	64.992746	4064.600000	695.963534	NA	NA
0.524367	8.674408	1.968108	7.715344E-7	64.993051	4060.800000	695.949208	NA	NA
0.525867	8.736067	1.969348	7.993883E-7	64.993324	4057.000000	695.971000	NA	NA
0.527750	8.612788	1.970557	8.157730E-7	64.993676	4053.300000	695.927425	NA	NA
0.529217	-5.503521	1.971801	8.278606E-7	64.994023	4049.500000	690.753426	NA	NA
0.531383	48.402592	1.973014	7.718434E-7	64.994426	4045.800000	708.779810	NA	NA
0.533300	57.546320	1.974196	7.670518E-7	64.994793	4042.200000	711.437590	NA	NA
0.535067	57.784629	1.975381	7.853534E-7	64.995242	4038.600000	711.505585	NA	NA
0.536383	57.639200	1.976601	8.079828E-7	64.995660	4034.900000	711.464099	NA	NA
0.537700	57.484452	1.977790	8.074261E-7	64.995832	4031.300000	711.419929	NA	NA
0.539167	57.690675	1.978981	7.780883E-7	64.996289	4027.700000	711.478787	NA	NA
0.541183	57.458203	1.980141	7.411765E-7	64.996719	4024.200000	711.412435	NA	NA
0.542500	57.923363	1.981303	7.254408E-7	64.997231	4020.700000	711.545142	NA	NA
0.544150	57.964180	1.982467	7.185469E-7	64.997695	4017.200000	711.556776	NA	NA
0.546283	58.417028	1.983634	7.558609E-7	64.998238	4013.700000	711.685719	NA	NA
0.547583	58.315343	1.984769	7.994503E-7	64.998676	4010.300000	711.656785	NA	NA
0.549417	58.211837	1.985907	8.027272E-7	64.999188	4006.900000	711.627322	NA	NA
0.550983	58.107859	1.987046	7.946587E-7	64.999578	4003.500000	711.597713	NA	NA
0.552500	58.445077	1.988188	7.837150E-7	65.000000	4000.100000	711.693700	NA	NA
0.554200	58.237505	1.989298	7.671756E-7	65.000336	3996.800000	711.634631	NA	NA
0.555917	57.900681	1.990411	8.120324E-7	65.000519	3993.500000	711.538680	NA	NA
0.557683	57.509049	1.991525	8.195755E-7	65.000930	3990.200000	711.426958	NA	NA
0.559183	57.898651	1.992642	8.126815E-7	65.001070	3986.900000	711.538102	NA	NA
0.560817	57.664865	1.993726	8.082298E-7	65.001305	3983.700000	711.471429	NA	NA
0.562567	57.898660	1.994813	7.783664E-7	65.001523	3980.500000	711.538106	NA	NA
0.564267	82.303058	1.995902	7.625382E-7	65.001699	3977.300000	718.185048	NA	NA
0.566650	82.104240	1.996993	8.237801E-7	65.001910	3974.100000	718.133249	NA	NA
0.568283	81.892974	1.998086	8.382480E-7	65.002062	3970.900000	718.078165	NA	NA
0.569750	82.091598	1.999181	8.345690E-7	65.002160	3967.700000	718.129954	NA	NA
0.571450	82.233729	2.000244	7.917834E-7	65.002188	3964.600000	718.166991	NA	NA
0.573117	82.006583	2.001309	7.598487E-7	65.002258	3961.500000	718.107793	NA	NA
0.574483	82.375906	2.002376	7.708233E-7	65.002316	3958.400000	718.204022	NA	NA
0.575883	37.561298	2.003446	7.880735E-7	65.002352	3955.300000	705.497820	NA	NA
0.578150	37.688458	2.004517	7.966369E-7	65.002359	3952.200000	705.537186	NA	NA
0.579850	37.735921	2.005555	7.759244E-7	65.002375	3949.200000	705.551874	NA	NA
0.581167	37.855228	2.006596	7.553046E-7	65.002394	3946.200000	705.588783	NA	NA
0.582750	38.102208	2.007674	7.567575E-7	65.002406	3943.100000	705.665128	NA	NA
0.584300	38.054770	2.008718	7.471739E-7	65.002375	3940.100000	705.650471	NA	NA
0.585833	38.078479	2.009765	7.400636E-7	65.002344	3937.100000	705.657797	NA	NA
0.587633	37.912842	2.010779	7.705145E-7	65.002305	3934.200000	705.606601	NA	NA
0.589183	36.421589	2.011830	7.482560E-7	65.002266	3931.200000	705.144038	NA	NA
0.591250	75.234528	2.012848	7.304183E-7	65.002254	3928.300000	716.320729	NA	NA
0.593150	75.040967	2.013867	7.237717E-7	65.002180	3925.400000	716.269010	NA	NA
0.594550	75.276556	2.014889	7.191343E-7	65.002160	3922.500000	716.331955	NA	NA
0.595800	75.718294	2.015913	7.498631E-7	65.002113	3919.600000	716.449835	NA	NA
0.597633	75.858119	2.016938	7.792631E-7	65.002035	3916.700000	716.487110	NA	NA
0.599383	75.772915	2.017966	7.666192E-7	65.001957	3913.800000	716.464399	NA	NA
0.601017	75.607626	2.018960	7.603125E-7	65.001910	3911.000000	716.420322	NA	NA
0.602917	76.053121	2.019956	7.448244E-7	65.001871	3908.200000	716.539062	NA	NA
0.604317	76.021354	2.020954	7.606527E-7	65.001840	3905.400000	716.530601	NA	NA
0.605883	76.049511	2.021990	7.941331E-7	65.001793	3902.500000	716.538101	NA	NA
0.607750	76.328411	2.022956	7.952460E-7	65.001754	3899.800000	716.612341	NA	NA
0.609250	76.495799	2.023959	7.941021E-7	65.001691	3897.000000	716.656863	NA	NA
0.610867	76.898601	2.024965	7.967916E-7	65.001641	3894.200000	716.763889	NA	NA
0.612683	76.826616	2.025937	7.718436E-7	65.001566	3891.500000	716.744774	NA	NA
0.614217	77.050197	2.026910	7.774702E-7	65.001543	3888.800000	716.804128	NA	NA
