#t(m)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
0.123850	49.480341	1.854289	-1.007825E-8	96.000008	4425.600000	709.098097	NA	NA
0.142683	49.297596	1.854350	-3.369750E-9	96.000109	4425.400000	709.044217	NA	NA
0.159283	49.447368	1.854229	1.069625E-8	96.000094	4425.800000	709.088378	NA	NA
0.176467	49.333231	1.854107	-1.629175E-8	96.000086	4426.200000	709.054727	NA	NA
0.192767	49.377201	1.853683	4.358750E-9	96.000094	4427.600000	709.067692	NA	NA
0.209433	49.215287	1.853320	7.790500E-9	96.000062	4428.800000	709.019936	NA	NA
0.226467	49.511205	1.854017	4.081000E-9	95.999984	4426.500000	709.107193	NA	NA
0.243033	49.132037	1.853532	9.275000E-11	95.999984	4428.100000	708.995369	NA	NA
0.259450	49.224751	1.853169	-1.174750E-8	95.999969	4429.300000	709.022728	NA	NA
0.276067	49.248559	1.853290	7.728500E-9	95.999945	4428.900000	709.029752	NA	NA
0.292633	49.398006	1.853229	-9.367250E-9	95.999906	4429.100000	709.073826	NA	NA
0.309467	49.381807	1.852957	-1.017100E-8	95.999961	4430.000000	709.069050	NA	NA
0.326300	49.261690	1.853169	-1.205500E-9	96.000008	4429.300000	709.033626	NA	NA
0.343133	49.389234	1.854198	4.884250E-9	96.000023	4425.900000	709.071240	NA	NA
0.359667	49.287810	1.859119	-1.669400E-8	96.000227	4409.700000	709.041333	NA	NA
0.376133	49.393869	1.877830	-2.751250E-9	96.000836	4348.600000	709.072617	NA	NA
0.392683	49.307425	1.896087	7.605000E-9	96.009336	4289.400000	709.047133	NA	NA
0.409767	49.283581	1.913564	6.121000E-9	96.055016	4233.000000	709.040108	NA	NA
0.426033	49.297073	1.928690	-1.546000E-9	96.050852	4184.500000	709.044094	NA	NA
0.442783	49.224239	1.942411	4.853500E-9	96.034203	4140.900000	709.022614	NA	NA
0.459383	49.293082	1.955181	-6.925000E-9	96.020336	4100.800000	709.042928	NA	NA
0.476550	49.210561	1.967229	9.831000E-9	96.004844	4063.500000	709.018589	NA	NA
0.492967	49.305784	1.978716	-8.903250E-9	96.001070	4028.500000	709.046684	NA	NA
0.509700	49.113570	1.990647	-3.060500E-9	95.974563	3992.800000	708.989976	NA	NA
0.526033	49.250011	2.002066	4.699000E-9	95.971750	3959.300000	709.030242	NA	NA
0.543017	49.269804	2.012637	-8.594000E-9	95.977961	3928.900000	709.036086	NA	NA
0.559367	49.347054	2.022848	-2.782000E-9	95.984852	3900.100000	709.058873	NA	NA
0.576200	49.264180	2.032753	8.655000E-10	95.992187	3872.700000	709.034435	NA	NA
0.593167	49.375088	2.042368	1.109825E-8	95.997250	3846.600000	709.067148	NA	NA
0.609300	49.306271	2.051749	-4.544750E-9	95.999055	3821.600000	709.046858	NA	NA
0.626017	49.352827	2.060955	1.483500E-9	95.999562	3797.500000	709.060592	NA	NA
0.642667	49.205699	2.069934	-6.801250E-9	95.999859	3774.400000	709.017198	NA	NA
0.659300	49.215462	2.078707	-3.740500E-9	95.999891	3752.200000	709.020082	NA	NA
0.676133	49.088869	2.087259	-5.008250E-9	95.999938	3730.900000	708.982726	NA	NA
0.692450	49.275970	2.095574	-1.360250E-9	95.999883	3710.500000	709.037940	NA	NA
0.709017	49.207976	2.103553	8.470750E-9	95.999938	3691.200000	709.017884	NA	NA
0.725683	49.298201	2.111094	-6.059250E-9	95.999914	3673.200000	709.044503	NA	NA
0.742367	49.206163	2.118858	4.111750E-9	95.999898	3654.900000	709.017355	NA	NA
0.759000	49.345595	2.131754	9.861750E-9	95.999797	3625.000000	709.058489	NA	NA
0.775683	49.180310	2.144022	8.717750E-9	95.999727	3597.100000	709.009738	NA	NA
0.792333	49.357318	2.155790	-1.245850E-8	95.999672	3570.800000	709.061957	NA	NA
0.809033	49.145822	2.167387	6.646500E-9	95.999727	3545.300000	708.999570	NA	NA
0.825717	49.351737	2.178003	7.914250E-9	95.999727	3522.300000	709.060320	NA	NA
0.842367	49.177712	2.189941	-5.904750E-9	95.999773	3496.800000	709.008991	NA	NA
0.859050	49.209633	2.202055	6.430000E-9	95.999773	3471.300000	709.018415	NA	NA
0.875700	49.251246	2.214292	5.626500E-9	95.999781	3445.900000	709.030697	NA	NA
0.892367	49.274526	2.226646	-1.341700E-8	95.999797	3420.600000	709.037569	NA	NA
0.909017	49.350721	2.238915	-9.583500E-9	95.999742	3395.800000	709.060047	NA	NA
0.925667	49.276624	2.251188	-5.441250E-9	95.999727	3371.300000	709.038199	NA	NA
0.942367	49.315987	2.263406	4.637250E-9	95.999797	3347.200000	709.049814	NA	NA
0.959033	49.212762	2.275561	-4.018750E-9	95.999797	3323.500000	709.019370	NA	NA
0.975667	49.291318	2.287645	-6.275750E-9	95.999859	3300.200000	709.042549	NA	NA
0.992333	49.455001	2.299652	9.582500E-10	95.999844	3277.300000	709.090817	NA	NA
1.009033	49.317589	2.311469	4.761000E-9	95.999867	3255.000000	709.050307	NA	NA
1.025683	49.109498	2.323195	-2.411500E-9	95.999844	3233.100000	708.988916	NA	NA
1.042350	49.174830	2.334771	-1.629200E-8	95.999836	3211.700000	709.008203	NA	NA
1.059000	49.360424	2.346245	1.273675E-8	95.999875	3190.700000	709.062954	NA	NA
1.075700	49.170280	2.357614	-4.637000E-9	95.999906	3170.100000	709.006870	NA	NA
1.092333	49.176699	2.368818	4.947500E-10	95.999945	3150.000000	709.008769	NA	NA
1.109017	49.286731	2.379853	-6.646250E-9	95.999906	3130.400000	709.041236	NA	NA
1.125650	49.279649	2.390826	-2.165000E-10	95.999906	3111.100000	709.039152	NA	NA
1.142317	49.310745	2.401623	-1.700500E-9	95.999977	3092.300000	709.048328	NA	NA
1.159017	49.332573	2.412354	4.730000E-9	95.999914	3073.800000	709.054770	NA	NA
1.175667	49.268329	2.422725	6.770000E-9	95.999961	3056.100000	709.035826	NA	NA
1.192367	49.253387	2.433260	-4.266500E-9	95.999945	3038.300000	709.031423	NA	NA
1.209017	49.230020	2.443665	-2.998750E-9	95.999969	3020.900000	709.024534	NA	NA
1.225667	49.395600	2.453937	-9.582500E-10	95.999977	3003.900000	709.073373	NA	NA
1.242333	49.273366	2.463091	9.521750E-9	95.999961	2988.900000	709.037330	NA	NA
1.259033	49.342873	2.473200	-3.648000E-9	95.999969	2972.500000	709.057834	NA	NA
1.275667	49.116625	2.483169	5.252500E-10	96.000047	2956.500000	708.991089	NA	NA
1.292333	49.260990	2.493056	-5.750000E-9	95.999984	2940.800000	709.033692	NA	NA
1.308967	49.161797	2.502796	-2.472500E-10	95.999969	2925.500000	709.004430	NA	NA
1.325650	49.154652	2.512514	-1.731000E-9	95.999961	2910.400000	709.002325	NA	NA
1.342300	49.193374	2.522143	-3.215250E-9	95.999984	2895.600000	709.013756	NA	NA
1.359000	49.288636	2.531616	1.298250E-9	96.000000	2881.200000	709.041864	NA	NA
1.375683	49.388422	2.541061	2.844250E-9	95.999977	2867.000000	709.071295	NA	NA
1.392350	49.389363	2.550477	5.379000E-9	95.999945	2853.000000	709.071576	NA	NA
1.408983	49.380536	2.559794	-5.162750E-9	95.999945	2839.300000	709.068978	NA	NA
1.425633	49.309583	2.569079	6.924750E-9	96.000000	2825.800000	709.048058	NA	NA
1.442317	49.233850	2.578190	-8.347500E-10	96.000039	2812.700000	709.025723	NA	NA
1.459000	49.211312	2.587333	5.101000E-9	96.000062	2799.700000	709.019077	NA	NA
1.475667	49.307361	2.596366	3.091750E-9	96.000016	2787.000000	709.047415	NA	NA
1.492300	49.169068	2.605356	-3.091500E-9	95.999977	2774.500000	709.006620	NA	NA
1.508983	49.232533	2.614228	-1.332425E-8	95.999984	2762.300000	709.025350	NA	NA
1.525650	49.329971	2.623126	6.121000E-9	95.999938	2750.200000	709.054095	NA	NA
1.542317	49.100461	2.631975	-2.349500E-9	95.999914	2738.300000	708.986383	NA	NA
1.558950	49.291197	2.640696	2.658500E-9	96.000062	2726.700000	709.042667	NA	NA
1.575617	49.260541	2.649438	5.257500E-10	96.000000	2715.200000	709.033628	NA	NA
1.592300	49.265530	2.658122	2.009500E-9	96.000031	2703.900000	709.035104	NA	NA
1.608967	49.267165	2.666746	1.202575E-8	96.000000	2692.800000	709.035590	NA	NA
1.625650	49.345985	2.675307	1.700000E-9	96.000039	2681.900000	709.058840	NA	NA
1.642350	49.221147	2.683800	5.781000E-9	96.000023	2671.200000	709.022022	NA	NA
1.658967	49.444268	2.692305	3.710000E-10	96.000039	2660.600000	709.087825	NA	NA
1.675600	49.192449	2.700738	5.719250E-9	95.999961	2650.200000	709.013562	NA	NA
1.692283	49.232031	2.709177	-3.648000E-9	96.000008	2639.900000	709.025244	NA	NA
1.708967	49.159283	2.717540	1.023275E-8	95.999953	2629.800000	709.003782	NA	NA
1.725650	49.197023	2.725822	-4.729750E-9	95.999922	2619.900000	709.014923	NA	NA
1.742267	49.311402	2.734104	-4.761250E-9	95.999984	2610.100000	709.048668	NA	NA
1.758950	49.213816	2.742385	3.864250E-9	96.000086	2600.400000	709.019885	NA	NA
1.775583	49.138112	2.750490	2.052700E-8	95.999969	2591.000000	708.997549	NA	NA
1.792250	49.338198	2.758675	5.750000E-9	95.999977	2581.600000	709.056581	NA	NA
1.808900	49.266945	2.766766	3.462500E-9	95.999953	2572.400000	709.035569	NA	NA
1.825617	49.283586	2.774935	-2.566000E-9	95.999969	2563.200000	709.040482	NA	NA
1.842250	49.191700	2.783004	-2.411250E-9	95.999953	2554.200000	709.013377	NA	NA
1.858900	49.206786	2.791059	5.379250E-9	96.000031	2545.300000	709.017832	NA	NA
1.875583	49.283192	2.799007	8.655000E-10	96.000047	2536.600000	709.040376	NA	NA
1.892283	49.270861	2.807030	-1.545000E-10	96.000039	2527.900000	709.036742	NA	NA
1.908983	49.351181	2.814940	-3.245750E-9	95.999977	2519.400000	709.060434	NA	NA
1.925583	49.207162	2.822734	-3.956750E-9	95.999984	2511.100000	709.017957	NA	NA
1.942267	49.365939	2.830598	-7.296000E-9	95.999992	2502.800000	709.064793	NA	NA
1.958933	49.343610	2.838436	-7.759500E-9	96.000023	2494.600000	709.058212	NA	NA
1.975567	49.162551	2.846149	1.792750E-9	96.000078	2486.600000	709.004804	NA	NA
1.992250	49.223204	2.853928	-4.637000E-9	96.000039	2478.600000	709.022704	NA	NA
2.008917	49.316968	2.861676	-3.400750E-9	95.999938	2470.700000	709.050366	NA	NA
2.025633	49.209812	2.869391	6.182750E-9	95.999938	2462.900000	709.018760	NA	NA
2.042267	49.301342	2.876969	1.081750E-9	95.999977	2455.300000	709.045764	NA	NA
2.058900	49.205558	2.884610	-1.360000E-9	96.000016	2447.700000	709.017511	NA	NA
2.075583	49.264611	2.892211	5.626500E-9	95.999992	2440.200000	709.034936	NA	NA
2.092233	49.226834	2.899669	5.193750E-9	95.999984	2432.900000	709.023795	NA	NA
2.108917	49.283767	2.907184	-9.800000E-9	95.999969	2425.600000	709.040594	NA	NA
2.125567	49.206331	2.914654	3.431250E-9	95.999977	2418.400000	709.017753	NA	NA
2.142233	49.266944	2.922077	6.801250E-9	95.999969	2411.300000	709.035638	NA	NA
2.158950	49.074540	2.929555	-6.059250E-9	95.999875	2404.200000	708.978863	NA	NA
2.175550	49.130962	2.936877	6.986500E-9	95.999852	2397.300000	708.995521	NA	NA
2.192267	49.161922	2.944253	5.595500E-9	95.999945	2390.400000	709.004662	NA	NA
2.208900	49.305389	2.951575	-8.408500E-9	95.999922	2383.600000	709.046991	NA	NA
2.225583	49.246924	2.958840	-5.564750E-9	95.999945	2376.900000	709.029749	NA	NA
2.242250	49.334488	2.966157	-9.582500E-10	95.999992	2370.200000	709.055579	NA	NA
2.258917	49.293998	2.973414	-2.162500E-10	95.999953	2363.600000	709.043641	NA	NA
2.275567	49.196125	2.980612	1.144000E-9	96.000023	2357.100000	709.014771	NA	NA
2.292233	49.341447	2.987746	-2.194750E-9	95.999938	2350.700000	709.057641	NA	NA
2.308867	49.430286	2.994928	-2.566000E-9	95.999852	2344.300000	709.083838	NA	NA
2.325550	49.238449	3.002044	-1.502450E-8	95.999922	2338.000000	709.027268	NA	NA
2.342200	49.326092	3.009093	3.431750E-9	95.999875	2331.800000	709.053123	NA	NA
2.358867	49.346953	3.015958	-3.833750E-9	95.999867	2325.800000	709.059277	NA	NA
2.375550	49.274174	3.022981	2.658750E-9	95.999703	2319.700000	709.037816	NA	NA
2.392267	49.323156	3.029932	5.533500E-9	95.999461	2313.700000	709.052266	NA	NA
2.408850	49.273019	3.036926	-3.864500E-9	95.999164	2307.700000	709.037481	NA	NA
2.425500	49.275311	3.043845	6.924750E-9	95.998625	2301.800000	709.038161	NA	NA
2.442217	49.356723	3.050687	2.689500E-9	95.997539	2296.000000	709.062174	NA	NA
2.458850	49.347601	3.057570	1.165500E-8	95.995781	2290.200000	709.059487	NA	NA
2.475533	49.246245	3.064494	1.335500E-8	95.995727	2284.400000	709.029595	NA	NA
2.492167	49.313463	3.071338	-6.028250E-9	95.997148	2278.700000	709.049426	NA	NA
2.508850	49.430693	3.078100	-1.700500E-9	95.997781	2273.100000	709.083995	NA	NA
2.525533	49.348210	3.084901	1.360000E-9	95.998211	2267.500000	709.059679	NA	NA
2.542217	49.173241	3.091617	-8.347500E-10	95.998602	2262.000000	709.008068	NA	NA
2.558883	49.190927	3.098247	6.121250E-9	95.999008	2256.600000	709.013290	NA	NA
2.575533	49.025159	3.104913	-1.978750E-9	95.999297	2251.200000	708.964362	NA	NA
2.592200	49.370107	3.111491	-7.172000E-9	95.999523	2245.900000	709.066148	NA	NA
2.608850	49.259729	3.118103	-3.087500E-10	95.999820	2240.600000	709.033597	NA	NA
2.625517	49.266910	3.124876	-3.090000E-10	95.999992	2235.200000	709.035719	NA	NA
2.642183	49.178464	3.131685	-8.037750E-9	96.000102	2229.800000	709.009627	NA	NA
2.658850	49.305631	3.138276	1.948000E-9	96.000164	2224.600000	709.047146	NA	NA
2.675500	49.297057	3.145028	-6.677500E-9	96.000289	2219.300000	709.044620	NA	NA
2.692183	49.237412	3.151944	6.306500E-9	96.000391	2213.900000	709.027029	NA	NA
2.708833	49.252382	3.158897	2.315500E-8	96.000414	2208.500000	709.031448	NA	NA
2.725483	49.269100	3.165627	5.688250E-9	96.000828	2203.300000	709.036383	NA	NA
2.742233	49.098190	3.172390	-1.978250E-9	96.001203	2198.100000	708.985953	NA	NA
2.758850	49.317137	3.178926	-6.492500E-10	96.001875	2193.100000	709.050557	NA	NA
2.775483	49.257907	3.185494	3.122000E-9	96.002695	2188.100000	709.033090	NA	NA
2.792167	49.223750	3.191564	-3.957000E-9	96.003734	2183.500000	709.023016	NA	NA
2.808817	49.339217	3.198193	5.317500E-9	96.004117	2178.500000	709.057078	NA	NA
2.825500	49.266629	3.204854	9.089000E-9	96.003898	2173.500000	709.035672	NA	NA
2.842167	49.274520	3.211278	5.410000E-9	96.003391	2168.700000	709.038002	NA	NA
2.858850	49.251777	3.217462	-1.029425E-8	96.002695	2164.100000	709.031296	NA	NA
2.875500	49.206683	3.223945	-1.206000E-9	96.002047	2159.300000	709.017995	NA	NA
2.892150	49.281750	3.229234	-3.710000E-10	96.001484	2155.400000	709.040143	NA	NA
2.908833	49.231584	3.235360	2.937000E-9	96.001070	2150.900000	709.025347	NA	NA
2.925500	49.316111	3.241377	3.555000E-9	96.000789	2146.500000	709.050283	NA	NA
2.942133	49.255656	3.247693	2.628000E-9	96.000484	2141.900000	709.032454	NA	NA
2.958833	49.335341	3.253761	-8.967500E-10	96.000328	2137.500000	709.055960	NA	NA
2.975467	49.335756	3.259854	-9.800250E-9	96.000164	2133.100000	709.056085	NA	NA
2.992167	49.243562	3.265275	1.267500E-9	96.000094	2129.200000	709.028894	NA	NA
3.008800	49.217404	3.271137	-1.762000E-9	96.000141	2125.000000	709.021180	NA	NA
3.025467	49.369277	3.277021	-3.060500E-9	96.000125	2120.800000	709.065978	NA	NA
3.042133	49.290469	3.282224	4.915000E-9	96.000148	2117.100000	709.042739	NA	NA
3.058817	49.299647	3.287728	3.895500E-9	96.000180	2113.200000	709.045448	NA	NA
3.075467	49.257177	3.293111	-5.564750E-9	96.000141	2109.400000	709.032923	NA	NA
3.092100	49.239395	3.297943	-1.298500E-9	96.000102	2106.000000	709.027680	NA	NA
3.108817	49.397158	3.304076	5.502500E-9	96.000125	2101.700000	709.074210	NA	NA
3.125450	49.339996	3.309517	-2.566000E-9	96.000102	2097.900000	709.057358	NA	NA
3.142117	49.237212	3.317859	-7.110250E-9	96.000062	2092.100000	709.027045	NA	NA
3.158800	49.362629	3.338912	3.740500E-9	96.000078	2077.600000	709.064045	NA	NA
3.175500	49.289215	3.353894	7.605000E-9	96.000125	2067.400000	709.042401	NA	NA
3.192117	49.400294	3.355075	9.336500E-9	96.000102	2066.600000	709.075158	NA	NA
3.208800	49.160687	3.364407	-6.028000E-9	96.000070	2060.300000	709.004486	NA	NA
3.225417	49.182365	3.371703	-2.195000E-9	96.000102	2055.400000	709.010886	NA	NA
3.242133	49.318001	3.383988	2.534750E-9	96.000094	2047.200000	709.050905	NA	NA
3.258767	49.337964	3.392280	8.037500E-10	96.000062	2041.700000	709.056796	NA	NA
3.275450	49.340597	3.400008	-1.576750E-9	96.000031	2036.600000	709.057576	NA	NA
3.292100	49.021039	3.408078	-2.164000E-9	96.000039	2031.300000	708.963282	NA	NA
3.308767	49.192501	3.415881	-6.152250E-9	96.000039	2026.200000	709.013897	NA	NA
3.325433	49.254933	3.422952	3.370000E-9	96.000039	2021.600000	709.032320	NA	NA
3.342100	49.304204	3.430517	5.255000E-10	96.000023	2016.700000	709.046857	NA	NA
3.358800	49.146279	3.438272	6.306250E-9	96.000055	2011.700000	709.000267	NA	NA
3.375483	49.530349	3.446845	-7.450500E-9	96.000008	2006.200000	709.113533	NA	NA
3.392100	49.327331	3.454835	-3.369500E-9	96.000008	2001.100000	709.053688	NA	NA
3.408750	49.289832	3.463179	8.532500E-9	95.999992	1995.800000	709.042632	NA	NA
3.425417	49.204356	3.471564	-6.553750E-9	96.000070	1990.500000	709.017420	NA	NA
3.442133	49.239217	3.479833	4.513750E-9	96.000031	1985.300000	709.027709	NA	NA
3.458750	49.198458	3.487502	3.740750E-9	96.000023	1980.500000	709.015687	NA	NA
3.475433	49.250998	3.495045	-3.679000E-9	95.999961	1975.800000	709.031192	NA	NA
3.492083	49.295243	3.501976	-5.440750E-9	95.999977	1971.500000	709.044246	NA	NA
3.508767	49.246201	3.509098	-6.677500E-9	95.999969	1967.100000	709.029783	NA	NA
3.525433	49.372301	3.515599	5.873750E-9	96.000023	1963.100000	709.066977	NA	NA
3.542117	49.216631	3.523596	-7.574000E-9	96.000008	1958.200000	709.021066	NA	NA
3.558817	49.259141	3.532947	2.534750E-9	96.000016	1952.500000	709.033611	NA	NA
3.575433	49.301558	3.541854	4.451750E-9	95.999992	1947.100000	709.046127	NA	NA
3.592083	49.374430	3.550475	-2.160000E-10	95.999953	1941.900000	709.067621	NA	NA
3.608767	49.211161	3.559141	-4.946250E-9	95.999992	1936.700000	709.019468	NA	NA
3.625450	49.338759	3.568018	4.853500E-9	95.999922	1931.400000	709.057110	NA	NA
3.642117	49.359234	3.576943	-2.875000E-9	95.999914	1926.100000	709.063152	NA	NA
3.658750	49.367954	3.585914	-6.523250E-9	95.999687	1920.800000	709.065727	NA	NA
3.675383	49.326722	3.595104	-9.367500E-9	95.999641	1915.400000	709.053572	NA	NA
3.692067	49.378896	3.604515	2.287750E-9	95.999602	1909.900000	709.068962	NA	NA
3.708717	49.259058	3.616050	-3.431500E-9	95.999594	1903.200000	709.033624	NA	NA
3.725383	49.266813	3.628013	-1.150025E-8	95.999602	1896.300000	709.035917	NA	NA
3.742067	49.247183	3.641112	-3.771750E-9	95.999633	1888.800000	709.030133	NA	NA
3.758700	49.230809	3.652370	6.368750E-9	95.999695	1882.400000	709.025307	NA	NA
3.775433	49.222168	3.663881	3.956750E-9	95.999789	1875.900000	709.022763	NA	NA
3.792050	49.244752	3.675114	-8.501250E-9	95.999781	1869.600000	709.029431	NA	NA
3.808767	49.207943	3.685161	3.431750E-9	95.999836	1864.000000	709.018576	NA	NA
3.825367	49.281103	3.694545	-7.422500E-10	95.999828	1858.800000	709.040163	NA	NA
3.842083	49.286655	3.703072	-4.637500E-10	95.999844	1854.100000	709.041804	NA	NA
3.858700	49.305153	3.711460	-6.584750E-9	95.999859	1849.500000	709.047264	NA	NA
3.875417	49.352027	3.719706	-8.967500E-10	95.999867	1845.000000	709.061091	NA	NA
3.892083	49.288463	3.727439	-5.688250E-9	95.999922	1840.800000	709.042349	NA	NA
3.908717	49.112394	3.734652	-5.132000E-9	95.999961	1836.900000	708.990401	NA	NA
3.925383	49.220441	3.742454	-5.997750E-9	95.999953	1832.700000	709.022289	NA	NA
3.942050	49.285271	3.749546	-7.110000E-10	95.999992	1828.900000	709.041417	NA	NA
3.958700	49.258960	3.756480	-2.256750E-9	95.999922	1825.200000	709.033659	NA	NA
3.975367	49.237932	3.763254	2.195000E-9	95.999961	1821.600000	709.027459	NA	NA
3.992050	49.400677	3.769489	1.187125E-8	95.999961	1818.300000	709.075459	NA	NA
4.008717	49.200483	3.775556	6.028750E-9	95.999953	1815.100000	709.016416	NA	NA
4.025400	49.159749	3.781647	-1.855000E-10	96.000023	1811.900000	709.004398	NA	NA
4.042067	49.154938	3.787377	3.400000E-10	95.999984	1808.900000	709.002981	NA	NA
4.058733	49.168741	3.793511	8.841250E-9	95.999992	1805.700000	709.007057	NA	NA
4.075400	49.096000	3.799283	8.377750E-9	96.000016	1802.700000	708.985591	NA	NA
4.092050	49.165824	3.804882	-8.130500E-9	95.999961	1799.800000	709.006201	NA	NA
4.108733	49.053640	3.810693	5.688500E-9	95.999969	1796.800000	708.973091	NA	NA
4.125383	49.203019	3.816331	6.090000E-9	95.999961	1793.900000	709.017182	NA	NA
4.142067	49.230275	3.821598	-8.872250E-9	96.000016	1791.200000	709.025227	NA	NA
4.158667	49.243209	3.827078	5.688500E-9	95.999992	1788.400000	709.029045	NA	NA
4.175383	49.348123	3.832576	-1.731250E-9	96.000047	1785.600000	709.059992	NA	NA
4.192000	49.392389	3.837895	2.349250E-9	95.999953	1782.900000	709.073046	NA	NA
4.208800	49.184612	3.843628	-1.094375E-8	96.000008	1780.000000	709.011763	NA	NA
4.225383	49.326625	3.848785	1.554975E-8	96.000000	1777.400000	709.053659	NA	NA
4.242033	49.212782	3.854357	1.235000E-10	96.000031	1774.600000	709.020080	NA	NA
4.258733	49.215672	3.859949	-2.751750E-9	95.999977	1771.800000	709.020935	NA	NA
4.275417	49.264590	3.864958	-1.051100E-8	96.000008	1769.300000	709.035369	NA	NA
4.292050	49.287834	3.870184	1.950700E-8	95.999961	1766.700000	709.042228	NA	NA
4.308700	49.333147	3.875628	-9.057750E-9	95.999984	1764.000000	709.055595	NA	NA
4.325350	49.244521	3.880484	2.163750E-9	96.000023	1761.600000	709.029456	NA	NA
4.342050	49.321838	3.886167	1.545500E-9	96.000008	1758.800000	709.052264	NA	NA
4.358733	49.425957	3.892074	1.125300E-8	95.999984	1755.900000	709.082967	NA	NA
4.375367	49.211212	3.897594	-6.089750E-9	96.000016	1753.200000	709.019637	NA	NA
4.391967	49.398041	3.902722	-1.431350E-8	96.000000	1750.700000	709.074742	NA	NA
4.408700	49.282498	3.908278	1.174750E-9	96.000047	1748.000000	709.040672	NA	NA
4.425300	49.254161	3.913854	7.295750E-9	95.999977	1745.300000	709.032315	NA	NA
4.442017	49.227762	3.919450	-3.647750E-9	95.999984	1742.600000	709.024529	NA	NA
4.458683	49.371140	3.924857	-6.801000E-9	95.999984	1740.000000	709.066821	NA	NA
4.475350	49.306511	3.930282	1.020175E-8	96.000008	1737.400000	709.047764	NA	NA
4.491967	49.384213	3.935936	6.492500E-10	95.999984	1734.700000	709.070680	NA	NA
4.508683	49.106532	3.941610	9.583250E-9	95.999984	1732.000000	708.988764	NA	NA
4.525300	49.107195	3.946671	-5.750250E-9	95.999969	1729.600000	708.988962	NA	NA
4.542033	49.258911	3.952384	5.565000E-9	96.000031	1726.900000	709.033734	NA	NA
4.558683	49.368323	3.957479	-5.781250E-9	96.000031	1724.500000	709.066005	NA	NA
4.575283	49.207079	3.962592	5.008000E-9	96.000070	1722.100000	709.018447	NA	NA
4.592000	49.349497	3.967934	4.699000E-9	96.000078	1719.600000	709.060458	NA	NA
4.608667	49.347927	3.973080	9.398250E-9	95.999961	1717.200000	709.059998	NA	NA
4.625533	49.282912	3.978459	-7.728500E-9	95.999969	1714.700000	709.040826	NA	NA
4.642050	49.228942	3.983424	-7.667000E-9	96.000031	1712.400000	709.024907	NA	NA
4.658667	49.289304	3.988404	9.645250E-9	95.999945	1710.100000	709.042716	NA	NA
4.675283	49.261052	3.993400	-1.731250E-9	95.999992	1707.800000	709.034384	NA	NA
4.691967	49.193527	3.998413	-7.203250E-9	95.999984	1705.500000	709.014464	NA	NA
4.708633	49.241264	4.003660	1.140750E-8	96.000000	1703.100000	709.028551	NA	NA
4.725333	49.270851	4.008706	-3.388132E-21	96.000031	1700.800000	709.037282	NA	NA
4.742000	49.307809	4.013768	-1.072750E-8	96.000016	1698.500000	709.048185	NA	NA
4.758683	49.286206	4.019067	5.781000E-9	96.000039	1696.100000	709.041816	NA	NA
4.775350	49.266899	4.024385	7.821500E-9	95.999953	1693.700000	709.036123	NA	NA
4.791933	49.341731	4.029275	-2.442250E-9	96.000000	1691.500000	709.058196	NA	NA
4.808600	49.381969	4.034181	-2.442250E-9	96.000039	1689.300000	709.070063	NA	NA
4.825267	49.294004	4.039551	3.864250E-9	96.000000	1686.900000	709.044125	NA	NA
4.841983	49.189951	4.044714	9.707000E-9	95.999938	1684.600000	709.013430	NA	NA
4.858617	49.263078	4.049444	-4.544250E-9	95.999961	1682.500000	709.035007	NA	NA
4.875333	49.339244	4.054414	1.196375E-8	96.000039	1680.300000	709.057474	NA	NA
4.891983	49.170076	4.059400	1.140725E-8	95.999977	1678.100000	709.007572	NA	NA
4.908600	49.244415	4.063947	-2.874750E-9	95.999961	1676.100000	709.029508	NA	NA
4.925300	49.327468	4.068736	-6.801500E-9	95.999961	1674.000000	709.054008	NA	NA
4.941933	49.191778	4.073311	3.184250E-9	96.000016	1672.000000	709.013983	NA	NA
4.958633	49.236189	4.078129	4.142500E-9	95.999961	1669.900000	709.027088	NA	NA
4.975300	49.181131	4.083193	-3.030000E-9	95.999969	1667.700000	709.010845	NA	NA
4.991983	49.246263	4.087579	-6.121000E-9	95.999992	1665.800000	709.030064	NA	NA
5.008633	49.031375	4.091515	-3.431500E-9	95.999906	1664.100000	708.966645	NA	NA
5.025367	49.168757	4.095693	-5.750000E-9	95.999930	1662.300000	709.007200	NA	NA
5.042017	49.249934	4.100115	-6.986500E-9	96.000047	1660.400000	709.031153	NA	NA
5.058683	49.273737	4.105486	-3.679000E-9	95.999969	1658.100000	709.038177	NA	NA
5.075267	49.234533	4.111579	5.626500E-9	96.000062	1655.500000	709.026615	NA	NA
5.091917	49.426891	4.117933	-6.090000E-9	96.000023	1652.800000	709.083345	NA	NA
5.108633	49.401053	4.124787	-7.574000E-9	95.999992	1649.900000	709.075731	NA	NA
5.125250	49.098931	4.131434	6.306500E-9	96.000016	1647.100000	708.986607	NA	NA
5.141983	49.344921	4.137632	-4.235250E-9	96.000062	1644.500000	709.059186	NA	NA
5.158583	49.459491	4.144574	-1.134550E-8	96.000023	1641.600000	709.092967	NA	NA
5.175317	49.258237	4.151308	-1.916750E-9	96.000000	1638.800000	709.033626	NA	NA
5.191983	49.198623	4.158313	-6.182500E-10	96.000047	1635.900000	709.016041	NA	NA
5.208617	49.376771	4.166080	-4.173250E-9	96.000023	1632.700000	709.068591	NA	NA
