Wavelength(nm)  Intensity
690.49	2750.00
690.67	2753.00
690.84	2762.00
691.02	2753.00
691.19	2756.00
691.36	2747.00
691.54	2749.00
691.71	2756.00
691.89	2748.00
692.06	2756.00
692.24	2767.00
692.41	2761.00
692.59	2766.00
692.76	2758.00
692.93	2770.00
693.11	2762.00
693.28	2778.00
693.46	2780.00
693.63	2795.00
693.80	2793.00
693.98	2780.00
694.15	2777.00
694.33	2765.00
694.50	2769.00
694.67	2774.00
694.85	2780.00
695.02	2769.00
695.20	2770.00
695.37	2765.00
695.54	2779.00
695.72	2767.00
695.89	2776.00
696.07	2773.00
696.24	2772.00
696.41	2789.00
696.59	2779.00
696.76	2778.00
696.93	2789.00
697.11	2776.00
697.28	2784.00
697.45	2789.00
697.63	2791.00
697.80	2790.00
697.97	2786.00
698.15	2788.00
698.32	2789.00
698.49	2781.00
698.67	2792.00
698.84	2784.00
699.01	2782.00
699.19	2799.00
699.36	2801.00
699.53	2813.00
699.70	2797.00
699.88	2804.00
700.05	2813.00
700.22	2808.00
700.40	2814.00
700.57	2811.00
700.74	2814.00
700.91	2826.00
701.09	2831.00
701.26	2820.00
701.43	2830.00
701.60	2828.00
701.78	2833.00
701.95	2845.00
702.12	2835.00
702.29	2842.00
702.47	2843.00
702.64	2862.00
702.81	2868.00
702.98	2854.00
703.16	2867.00
703.33	2869.00
703.50	2873.00
703.67	2883.00
703.85	2890.00
704.02	2893.00
704.19	2894.00
704.36	2905.00
704.53	2904.00
704.71	2921.00
704.88	2912.00
705.05	2922.00
705.22	2932.00
705.39	2938.00
705.56	2946.00
705.74	2956.00
705.91	2975.00
706.08	2972.00
706.25	2998.00
706.42	3011.00
706.59	3029.00
706.77	3039.00
706.94	3044.00
707.11	3056.00
707.28	3053.00
707.45	3067.00
707.62	3052.00
707.80	3044.00
707.97	3050.00
708.14	3048.00
708.31	3055.00
708.48	3072.00
708.65	3092.00
708.82	3136.00
708.99	3166.00
709.16	3174.00
709.34	3137.00
709.51	3118.00
709.68	3101.00
709.85	3107.00
710.02	3113.00
710.19	3111.00
710.36	3124.00
710.53	3119.00
710.70	3104.00
710.87	3134.00
711.04	3121.00
711.22	3144.00
711.39	3163.00
711.56	3180.00
711.73	3190.00
711.90	3212.00
712.07	3241.00
712.24	3236.00
712.41	3245.00
712.58	3221.00
712.75	3238.00
712.92	3223.00
713.09	3197.00
713.26	3194.00
713.43	3183.00
713.60	3202.00
713.77	3204.00
713.94	3204.00
714.11	3218.00
714.28	3224.00
714.45	3225.00
714.62	3227.00
714.79	3239.00
714.96	3229.00
715.13	3239.00
715.30	3249.00
715.47	3255.00
715.64	3279.00
715.81	3272.00
715.98	3290.00
716.15	3298.00
716.32	3307.00
716.49	3318.00
716.66	3325.00
716.83	3336.00
717.00	3353.00
717.17	3362.00
717.34	3364.00
717.51	3374.00
717.68	3401.00
717.85	3398.00
718.02	3426.00
718.19	3431.00
718.35	3451.00
718.52	3465.00
718.69	3451.00
718.86	3487.00
719.03	3495.00
719.20	3485.00
719.37	3488.00
719.54	3507.00
719.71	3508.00
719.88	3503.00
720.05	3519.00
720.21	3503.00
720.38	3515.00
720.55	3508.00
720.72	3507.00
720.89	3523.00
721.06	3530.00
721.23	3517.00
721.40	3529.00
721.56	3526.00
721.73	3541.00
721.90	3536.00
722.07	3540.00
722.24	3558.00
722.41	3544.00
722.58	3538.00
722.74	3553.00
722.91	3571.00
723.08	3584.00
723.25	3592.00
723.42	3610.00
723.59	3606.00
723.75	3614.00
723.92	3618.00
724.09	3621.00
724.26	3646.00
724.43	3656.00
724.59	3669.00
724.76	3714.00
724.93	3737.00
725.10	3727.00
725.27	3753.00
725.43	3757.00
725.60	3782.00
725.77	3796.00
725.94	3814.00
726.10	3831.00
726.27	3853.00
726.44	3861.00
726.61	3892.00
726.78	3886.00
726.94	3884.00
727.11	3905.00
727.28	3915.00
727.45	3955.00
727.61	3953.00
727.78	3951.00
727.95	3993.00
728.11	4005.00
728.28	4010.00
728.45	4045.00
728.62	4051.00
728.78	4081.00
728.95	4092.00
729.12	4088.00
729.29	4091.00
729.45	4110.00
729.62	4125.00
729.79	4126.00
729.95	4141.00
730.12	4164.00
730.29	4170.00
730.45	4169.00
730.62	4171.00
730.79	4186.00
730.95	4190.00
731.12	4200.00
731.29	4199.00
731.45	4208.00
731.62	4194.00
731.79	4218.00
731.95	4212.00
732.12	4198.00
732.29	4210.00
732.45	4195.00
732.62	4191.00
732.79	4191.00
732.95	4173.00
733.12	4168.00
733.28	4187.00
733.45	4154.00
733.62	4174.00
733.78	4158.00
733.95	4161.00
734.12	4169.00
734.28	4158.00
734.45	4147.00
734.61	4129.00
734.78	4127.00
734.95	4132.00
735.11	4131.00
735.28	4121.00
735.44	4099.00
735.61	4090.00
735.77	4088.00
735.94	4100.00
736.11	4104.00
736.27	4071.00
736.44	4062.00
736.60	4059.00
736.77	4039.00
736.93	4040.00
737.10	4027.00
737.26	4015.00
737.43	4013.00
737.60	3995.00
737.76	4000.00
737.93	3982.00
738.09	3967.00
738.26	3959.00
738.42	3963.00
738.59	3950.00
738.75	3929.00
738.92	3930.00
739.08	3916.00
739.25	3903.00
739.41	3911.00
739.58	3900.00
739.74	3911.00
739.91	3897.00
740.07	3893.00
740.24	3885.00
740.40	3872.00
740.57	3862.00
740.73	3859.00
740.90	3833.00
741.06	3825.00
741.23	3839.00
741.39	3834.00
741.55	3835.00
741.72	3819.00
741.88	3810.00
742.05	3809.00
742.21	3793.00
742.38	3794.00
742.54	3806.00
742.71	3794.00
