#t(m)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
0.056500	46.166890	291.991042	5.200344E-6	16.999975	59.000000	709.054341	NA	NA
0.074850	45.950275	291.991042	5.178642E-6	17.000002	59.000000	708.989518	NA	NA
0.091583	46.071683	291.354503	5.113970E-6	16.999924	59.100000	709.021421	NA	NA
0.108333	46.177282	291.354503	5.136630E-6	16.999969	59.100000	709.053013	NA	NA
0.124883	46.124147	291.354503	5.225168E-6	17.000092	59.100000	709.037118	NA	NA
0.141600	46.095372	291.991042	5.166647E-6	17.000010	59.000000	709.032945	NA	NA
0.158200	46.249446	291.354503	5.132209E-6	16.999947	59.100000	709.074595	NA	NA
0.174733	46.303801	291.354503	5.222788E-6	16.999992	59.100000	709.090846	NA	NA
0.191467	46.219819	291.991042	5.176479E-6	17.000025	59.000000	709.070171	NA	NA
0.208200	46.094667	291.354503	5.114990E-6	17.000049	59.100000	709.028298	NA	NA
0.224817	46.147953	291.354503	5.184547E-6	16.999998	59.100000	709.044240	NA	NA
0.241467	46.276286	291.354503	5.213236E-6	17.000004	59.100000	709.082620	NA	NA
0.258200	46.231240	291.354503	5.110693E-6	16.999979	59.100000	709.069150	NA	NA
0.275217	46.090772	291.354503	5.140278E-6	16.999955	59.100000	709.027133	NA	NA
0.291500	46.203396	291.354503	5.226869E-6	17.000010	59.100000	709.060824	NA	NA
0.308200	46.196347	291.354503	5.137249E-6	17.000033	59.100000	709.058715	NA	NA
0.324817	46.184638	291.354503	5.115516E-6	16.999965	59.100000	709.055213	NA	NA
0.341517	46.142932	291.354503	5.202632E-6	16.999951	59.100000	709.042738	NA	NA
0.358100	46.183926	291.354503	5.198273E-6	16.999977	59.100000	709.055000	NA	NA
0.375167	46.073562	291.991042	5.151809E-6	16.999910	59.000000	709.026419	NA	NA
0.391467	46.148319	291.991042	5.151562E-6	16.999994	59.000000	709.048786	NA	NA
0.408183	46.228914	291.354503	5.224674E-6	17.000078	59.100000	709.068455	NA	NA
0.424833	46.128915	291.354503	5.182012E-6	17.000062	59.100000	709.038545	NA	NA
0.441500	46.060885	291.354503	5.109611E-6	17.000008	59.100000	709.018189	NA	NA
0.458533	46.052883	291.991042	5.150882E-6	17.000008	59.000000	709.020231	NA	NA
0.474817	46.221426	291.354503	5.210082E-6	17.000023	59.100000	709.066216	NA	NA
0.491517	46.213563	291.354503	5.101821E-6	16.999988	59.100000	709.063864	NA	NA
0.508067	46.243318	291.354503	5.170759E-6	16.999908	59.100000	709.072762	NA	NA
0.524850	46.115347	291.354503	5.223561E-6	17.000086	59.100000	709.034485	NA	NA
0.541467	46.152227	291.354503	5.148192E-6	17.000029	59.100000	709.045518	NA	NA
0.558150	46.166197	291.354503	5.115824E-6	16.999938	59.100000	709.049697	NA	NA
0.574750	46.122705	291.354503	5.225199E-6	16.999912	59.100000	709.036687	NA	NA
0.591483	46.242228	291.354503	5.172460E-6	16.999871	59.100000	709.072436	NA	NA
0.608067	46.247652	291.354503	5.118298E-6	16.999881	59.100000	709.074058	NA	NA
0.624717	46.141564	291.354503	5.176664E-6	16.999986	59.100000	709.042329	NA	NA
0.641467	46.252236	291.354503	5.179199E-6	16.999988	59.100000	709.075429	NA	NA
0.658183	46.488317	291.354503	5.104263E-6	16.999953	59.100000	709.145987	NA	NA
0.674817	46.234632	291.354503	5.163093E-6	17.000031	59.100000	709.070165	NA	NA
0.691383	46.042089	291.354503	5.210701E-6	17.000043	59.100000	709.012564	NA	NA
0.708117	46.169299	291.354503	5.163897E-6	17.000139	59.100000	709.050625	NA	NA
0.724800	46.138960	291.354503	5.124759E-6	17.000070	59.100000	709.041550	NA	NA
0.741433	46.112441	291.354503	5.191658E-6	17.000037	59.100000	709.033616	NA	NA
0.758417	46.213562	291.354503	5.186680E-6	16.999953	59.100000	709.063864	NA	NA
0.774800	46.186953	291.354503	5.102717E-6	16.999918	59.100000	709.055906	NA	NA
0.791400	46.091398	291.354503	5.161052E-6	16.999947	59.100000	709.027320	NA	NA
0.808100	46.363677	291.991042	5.219944E-6	17.000031	59.000000	709.113181	NA	NA
0.824850	46.144924	291.354503	5.148099E-6	16.999971	59.100000	709.043334	NA	NA
0.841367	46.111679	291.991042	5.133353E-6	17.000014	59.000000	709.037824	NA	NA
0.858117	46.251201	291.354503	5.189432E-6	16.999961	59.100000	709.075120	NA	NA
0.874783	46.019703	291.354503	5.164638E-6	16.999977	59.100000	709.005865	NA	NA
0.891433	45.980516	291.991042	5.126397E-6	16.999924	59.000000	708.998571	NA	NA
0.908100	46.042529	291.354503	5.186433E-6	16.999926	59.100000	709.012696	NA	NA
0.924767	46.282081	291.354503	5.167142E-6	16.999965	59.100000	709.084353	NA	NA
0.941350	46.146245	291.354503	5.140247E-6	16.999986	59.100000	709.043729	NA	NA
0.958117	46.161648	291.354503	5.172336E-6	16.999941	59.100000	709.048337	NA	NA
0.974783	46.219327	291.354503	5.207980E-6	17.000039	59.100000	709.065588	NA	NA
0.991350	46.082258	291.354503	5.149923E-6	17.000100	59.100000	709.024585	NA	NA
1.008067	46.163428	291.354503	5.171594E-6	17.000035	59.100000	709.048869	NA	NA
1.024733	46.133449	291.354503	5.207949E-6	16.999965	59.100000	709.039901	NA	NA
1.041433	46.210649	291.354503	5.153540E-6	17.000008	59.100000	709.062993	NA	NA
1.058117	46.208459	291.991042	5.119936E-6	17.000057	59.000000	709.066774	NA	NA
1.074733	46.160555	291.354503	5.191658E-6	17.000076	59.100000	709.048010	NA	NA
1.091367	46.087144	291.354503	5.219233E-6	17.000020	59.100000	709.026047	NA	NA
1.108100	46.154858	291.354503	5.116350E-6	17.000016	59.100000	709.046306	NA	NA
1.124767	46.329476	291.354503	5.192090E-6	16.999998	59.100000	709.098521	NA	NA
1.141667	46.188776	291.354503	5.212556E-6	17.000070	59.100000	709.056451	NA	NA
1.158083	46.127713	291.354503	5.123182E-6	17.000102	59.100000	709.038185	NA	NA
1.175150	46.047021	291.991042	5.122100E-6	17.000121	59.000000	709.018476	NA	NA
1.191417	46.276697	291.354503	5.208011E-6	17.000068	59.100000	709.082743	NA	NA
1.208383	46.241555	291.354503	5.149676E-6	17.000039	59.100000	709.072235	NA	NA
1.224650	46.265160	291.354503	5.115114E-6	17.000053	59.100000	709.079293	NA	NA
1.241417	46.169799	291.354503	5.204982E-6	17.000037	59.100000	709.050775	NA	NA
1.258050	46.120154	291.354503	5.190514E-6	17.000010	59.100000	709.035924	NA	NA
1.274767	46.255509	291.354503	5.111713E-6	16.999934	59.100000	709.076408	NA	NA
1.291417	46.259338	291.354503	5.153602E-6	16.999947	59.100000	709.077552	NA	NA
1.308083	46.271185	291.354503	5.221768E-6	17.000027	59.100000	709.081095	NA	NA
1.324733	46.091790	291.354503	5.093350E-6	17.000004	59.100000	709.027437	NA	NA
1.341417	46.092934	291.991042	5.289440E-6	16.999988	59.000000	709.032215	NA	NA
1.358400	46.240679	291.354503	5.236576E-6	16.999988	59.100000	709.071973	NA	NA
1.374733	46.112973	291.991042	5.215863E-6	17.000035	59.000000	709.038211	NA	NA
1.391767	46.103086	291.354503	5.069299E-6	17.000006	59.100000	709.030817	NA	NA
1.408000	46.097524	291.354503	5.207919E-6	16.999912	59.100000	709.029153	NA	NA
1.424750	46.233529	291.354503	5.262142E-6	16.999922	59.100000	709.069835	NA	NA
1.441400	46.066481	291.354503	5.130725E-6	16.999898	59.100000	709.019864	NA	NA
1.458117	46.160171	291.354503	5.145286E-6	16.999916	59.100000	709.047895	NA	NA
1.474733	46.230559	291.354503	5.203962E-6	16.999955	59.100000	709.068947	NA	NA
1.491283	46.159936	291.354503	5.131003E-6	16.999938	59.100000	709.047825	NA	NA
1.508017	46.207871	291.354503	5.097523E-6	16.999928	59.100000	709.062162	NA	NA
1.524733	46.108342	291.354503	5.253857E-6	17.000020	59.100000	709.032390	NA	NA
1.541300	46.179869	291.354503	5.148748E-6	16.999992	59.100000	709.053787	NA	NA
1.558050	46.206163	291.354503	5.059128E-6	16.999941	59.100000	709.061651	NA	NA
1.574633	46.118127	291.354503	5.214658E-6	17.000031	59.100000	709.035317	NA	NA
1.591383	46.256802	291.354503	5.136228E-6	17.000004	59.100000	709.076794	NA	NA
1.608033	46.176210	291.354503	5.077275E-6	17.000012	59.100000	709.052692	NA	NA
1.624717	46.066039	291.354503	5.212865E-6	17.000012	59.100000	709.019732	NA	NA
1.641333	46.125477	291.354503	5.263873E-6	16.999969	59.100000	709.037516	NA	NA
1.658050	46.203046	291.354503	5.106087E-6	17.000010	59.100000	709.060719	NA	NA
1.675067	46.118964	291.354503	5.136537E-6	16.999910	59.100000	709.035568	NA	NA
1.691283	46.338985	291.354503	5.241677E-6	16.999953	59.100000	709.101364	NA	NA
1.708050	46.069574	291.354503	5.142380E-6	16.999928	59.100000	709.020790	NA	NA
1.724617	46.145461	291.354503	5.078356E-6	16.999910	59.100000	709.043495	NA	NA
1.741300	46.138991	291.354503	5.209433E-6	16.999900	59.100000	709.041559	NA	NA
1.757983	46.102504	291.354503	5.249591E-6	16.999949	59.100000	709.030643	NA	NA
1.774583	46.224230	291.354503	5.092608E-6	16.999994	59.100000	709.067054	NA	NA
1.791267	46.121388	291.354503	5.251477E-6	17.000020	59.100000	709.036293	NA	NA
1.807933	46.160505	291.354503	5.212215E-6	16.999945	59.100000	709.047995	NA	NA
1.824583	46.286185	291.354503	5.065434E-6	17.000076	59.100000	709.085580	NA	NA
1.841367	46.219467	291.354503	5.155178E-6	16.999955	59.100000	709.065630	NA	NA
1.858033	46.186244	291.354503	5.220933E-6	17.000000	59.100000	709.055694	NA	NA
1.874617	46.166189	291.354503	5.142844E-6	17.000010	59.100000	709.049695	NA	NA
1.891250	46.128105	291.354503	5.139196E-6	17.000068	59.100000	709.038302	NA	NA
1.908017	46.236180	291.354503	5.220562E-6	16.999979	59.100000	709.070628	NA	NA
1.924567	46.219081	291.354503	5.123769E-6	16.999967	59.100000	709.065515	NA	NA
1.941367	46.150743	291.354503	5.163155E-6	16.999951	59.100000	709.045075	NA	NA
1.958017	46.204900	291.354503	5.230362E-6	17.000023	59.100000	709.061273	NA	NA
1.974583	46.128930	291.354503	5.210113E-6	17.000100	59.100000	709.038549	NA	NA
1.991350	46.173484	291.354503	5.086209E-6	17.000012	59.100000	709.051877	NA	NA
2.008017	46.159406	291.354503	5.215987E-6	16.999996	59.100000	709.047666	NA	NA
2.024583	46.134829	291.354503	5.143987E-6	17.000008	59.100000	709.040314	NA	NA
2.041350	46.141021	291.354503	5.105685E-6	16.999979	59.100000	709.042166	NA	NA
2.058017	46.224041	291.354503	5.199664E-6	16.999938	59.100000	709.066998	NA	NA
2.074633	46.206190	291.354503	5.205383E-6	16.999971	59.100000	709.061659	NA	NA
2.091333	46.223967	291.354503	5.102748E-6	16.999902	59.100000	709.066976	NA	NA
2.107967	46.122488	291.991042	5.111218E-6	16.999885	59.000000	709.041058	NA	NA
2.125017	46.178460	291.991042	5.222479E-6	16.999859	59.000000	709.057802	NA	NA
2.141250	46.048611	291.354503	5.152211E-6	16.999934	59.100000	709.014516	NA	NA
2.158000	46.229311	291.354503	5.123460E-6	16.999994	59.100000	709.068574	NA	NA
2.175050	46.134368	291.354503	5.092423E-6	17.000027	59.100000	709.040176	NA	NA
2.191300	46.110635	291.354503	5.227425E-6	16.999934	59.100000	709.033076	NA	NA
2.207933	46.293806	291.354503	5.101481E-6	16.999977	59.100000	709.087858	NA	NA
2.224650	46.051029	291.354503	5.121266E-6	16.999857	59.100000	709.015240	NA	NA
2.241317	46.107957	291.354503	5.202539E-6	16.999949	59.100000	709.032275	NA	NA
2.257983	46.278985	291.354503	5.214627E-6	17.000004	59.100000	709.083427	NA	NA
2.274667	46.091434	291.354503	5.102223E-6	16.999928	59.100000	709.027331	NA	NA
2.291233	46.220182	291.354503	5.165813E-6	16.999900	59.100000	709.065844	NA	NA
2.307917	46.191540	291.354503	5.177963E-6	16.999975	59.100000	709.057278	NA	NA
2.324633	46.259546	291.354503	5.087198E-6	17.000002	59.100000	709.077615	NA	NA
2.341317	46.087910	291.354503	5.200035E-6	17.000072	59.100000	709.026276	NA	NA
2.357983	46.217808	291.354503	5.221459E-6	17.000109	59.100000	709.065134	NA	NA
2.374567	46.212660	291.354503	5.105067E-6	17.000000	59.100000	709.063594	NA	NA
2.391300	46.146064	291.354503	5.159166E-6	16.999938	59.100000	709.043675	NA	NA
2.408267	46.135595	291.354503	5.196326E-6	16.999967	59.100000	709.040543	NA	NA
2.424550	46.259557	291.354503	5.160063E-6	17.000029	59.100000	709.077618	NA	NA
2.441317	46.207807	291.354503	5.107509E-6	17.000000	59.100000	709.062143	NA	NA
2.457867	46.186205	291.354503	5.206002E-6	17.000004	59.100000	709.055682	NA	NA
2.474650	46.153825	291.354503	5.214380E-6	16.999922	59.100000	709.045997	NA	NA
2.491333	46.243277	291.354503	5.112517E-6	16.999840	59.100000	709.072750	NA	NA
2.507850	46.188751	291.354503	5.215338E-6	16.999840	59.100000	709.056444	NA	NA
2.524633	46.191687	291.354503	5.203374E-6	16.999861	59.100000	709.057322	NA	NA
2.541283	46.220667	291.354503	5.095545E-6	16.999799	59.100000	709.065989	NA	NA
2.557967	46.218594	291.354503	5.210886E-6	16.999789	59.100000	709.065369	NA	NA
2.574617	46.060480	291.354503	5.173882E-6	16.999834	59.100000	709.018068	NA	NA
2.591300	46.198890	291.354503	5.076130E-6	16.999795	59.100000	709.059476	NA	NA
2.607967	46.126087	291.354503	5.162227E-6	16.999772	59.100000	709.037699	NA	NA
2.624533	46.238061	291.354503	5.187237E-6	16.999949	59.100000	709.071190	NA	NA
2.641183	46.145668	291.354503	5.106025E-6	17.000008	59.100000	709.043556	NA	NA
2.657950	46.155790	291.354503	5.154344E-6	17.000084	59.100000	709.046584	NA	NA
2.674633	46.238230	291.354503	5.196480E-6	17.000014	59.100000	709.071241	NA	NA
2.691183	46.199685	291.354503	5.160681E-6	17.000217	59.100000	709.059714	NA	NA
2.707833	46.167279	291.354503	5.083396E-6	17.000037	59.100000	709.050021	NA	NA
2.724600	46.274850	291.354503	5.145657E-6	17.000023	59.100000	709.082190	NA	NA
2.741183	46.104023	291.354503	5.211473E-6	16.999979	59.100000	709.031097	NA	NA
2.757950	46.177433	291.354503	5.073410E-6	17.000062	59.100000	709.053058	NA	NA
2.774517	46.177047	291.354503	5.134713E-6	17.000053	59.100000	709.052943	NA	NA
2.791267	46.144052	291.354503	5.222726E-6	16.999938	59.100000	709.043073	NA	NA
2.807917	46.146263	291.354503	5.187793E-6	16.999975	59.100000	709.043734	NA	NA
2.824600	46.265048	291.354503	5.145842E-6	17.000016	59.100000	709.079260	NA	NA
2.841167	46.095662	291.354503	5.155055E-6	17.000008	59.100000	709.028596	NA	NA
2.857850	46.190511	291.354503	5.185011E-6	17.000020	59.100000	709.056970	NA	NA
2.874600	46.160077	291.354503	5.137403E-6	17.000027	59.100000	709.047867	NA	NA
2.891233	46.098613	291.354503	5.194131E-6	17.000045	59.100000	709.029479	NA	NA
2.907933	46.190114	291.354503	5.120369E-6	17.000023	59.100000	709.056851	NA	NA
2.924600	46.293769	291.354503	5.128685E-6	16.999979	59.100000	709.087847	NA	NA
2.941267	46.176185	291.354503	5.163989E-6	16.999988	59.100000	709.052685	NA	NA
2.957917	46.198939	291.354503	5.220222E-6	16.999939	59.100000	709.059491	NA	NA
2.974783	45.990719	291.354503	5.152458E-6	16.999926	59.100000	708.997189	NA	NA
2.991150	46.195045	291.354503	5.194162E-6	16.999984	59.100000	709.058326	NA	NA
3.007933	46.171431	291.354503	5.218027E-6	16.999938	59.100000	709.051263	NA	NA
3.024567	46.169525	291.354503	5.161764E-6	17.000021	59.100000	709.050693	NA	NA
3.041317	46.118256	291.354503	5.127480E-6	17.000004	59.100000	709.035356	NA	NA
3.057817	46.255831	291.354503	5.182631E-6	17.000113	59.100000	709.076504	NA	NA
3.074583	46.199315	291.991042	5.219325E-6	17.000121	59.000000	709.064039	NA	NA
3.091133	46.084746	291.991042	5.149057E-6	17.000066	59.000000	709.029766	NA	NA
3.107900	46.117300	291.991042	5.169059E-6	17.000066	59.000000	709.039506	NA	NA
3.124467	46.167948	291.354503	5.224025E-6	17.000111	59.100000	709.050221	NA	NA
3.141133	46.218752	291.354503	5.175087E-6	17.000043	59.100000	709.065416	NA	NA
3.157783	46.309108	291.354503	5.105376E-6	17.000020	59.100000	709.092433	NA	NA
3.174550	46.236321	291.354503	5.182754E-6	17.000047	59.100000	709.070670	NA	NA
3.191217	46.189646	291.991042	5.228507E-6	17.000006	59.000000	709.061147	NA	NA
3.207867	46.258694	291.354503	5.172491E-6	16.999982	59.100000	709.077360	NA	NA
3.224567	46.071101	291.991042	5.179663E-6	17.000020	59.000000	709.025683	NA	NA
3.241217	46.242032	291.354503	5.172367E-6	16.999963	59.100000	709.072378	NA	NA
3.258300	46.221512	291.991042	5.208258E-6	16.999988	59.000000	709.070678	NA	NA
3.274917	46.199472	291.991042	5.126397E-6	17.000076	59.000000	709.064086	NA	NA
3.291133	46.250344	291.991042	5.179385E-6	16.999996	59.000000	709.079300	NA	NA
3.307883	46.177021	291.991042	5.219480E-6	17.000059	59.000000	709.057371	NA	NA
3.324533	46.321153	291.354503	5.131498E-6	17.000039	59.100000	709.096033	NA	NA
3.341300	46.121120	291.991042	5.174036E-6	16.999980	59.000000	709.040649	NA	NA
3.357767	46.184523	291.354503	5.202261E-6	16.999863	59.100000	709.055179	NA	NA
3.374567	46.151926	291.354503	5.176695E-6	16.999935	59.100000	709.045428	NA	NA
3.391200	46.153781	291.354503	5.095700E-6	17.000062	59.100000	709.045983	NA	NA
3.407850	46.203838	291.991042	5.173573E-6	16.999992	59.000000	709.065392	NA	NA
3.424550	46.187396	291.991042	5.234690E-6	16.999832	59.000000	709.060475	NA	NA
3.441100	46.214858	291.354503	5.174469E-6	16.999945	59.100000	709.064251	NA	NA
3.458217	46.209786	291.991042	5.090506E-6	17.000020	59.000000	709.067171	NA	NA
3.474533	46.150596	291.991042	5.177591E-6	16.999979	59.000000	709.049467	NA	NA
3.491100	46.155222	291.991042	5.148161E-6	17.000100	59.000000	709.050851	NA	NA
3.507950	46.209986	291.991042	5.151778E-6	16.999902	59.000000	709.067231	NA	NA
3.524517	46.226215	291.991042	5.180745E-6	16.999857	59.000000	709.072084	NA	NA
3.541117	46.182899	291.991042	5.210361E-6	16.999801	59.000000	709.059129	NA	NA
3.557867	46.270346	291.354503	5.134806E-6	16.999861	59.100000	709.080844	NA	NA
3.574450	46.120608	291.991042	5.101357E-6	17.000002	59.000000	709.040496	NA	NA
3.591083	46.148351	291.991042	5.206033E-6	16.999973	59.000000	709.048795	NA	NA
3.607833	46.234052	291.991042	5.149521E-6	17.000000	59.000000	709.074428	NA	NA
3.624517	46.208058	291.991042	5.114804E-6	16.999982	59.000000	709.066654	NA	NA
3.641183	45.959670	291.991042	5.198984E-6	16.999932	59.000000	708.992330	NA	NA
3.657733	46.180285	291.991042	5.220593E-6	16.999961	59.000000	709.058348	NA	NA
3.674517	46.190440	291.991042	5.123275E-6	17.000045	59.000000	709.061385	NA	NA
3.691067	46.174711	291.354503	5.153076E-6	16.999973	59.100000	709.052244	NA	NA
3.707867	46.155092	291.354503	5.220408E-6	17.000062	59.100000	709.046376	NA	NA
3.724517	46.307646	291.991042	5.139165E-6	17.000106	59.000000	709.096432	NA	NA
3.741167	46.197844	291.991042	5.095885E-6	17.000059	59.000000	709.063599	NA	NA
3.757767	46.278677	291.354503	5.194873E-6	17.000006	59.100000	709.083335	NA	NA
3.774417	46.088356	291.991042	5.232403E-6	17.000025	59.000000	709.030846	NA	NA
3.791117	46.223302	291.991042	5.143741E-6	16.999984	59.000000	709.071213	NA	NA
3.807817	46.138554	291.991042	5.121019E-6	17.000051	59.000000	709.045864	NA	NA
3.824483	46.097625	291.991042	5.190359E-6	17.000018	59.000000	709.033619	NA	NA
3.841133	46.194560	291.354503	5.137434E-6	17.000027	59.100000	709.058181	NA	NA
3.857833	46.070042	291.991042	5.128376E-6	17.000002	59.000000	709.025366	NA	NA
3.874483	46.208580	291.991042	5.203622E-6	16.999973	59.000000	709.066810	NA	NA
3.891467	46.204778	291.991042	5.209712E-6	16.999943	59.000000	709.065673	NA	NA
3.907833	46.188545	291.354503	5.156600E-6	16.999994	59.100000	709.056382	NA	NA
3.924500	46.129173	291.991042	5.101326E-6	17.000059	59.000000	709.043058	NA	NA
3.941050	46.200489	291.991042	5.159538E-6	17.000088	59.000000	709.064390	NA	NA
3.957817	46.269057	291.354503	5.136970E-6	17.000059	59.100000	709.080458	NA	NA
3.974483	46.189854	291.354503	5.139010E-6	17.000018	59.100000	709.056773	NA	NA
3.991067	46.130039	291.354503	5.207053E-6	17.000023	59.100000	709.038881	NA	NA
4.007817	46.110629	291.354503	5.173820E-6	16.999912	59.100000	709.033074	NA	NA
4.024483	46.087187	291.354503	5.120307E-6	16.999867	59.100000	709.026060	NA	NA
4.041150	46.214295	291.354503	5.123522E-6	16.999914	59.100000	709.064083	NA	NA
4.057817	46.246286	291.354503	5.179292E-6	17.000006	59.100000	709.073650	NA	NA
4.074367	46.134260	291.354503	5.204672E-6	16.999990	59.100000	709.040144	NA	NA
4.091033	46.285413	291.354503	5.135393E-6	16.999852	59.100000	709.085349	NA	NA
4.107767	46.243120	291.354503	5.190514E-6	16.999943	59.100000	709.072703	NA	NA
4.124467	46.265002	291.354503	5.165968E-6	16.999994	59.100000	709.079246	NA	NA
4.141100	46.189735	291.354503	5.107849E-6	17.000014	59.100000	709.056738	NA	NA
4.157750	46.276014	291.354503	5.140309E-6	16.999996	59.100000	709.082539	NA	NA
4.174467	46.186252	291.354503	5.189926E-6	17.000146	59.100000	709.055696	NA	NA
4.191117	46.206242	291.991042	5.114094E-6	17.000010	59.000000	709.066111	NA	NA
4.207800	46.152359	291.354503	5.160156E-6	16.999996	59.100000	709.045558	NA	NA
4.224367	46.090639	291.991042	5.199417E-6	17.000092	59.000000	709.031529	NA	NA
4.241200	46.182842	291.354503	5.193914E-6	17.000106	59.100000	709.054676	NA	NA
4.257767	46.182753	291.991042	5.119813E-6	17.000090	59.000000	709.059086	NA	NA
4.274383	46.158599	291.354503	5.124234E-6	17.000043	59.100000	709.047424	NA	NA
4.291033	45.995367	291.991042	5.205445E-6	17.000078	59.000000	709.003016	NA	NA
4.307683	46.151079	291.354503	5.183867E-6	17.000023	59.100000	709.045175	NA	NA
4.324350	46.097618	291.991042	5.098636E-6	17.000080	59.000000	709.033617	NA	NA
4.341033	46.064330	291.354503	5.193111E-6	16.999992	59.100000	709.019220	NA	NA
4.358133	46.170573	291.354503	5.203312E-6	16.999939	59.100000	709.051006	NA	NA
4.374333	46.209896	291.354503	5.132982E-6	17.000000	59.100000	709.062767	NA	NA
4.391050	46.133834	291.991042	5.111713E-6	16.999904	59.000000	709.044452	NA	NA
4.407767	46.212389	291.354503	5.177159E-6	16.999988	59.100000	709.063513	NA	NA
4.424333	46.184643	291.354503	5.219944E-6	16.999916	59.100000	709.055215	NA	NA
4.441033	46.077467	291.354503	5.113599E-6	16.999910	59.100000	709.023151	NA	NA
4.457783	46.161164	291.354503	5.165226E-6	16.999912	59.100000	709.048192	NA	NA
4.474333	46.161781	291.354503	5.206002E-6	16.999943	59.100000	709.048376	NA	NA
4.491083	46.184735	291.354503	5.160527E-6	17.000119	59.100000	709.055242	NA	NA
4.507750	46.148140	291.354503	5.117246E-6	17.000039	59.100000	709.044296	NA	NA
4.524417	46.157892	291.354503	5.169863E-6	17.000016	59.100000	709.047213	NA	NA
4.541000	46.240244	291.354503	5.222232E-6	16.999986	59.100000	709.071843	NA	NA
4.557750	46.166258	291.354503	5.103026E-6	17.000027	59.100000	709.049716	NA	NA
4.574733	46.078675	291.991042	5.183372E-6	17.000012	59.000000	709.027949	NA	NA
4.591133	46.165954	291.354503	5.219759E-6	17.000061	59.100000	709.049625	NA	NA
4.607700	46.160299	291.354503	5.134064E-6	16.999887	59.100000	709.047933	NA	NA
4.624317	46.204852	291.991042	5.102160E-6	16.999883	59.000000	709.065695	NA	NA
4.641000	46.192617	291.354503	5.172645E-6	17.000020	59.100000	709.057600	NA	NA
4.657717	46.260243	291.354503	5.202663E-6	16.999957	59.100000	709.077823	NA	NA
4.674400	46.115965	291.991042	5.122070E-6	17.000053	59.000000	709.039106	NA	NA
4.691083	46.207162	291.354503	5.222541E-6	17.000029	59.100000	709.061950	NA	NA
4.708050	46.149651	291.991042	5.181827E-6	16.999967	59.000000	709.049184	NA	NA
4.724400	46.185298	291.991042	5.111898E-6	16.999918	59.000000	709.059847	NA	NA
4.741050	46.070879	291.991042	5.097801E-6	16.999984	59.000000	709.025616	NA	NA
4.757717	46.270680	291.354503	5.207702E-6	17.000029	59.100000	709.080944	NA	NA
4.774417	46.193408	291.354503	5.188041E-6	17.000031	59.100000	709.057836	NA	NA
4.791417	46.080991	291.991042	5.115794E-6	17.000137	59.000000	709.028642	NA	NA
4.807733	46.236541	291.354503	5.221521E-6	17.000127	59.100000	709.070736	NA	NA
4.824433	46.247889	291.354503	5.241027E-6	17.000014	59.100000	709.074129	NA	NA
4.841100	46.243015	291.354503	5.134250E-6	17.000010	59.100000	709.072672	NA	NA
4.857783	46.265247	291.354503	5.142009E-6	17.000068	59.100000	709.079319	NA	NA
4.874317	46.186318	291.354503	5.216791E-6	16.999969	59.100000	709.055716	NA	NA
4.890950	46.162205	291.354503	5.186433E-6	17.000082	59.100000	709.048503	NA	NA
4.907650	46.195411	291.354503	5.118360E-6	17.000039	59.100000	709.058435	NA	NA
4.924383	46.118605	291.354503	5.206156E-6	17.000094	59.100000	709.035460	NA	NA
4.941083	46.228603	291.354503	5.214813E-6	17.000033	59.100000	709.068362	NA	NA
4.957617	46.136861	291.354503	5.099533E-6	16.999953	59.100000	709.040922	NA	NA
4.974350	46.170163	291.991042	5.120400E-6	17.000004	59.000000	709.055320	NA	NA
4.991050	46.168527	291.991042	5.205167E-6	16.999971	59.000000	709.054831	NA	NA
5.007617	46.139712	291.354503	5.138176E-6	16.999953	59.100000	709.041775	NA	NA
5.024383	46.164557	291.354503	5.102161E-6	16.999975	59.100000	709.049207	NA	NA
5.040933	46.173565	291.354503	5.179879E-6	17.000006	59.100000	709.051901	NA	NA
5.057633	46.200763	291.354503	5.212401E-6	17.000020	59.100000	709.060036	NA	NA
5.074400	46.144249	291.354503	5.096627E-6	16.999994	59.100000	709.043132	NA	NA
5.091017	46.191125	291.354503	5.098853E-6	16.999930	59.100000	709.057153	NA	NA
5.107700	46.069031	291.354503	5.172985E-6	16.999924	59.100000	709.020627	NA	NA
5.124317	46.274860	291.354503	5.136166E-6	16.999932	59.100000	709.082194	NA	NA
5.140933	46.157551	291.354503	5.133631E-6	17.000053	59.100000	709.047111	NA	NA
5.157617	46.288766	291.354503	5.208475E-6	16.999988	59.100000	709.086351	NA	NA
5.174383	46.190844	291.354503	5.110662E-6	16.999939	59.100000	709.057069	NA	NA
5.191067	46.215205	291.354503	5.130756E-6	17.000072	59.100000	709.064355	NA	NA
5.207683	46.236181	291.354503	5.195738E-6	17.000012	59.100000	709.070628	NA	NA
5.224300	46.085624	291.354503	5.211906E-6	16.999980	59.100000	709.025592	NA	NA
5.241017	46.160116	291.354503	5.103397E-6	17.000070	59.100000	709.047878	NA	NA
5.257633	46.199012	291.354503	5.144204E-6	17.000016	59.100000	709.059512	NA	NA
5.274433	46.252360	291.354503	5.265264E-6	16.999898	59.100000	709.075466	NA	NA
5.291417	46.102417	291.354503	5.169214E-6	16.999949	59.100000	709.030617	NA	NA
5.307633	46.166517	291.354503	5.116226E-6	17.000092	59.100000	709.049793	NA	NA
