#t(m)	P(GPa)	T(K)	R(Ohms)	P_mem(bar)	R_therm(Ohms)	Center (nm)	SpecFile	Comment
0.281817	65.136684	40.878514	1.244588E-5	16.999992	290.000000	713.583411	NA	NA
0.283450	64.638643	40.878514	1.245781E-5	17.000016	290.000000	713.445190	NA	NA
0.285133	64.654917	40.878514	1.250019E-5	17.000031	290.000000	713.449711	NA	NA
0.286833	64.949251	40.878514	1.254941E-5	17.000049	290.000000	713.531424	NA	NA
0.288900	64.708055	40.878514	1.250112E-5	17.000023	290.000000	713.464469	NA	NA
0.290200	64.547323	40.878514	1.244479E-5	17.000041	290.000000	713.419818	NA	NA
0.291783	64.443464	40.878514	1.242856E-5	17.000051	290.000000	713.390951	NA	NA
0.293633	64.202626	40.897695	1.245942E-5	17.000027	289.900000	713.323972	NA	NA
0.295017	49.981444	40.897695	1.252635E-5	17.000020	289.900000	709.256153	NA	NA
0.297267	50.136507	40.897695	1.257606E-5	17.000035	289.900000	709.301749	NA	NA
0.298950	49.861820	40.897695	1.247769E-5	17.000057	289.900000	709.220958	NA	NA
0.300400	50.436272	40.897695	1.244965E-5	17.000043	289.900000	709.389813	NA	NA
0.301900	50.093926	40.897695	1.243898E-5	17.000053	289.900000	709.289231	NA	NA
0.303500	50.211499	40.897695	1.244192E-5	17.000035	289.900000	709.323790	NA	NA
0.305017	50.340370	40.897695	1.247673E-5	17.000016	289.900000	709.361651	NA	NA
0.306817	50.116844	40.897695	1.252440E-5	17.000002	289.900000	709.295968	NA	NA
0.308450	50.087260	40.897695	1.253652E-5	16.999988	289.900000	709.287271	NA	NA
0.310083	49.761210	40.897695	1.244396E-5	17.000031	289.900000	709.191345	NA	NA
0.312350	49.936580	40.897695	1.239722E-5	16.999988	289.900000	709.242955	NA	NA
0.313600	50.313202	40.897695	1.242677E-5	16.999975	289.900000	709.353670	NA	NA
0.315117	50.493590	40.897695	1.249568E-5	16.999998	289.900000	709.406639	NA	NA
0.316800	-4.840025	40.897695	1.253179E-5	16.999988	289.900000	691.015405	NA	NA
0.319250	-4.505801	40.897695	1.249209E-5	16.999998	289.900000	691.141900	NA	NA
0.321633	35.954693	40.897695	1.245465E-5	17.000016	289.900000	705.008994	NA	NA
0.324350	35.854414	40.897695	1.246826E-5	16.999982	289.900000	704.977719	NA	NA
0.325700	35.824586	40.897695	1.250554E-5	16.999971	289.900000	704.968414	NA	NA
0.327033	35.713731	40.897695	1.254125E-5	16.999998	289.900000	704.933822	NA	NA
0.328467	15.611337	40.897695	1.253989E-5	16.999996	289.900000	698.370552	NA	NA
0.330583	15.736842	40.897695	1.248882E-5	16.999988	289.900000	698.413438	NA	NA
0.331933	15.779481	40.897695	1.244767E-5	16.999975	289.900000	698.428001	NA	NA
0.333467	15.864643	40.897695	1.248239E-5	16.999953	289.900000	698.457081	NA	NA
0.335767	15.779483	40.897695	1.252684E-5	16.999953	289.900000	698.428002	NA	NA
0.337100	15.694274	40.916891	1.255655E-5	16.999979	289.800000	698.398898	NA	NA
0.338417	9.259233	40.916891	1.253488E-5	16.999967	289.800000	696.165907	NA	NA
0.340633	8.910234	40.916891	1.248353E-5	16.999971	289.800000	696.042794	NA	NA
0.342050	8.974615	40.916891	1.244606E-5	16.999971	289.800000	696.065521	NA	NA
0.343450	9.189737	40.916891	1.242974E-5	16.999973	289.800000	696.141409	NA	NA
0.345300	9.260678	40.916891	1.244538E-5	16.999955	289.800000	696.166417	NA	NA
0.347200	9.219463	40.916891	1.253506E-5	16.999980	289.800000	696.151889	NA	NA
0.348517	9.268887	40.916891	1.253058E-5	16.999992	289.800000	696.169310	NA	NA
0.350250	9.570262	40.916891	1.249914E-5	17.000016	289.800000	696.275449	NA	NA
0.351767	9.837102	40.916891	1.243975E-5	17.000023	289.800000	696.369294	NA	NA
0.353683	9.753958	40.916891	1.240222E-5	17.000020	289.800000	696.340066	NA	NA
0.355100	9.525923	40.916891	1.245129E-5	17.000029	289.800000	696.259843	NA	NA
0.356917	9.650310	40.916891	1.255466E-5	16.999996	289.800000	696.303614	NA	NA
0.358867	9.733351	40.916891	1.251587E-5	16.999990	289.800000	696.332820	NA	NA
0.360250	9.878754	40.916891	1.245697E-5	16.999986	289.800000	696.383932	NA	NA
0.361867	9.691693	40.916891	1.242974E-5	16.999992	289.800000	696.318170	NA	NA
0.363533	9.837048	40.916891	1.244368E-5	16.999979	289.800000	696.369275	NA	NA
0.365183	9.650473	40.916891	1.245969E-5	16.999996	289.800000	696.303671	NA	NA
0.366767	9.733325	40.916891	1.249602E-5	16.999980	289.800000	696.332811	NA	NA
0.368633	9.505027	40.916891	1.253373E-5	16.999973	289.800000	696.252487	NA	NA
0.370517	9.465953	40.916891	1.247809E-5	16.999979	289.800000	696.238731	NA	NA
0.371883	9.683759	40.916891	1.243530E-5	16.999935	289.800000	696.315379	NA	NA
0.373683	9.754048	40.916891	1.243815E-5	16.999951	289.800000	696.340098	NA	NA
0.375167	9.982862	40.916891	1.247830E-5	16.999951	289.800000	696.420505	NA	NA
0.376933	9.450533	40.916891	1.254684E-5	16.999977	289.800000	696.233301	NA	NA
0.378583	9.175739	40.916891	1.257640E-5	16.999959	289.800000	696.136473	NA	NA
0.380183	9.426738	40.916891	1.246776E-5	16.999973	289.800000	696.224922	NA	NA
0.382300	9.102875	40.916891	1.243323E-5	16.999945	289.800000	696.110776	NA	NA
0.383633	9.613740	40.916891	1.243184E-5	16.999951	289.800000	696.290748	NA	NA
0.385250	35.614330	40.936102	1.246099E-5	16.999980	289.700000	704.902797	NA	NA
0.387350	30.407640	40.936102	1.251141E-5	17.000016	289.700000	703.258464	NA	NA
0.389200	30.220157	40.936102	1.253231E-5	16.999992	289.700000	703.198553	NA	NA
0.390867	30.128389	40.936102	1.249460E-5	17.000010	289.700000	703.169210	NA	NA
0.392367	30.648881	40.936102	1.244421E-5	17.000021	289.700000	703.335480	NA	NA
0.393767	30.225976	40.936102	1.240930E-5	17.000035	289.700000	703.200413	NA	NA
0.395283	30.678510	40.936102	1.245057E-5	17.000027	289.700000	703.344934	NA	NA
0.396883	30.225262	40.936102	1.252437E-5	17.000029	289.700000	703.200185	NA	NA
0.398583	30.334128	40.936102	1.254282E-5	17.000014	289.700000	703.234979	NA	NA
0.400450	30.380004	40.936102	1.249580E-5	17.000002	289.700000	703.249636	NA	NA
0.401783	30.447939	40.936102	1.243506E-5	16.999984	289.700000	703.271335	NA	NA
0.403667	30.013047	40.936102	1.244822E-5	16.999992	289.700000	703.132313	NA	NA
0.405717	30.070560	40.936102	1.249525E-5	17.000006	289.700000	703.150713	NA	NA
0.407033	30.730391	40.936102	1.253506E-5	16.999990	289.700000	703.361484	NA	NA
0.408467	79.029737	40.936102	1.253142E-5	16.999975	289.700000	717.338138	NA	NA
0.410733	79.226207	40.936102	1.249614E-5	16.999951	289.700000	717.389888	NA	NA
0.412017	79.519955	40.936102	1.245799E-5	16.999965	289.700000	717.467194	NA	NA
0.413467	79.014180	40.936102	1.249104E-5	16.999979	289.700000	717.334038	NA	NA
0.417633	79.029757	40.936102	1.256075E-5	17.000006	289.700000	717.338143	NA	NA
0.418950	79.179930	40.936102	1.258805E-5	16.999994	289.700000	717.377702	NA	NA
0.420267	80.852395	40.936102	1.252353E-5	16.999996	289.700000	717.816843	NA	NA
0.422333	80.585161	40.936102	1.245855E-5	16.999961	289.700000	717.746850	NA	NA
0.423667	81.093962	40.936102	1.243549E-5	16.999971	289.700000	717.880056	NA	NA
0.425250	81.743177	40.936102	1.243478E-5	16.999947	289.700000	718.049676	NA	NA
0.426883	50.777241	40.955329	1.253469E-5	16.999957	289.600000	709.489864	NA	NA
0.429433	50.644111	40.955329	1.255030E-5	16.999947	289.600000	709.450820	NA	NA
0.430800	50.593991	40.955329	1.251945E-5	16.999932	289.600000	709.436115	NA	NA
0.432100	50.593986	40.955329	1.247546E-5	16.999922	289.600000	709.436114	NA	NA
0.433500	50.518835	40.955329	1.243892E-5	16.999922	289.600000	709.414060	NA	NA
0.435133	50.594053	40.955329	1.242683E-5	16.999922	289.600000	709.436134	NA	NA
0.436950	50.393800	40.955329	1.246677E-5	16.999932	289.600000	709.377353	NA	NA
0.438550	36.141951	40.955329	1.255204E-5	16.999947	289.600000	705.067369	NA	NA
0.441150	36.500088	40.955329	1.251027E-5	16.999957	289.600000	705.178861	NA	NA
0.442550	36.147693	40.955329	1.243592E-5	16.999959	289.600000	705.069157	NA	NA
0.444233	36.382553	40.955329	1.240807E-5	16.999986	289.600000	705.142290	NA	NA
0.445917	36.406173	40.955329	1.245255E-5	16.999973	289.600000	705.149641	NA	NA
0.447600	36.171259	40.955329	1.253568E-5	16.999996	289.600000	705.076499	NA	NA
0.449567	36.194522	40.955329	1.252393E-5	17.000016	289.600000	705.083745	NA	NA
0.451933	36.406076	40.955329	1.244012E-5	17.000033	289.600000	705.149611	NA	NA
0.453950	36.523852	40.955329	1.243870E-5	17.000043	289.600000	705.186253	NA	NA
0.455700	36.570747	40.955329	1.246782E-5	17.000031	289.600000	705.200838	NA	NA
0.457067	36.241500	40.955329	1.250789E-5	17.000016	289.600000	705.098376	NA	NA
0.458600	36.123951	40.955329	1.254047E-5	17.000037	289.600000	705.061760	NA	NA
0.460250	36.165507	40.955329	1.253043E-5	17.000055	289.600000	705.074707	NA	NA
0.461983	36.359077	40.955329	1.244127E-5	17.000072	289.600000	705.134983	NA	NA
0.463867	69.103575	40.955329	1.243768E-5	17.000066	289.600000	714.675176	NA	NA
0.465650	69.260947	40.955329	1.248223E-5	17.000084	289.600000	714.718155	NA	NA
0.466933	69.059155	40.955329	1.254363E-5	17.000094	289.600000	714.663040	NA	NA
0.468550	69.573327	40.974571	1.256106E-5	17.000113	289.500000	714.803397	NA	NA
0.470300	69.871681	40.974571	1.250313E-5	17.000098	289.500000	714.884715	NA	NA
0.471867	70.115936	40.974571	1.243833E-5	17.000090	289.500000	714.951222	NA	NA
0.473717	69.654634	40.974571	1.246037E-5	17.000102	289.500000	714.825567	NA	NA
0.475500	50.298038	40.974571	1.251274E-5	17.000088	289.500000	709.349231	NA	NA
0.477350	50.393859	40.974571	1.253491E-5	17.000102	289.500000	709.377374	NA	NA
0.479000	50.618893	40.974571	1.251982E-5	17.000096	289.500000	709.443425	NA	NA
0.480667	50.493876	40.974571	1.248174E-5	17.000090	289.500000	709.406738	NA	NA
0.482400	67.425782	40.974571	1.245215E-5	17.000057	289.500000	714.215401	NA	NA
0.484533	67.386377	40.974571	1.246795E-5	17.000045	289.500000	714.204568	NA	NA
0.485950	67.198412	40.974571	1.249481E-5	17.000039	289.500000	714.152872	NA	NA
0.487567	71.845096	40.974571	1.251676E-5	17.000061	289.500000	715.420335	NA	NA
0.489433	71.531132	40.974571	1.251954E-5	17.000080	289.500000	715.335380	NA	NA
0.491083	72.295500	40.974571	1.250004E-5	17.000062	289.500000	715.542038	NA	NA
0.492483	72.158614	40.974571	1.244495E-5	17.000049	289.500000	715.505072	NA	NA
0.493767	72.268209	40.974571	1.240158E-5	17.000043	289.500000	715.534670	NA	NA
0.495233	72.213397	40.974571	1.245129E-5	17.000035	289.500000	715.519868	NA	NA
0.496917	8.638302	40.974571	1.254344E-5	16.999996	289.500000	695.946730	NA	NA
0.499500	8.809683	40.974571	1.249701E-5	16.999984	289.500000	696.007295	NA	NA
0.501200	9.015201	40.974571	1.244554E-5	16.999988	289.500000	696.079855	NA	NA
0.503017	9.189649	40.974571	1.243839E-5	16.999982	289.500000	696.141388	NA	NA
0.505283	10.581948	40.974571	1.246109E-5	16.999977	289.500000	696.630612	NA	NA
0.506833	10.807352	40.974571	1.249389E-5	16.999988	289.500000	696.709502	NA	NA
0.508533	10.602435	40.974571	1.256641E-5	16.999980	289.500000	696.637786	NA	NA
0.510650	10.701756	40.974571	1.250607E-5	17.000014	289.500000	696.672555	NA	NA
0.511983	10.491625	40.974571	1.243818E-5	17.000037	289.500000	696.598976	NA	NA
0.513550	11.007392	40.993828	1.243604E-5	17.000037	289.400000	696.779445	NA	NA
0.515233	11.143279	40.974571	1.248350E-5	17.000039	289.500000	696.826912	NA	NA
0.516950	11.726711	40.993828	1.254038E-5	17.000031	289.400000	697.030377	NA	NA
0.518533	11.537034	40.993828	1.257012E-5	17.000014	289.400000	696.964294	NA	NA
0.520250	11.729066	40.993828	1.246421E-5	17.000014	289.400000	697.031197	NA	NA
0.522383	12.332888	40.993828	1.243169E-5	16.999990	289.400000	697.241161	NA	NA
0.523700	12.619703	40.993828	1.242705E-5	16.999990	289.400000	697.340679	NA	NA
0.525283	12.162289	40.993828	1.245707E-5	16.999965	289.400000	697.181902	NA	NA
0.526883	80.513152	40.993828	1.250242E-5	16.999986	289.400000	717.727989	NA	NA
0.529033	80.782865	40.993828	1.251998E-5	17.000010	289.400000	717.798649	NA	NA
0.530767	19.477396	40.993828	1.248334E-5	16.999975	289.400000	699.680015	NA	NA
0.533283	19.313413	40.993828	1.241515E-5	16.999973	289.400000	699.624954	NA	NA
0.535650	19.096835	40.993828	1.247320E-5	16.999990	289.400000	699.552169	NA	NA
0.537100	19.226764	40.993828	1.252910E-5	16.999988	289.400000	699.595843	NA	NA
0.538883	19.074855	40.993828	1.254202E-5	16.999973	289.400000	699.544778	NA	NA
0.540567	19.262136	40.993828	1.250752E-5	16.999973	289.400000	699.607728	NA	NA
0.542317	19.617215	40.993828	1.244003E-5	16.999939	289.400000	699.726929	NA	NA
0.544033	19.655015	40.993828	1.244421E-5	16.999945	289.400000	699.739606	NA	NA
0.545750	19.459676	40.993828	1.251469E-5	16.999957	289.400000	699.674067	NA	NA
0.547100	19.530359	40.993828	1.254542E-5	16.999953	289.400000	699.697789	NA	NA
0.548583	19.601067	40.993828	1.251055E-5	16.999949	289.400000	699.721512	NA	NA
0.550617	19.549376	40.993828	1.246010E-5	16.999949	289.400000	699.704170	NA	NA
0.552017	19.245763	40.993828	1.243403E-5	16.999959	289.400000	699.602227	NA	NA
0.553633	56.406254	41.013100	1.244099E-5	16.999961	289.300000	711.121946	NA	NA
0.555683	56.563106	41.013100	1.250291E-5	16.999975	289.300000	711.166906	NA	NA
0.557117	55.640701	41.013100	1.253803E-5	16.999941	289.300000	710.902109	NA	NA
0.558900	56.044665	41.013100	1.254468E-5	16.999887	289.300000	711.018194	NA	NA
0.560183	56.095765	41.013100	1.249113E-5	16.999883	289.300000	711.032865	NA	NA
0.562033	56.226919	41.013100	1.244195E-5	16.999906	289.300000	711.070507	NA	NA
0.563500	56.203877	41.013100	1.244158E-5	16.999928	289.300000	711.063895	NA	NA
0.565450	56.306464	41.013100	1.247874E-5	16.999941	289.300000	711.093327	NA	NA
0.566867	56.691372	41.013100	1.257151E-5	16.999945	289.300000	711.203652	NA	NA
0.568783	57.092813	41.013100	1.253652E-5	16.999924	289.300000	711.318539	NA	NA
0.570267	57.030611	41.013100	1.247330E-5	16.999935	289.300000	711.300749	NA	NA
0.571883	56.902007	41.013100	1.244424E-5	16.999957	289.300000	711.263955	NA	NA
0.573650	57.159452	41.013100	1.243462E-5	16.999953	289.300000	711.337593	NA	NA
0.575200	57.391309	41.013100	1.245095E-5	16.999977	289.300000	711.403847	NA	NA
0.576933	57.627868	41.013100	1.249543E-5	16.999990	289.300000	711.471384	NA	NA
0.578600	57.757210	41.013100	1.253655E-5	17.000004	289.300000	711.508285	NA	NA
0.580483	57.370007	41.013100	1.249423E-5	17.000012	289.300000	711.397763	NA	NA
0.581900	57.600389	41.013100	1.242467E-5	17.000014	289.300000	711.463542	NA	NA
0.583517	57.989990	41.013100	1.240142E-5	17.000023	289.300000	711.574649	NA	NA
0.585333	57.838251	41.013100	1.246275E-5	17.000051	289.300000	711.531396	NA	NA
0.586917	57.963998	41.013100	1.252993E-5	17.000049	289.300000	711.567241	NA	NA
0.588583	57.746277	41.013100	1.254567E-5	17.000053	289.300000	711.505166	NA	NA
0.590250	57.446531	41.013100	1.246399E-5	17.000039	289.300000	711.419619	NA	NA
0.592317	57.212865	41.013100	1.242065E-5	17.000031	289.300000	711.352861	NA	NA
0.593600	56.927133	41.013100	1.244087E-5	17.000037	289.300000	711.271145	NA	NA
0.595267	57.341464	41.013100	1.248628E-5	17.000021	289.300000	711.389609	NA	NA
0.596867	57.510813	41.013100	1.250996E-5	17.000004	289.300000	711.437973	NA	NA
0.598750	57.239037	41.013100	1.251970E-5	16.999957	289.300000	711.360341	NA	NA
0.600167	56.539144	41.013100	1.251469E-5	16.999967	289.300000	711.160039	NA	NA
0.602033	56.073420	41.013100	1.245323E-5	16.999947	289.300000	711.026450	NA	NA
0.603867	55.994464	41.032388	1.245920E-5	16.999949	289.200000	711.003782	NA	NA
0.605217	55.917069	41.032388	1.248943E-5	16.999943	289.200000	710.981551	NA	NA
0.606917	55.659510	41.032388	1.254270E-5	16.999961	289.200000	710.907522	NA	NA
0.608517	55.530228	41.032388	1.256799E-5	16.999967	289.200000	710.870335	NA	NA
0.610317	55.182203	41.032388	1.251324E-5	17.000004	289.200000	710.770134	NA	NA
0.611883	53.734117	41.032388	1.243549E-5	17.000004	289.200000	710.351730	NA	NA
0.613917	24.838644	41.032388	1.245787E-5	17.000000	289.200000	701.457398	NA	NA
0.615900	25.135726	41.032388	1.252746E-5	16.999979	289.200000	701.554620	NA	NA
0.617283	25.381686	41.032388	1.256700E-5	17.000012	289.200000	701.635012	NA	NA
0.618667	25.866160	41.032388	1.253574E-5	16.999979	289.200000	701.793103	NA	NA
0.620283	25.895413	41.032388	1.248217E-5	16.999959	289.200000	701.802637	NA	NA
0.621967	31.871354	41.032388	1.244609E-5	17.000004	289.200000	703.724521	NA	NA
0.624117	31.956649	41.032388	1.245311E-5	16.999959	289.200000	703.751586	NA	NA
0.625733	31.910563	41.032388	1.251101E-5	16.999979	289.200000	703.736964	NA	NA
0.627117	32.071800	41.032388	1.253259E-5	16.999957	289.200000	703.788109	NA	NA
0.628600	32.210168	41.032388	1.252298E-5	16.999965	289.200000	703.831971	NA	NA
0.630250	32.170610	41.032388	1.249809E-5	16.999953	289.200000	703.819435	NA	NA
0.631917	31.702968	41.032388	1.244312E-5	16.999930	289.200000	703.671060	NA	NA
0.633567	31.305716	41.032388	1.241561E-5	16.999955	289.200000	703.544780	NA	NA
0.635317	31.230542	41.032388	1.246959E-5	16.999953	289.200000	703.520858	NA	NA
0.636933	31.621733	41.032388	1.253927E-5	16.999965	289.200000	703.645254	NA	NA
0.639033	7.965260	41.032388	1.248897E-5	16.999994	289.200000	695.708399	NA	NA
0.640950	8.206615	41.032388	1.243527E-5	17.000004	289.200000	695.793960	NA	NA
0.642250	8.298148	41.032388	1.241128E-5	17.000020	289.200000	695.826383	NA	NA
0.643567	8.195650	41.032388	1.245543E-5	17.000031	289.200000	695.790076	NA	NA
0.645317	8.359571	41.051691	1.253241E-5	17.000025	289.100000	695.848135	NA	NA
0.646867	7.949791	41.051691	1.256527E-5	17.000039	289.100000	695.702915	NA	NA
0.648617	8.077393	41.051691	1.246303E-5	17.000043	289.100000	695.748167	NA	NA
0.650567	8.318517	41.051691	1.243357E-5	17.000053	289.100000	695.833599	NA	NA
0.651933	8.339080	41.051691	1.244448E-5	17.000047	289.100000	695.840880	NA	NA
0.653683	8.236460	41.051691	1.247534E-5	17.000043	289.100000	695.804537	NA	NA
0.655233	8.257009	41.051691	1.250724E-5	17.000051	289.100000	695.811816	NA	NA
0.656950	8.318640	41.051691	1.254054E-5	17.000035	289.100000	695.833643	NA	NA
0.658617	7.826945	41.051691	1.254001E-5	17.000025	289.100000	695.659323	NA	NA
0.660233	75.583857	41.051691	1.243178E-5	17.000035	289.100000	716.424563	NA	NA
0.662850	75.845220	41.051691	1.244260E-5	17.000047	289.100000	716.494255	NA	NA
0.664150	76.024839	41.051691	1.248313E-5	17.000061	289.100000	716.542112	NA	NA
0.665483	76.148996	41.051691	1.253615E-5	17.000047	289.100000	716.575174	NA	NA
0.666867	76.037786	41.051691	1.256187E-5	17.000078	289.100000	716.545561	NA	NA
0.668750	75.704864	41.051691	1.252839E-5	17.000059	289.100000	716.456838	NA	NA
0.670183	75.678695	41.051691	1.247317E-5	17.000074	289.100000	716.449859	NA	NA
0.671883	76.178309	41.051691	1.244374E-5	17.000068	289.100000	716.582978	NA	NA
0.675567	75.843727	41.051691	1.246977E-5	17.000043	289.100000	716.493857	NA	NA
0.676867	76.316685	41.051691	1.251237E-5	17.000053	289.100000	716.619805	NA	NA
0.678567	76.065556	41.051691	1.252801E-5	17.000010	289.100000	716.552956	NA	NA
0.680283	76.204694	41.051691	1.248965E-5	16.999996	289.100000	716.590001	NA	NA
0.681883	76.037973	41.051691	1.242578E-5	17.000010	289.100000	716.545610	NA	NA
0.683583	23.831700	41.051691	1.245648E-5	17.000006	289.100000	701.126899	NA	NA
0.686350	24.038136	41.051691	1.251621E-5	17.000033	289.100000	701.194779	NA	NA
0.688367	23.683563	41.071009	1.251998E-5	17.000053	289.000000	701.078152	NA	NA
0.690317	23.636027	41.071009	1.245657E-5	17.000023	289.000000	701.062502	NA	NA
0.691917	23.535500	41.071009	1.241190E-5	17.000033	289.000000	701.029394	NA	NA
0.693583	23.469238	41.071009	1.243734E-5	17.000037	289.000000	701.007562	NA	NA
0.695350	23.203787	41.071009	1.251426E-5	17.000037	289.000000	700.920038	NA	NA
0.697317	23.339857	41.071009	1.252004E-5	17.000029	289.000000	700.964916	NA	NA
0.698633	23.535542	41.071009	1.251386E-5	17.000020	289.000000	701.029408	NA	NA
0.700250	23.845747	41.071009	1.247614E-5	17.000027	289.000000	701.131523	NA	NA
0.701983	23.749673	41.071009	1.244349E-5	17.000029	289.000000	701.099912	NA	NA
0.703650	23.634789	41.071009	1.245107E-5	17.000059	289.000000	701.062094	NA	NA
0.705200	23.557630	41.071009	1.248594E-5	17.000025	289.000000	701.036683	NA	NA
0.707033	23.757124	41.071009	1.255364E-5	17.000020	289.000000	701.102364	NA	NA
0.708800	23.631586	41.071009	1.249562E-5	17.000021	289.000000	701.061039	NA	NA
0.710267	23.407091	41.071009	1.244523E-5	17.000014	289.000000	700.987080	NA	NA
0.711983	23.646371	41.071009	1.242748E-5	17.000014	289.000000	701.065908	NA	NA
0.713650	23.557665	41.071009	1.245722E-5	16.999971	289.000000	701.036695	NA	NA
0.715250	23.424688	41.071009	1.252938E-5	16.999961	289.000000	700.992880	NA	NA
0.717000	23.513419	41.071009	1.256756E-5	16.999951	289.000000	701.022119	NA	NA
0.718567	23.646361	41.071009	1.247404E-5	16.999953	289.000000	701.065904	NA	NA
0.720667	23.890073	41.071009	1.244730E-5	16.999963	289.000000	701.146103	NA	NA
0.722100	24.082584	41.071009	1.244708E-5	16.999988	289.000000	701.209390	NA	NA
