Wavelength(nm)  Intensity
690.49	6285.00
690.67	6042.00
690.84	6073.00
691.02	6161.00
691.19	5824.00
691.36	5871.00
691.54	6292.00
691.71	6160.00
691.89	5806.00
692.06	5726.00
692.24	6357.00
692.41	5734.00
692.59	6507.00
692.76	6007.00
692.93	6141.00
693.11	6290.00
693.28	6301.00
693.46	6680.00
693.63	6457.00
693.80	6514.00
693.98	6386.00
694.15	6357.00
694.33	5785.00
694.50	6404.00
694.67	6596.00
694.85	6743.00
695.02	6323.00
695.20	5997.00
695.37	5763.00
695.54	6663.00
695.72	5859.00
695.89	5797.00
696.07	6280.00
696.24	6420.00
696.41	6713.00
696.59	6024.00
696.76	6493.00
696.93	6964.00
697.11	5747.00
697.28	6611.00
697.45	6626.00
697.63	6505.00
697.80	6392.00
697.97	6785.00
698.15	6063.00
698.32	6289.00
698.49	5935.00
698.67	6114.00
698.84	5745.00
699.01	5629.00
699.19	6397.00
699.36	5904.00
699.53	6930.00
699.70	5865.00
699.88	6436.00
700.05	6605.00
700.22	6560.00
700.40	6524.00
700.57	6256.00
700.74	6069.00
700.91	6128.00
701.09	6944.00
701.26	6175.00
701.43	6590.00
701.60	5957.00
701.78	6183.00
701.95	6816.00
702.12	5547.00
702.29	5763.00
702.47	5888.00
702.64	6306.00
702.81	6326.00
702.98	6080.00
703.16	5872.00
703.33	5675.00
703.50	7055.00
703.67	6020.00
703.85	6342.00
704.02	6267.00
704.19	6034.00
704.36	6695.00
704.53	6464.00
704.71	7078.00
704.88	6908.00
705.05	6288.00
705.22	6292.00
705.39	6534.00
705.56	6418.00
705.74	6691.00
705.91	7041.00
706.08	6412.00
706.25	7187.00
706.42	6927.00
706.59	7319.00
706.77	7117.00
706.94	7064.00
707.11	7423.00
707.28	7150.00
707.45	7197.00
707.62	6853.00
707.80	6239.00
707.97	6933.00
708.14	6355.00
708.31	6414.00
708.48	6846.00
708.65	6940.00
708.82	7855.00
708.99	8561.00
709.16	7744.00
709.34	7274.00
709.51	6704.00
709.68	6506.00
709.85	6798.00
710.02	5985.00
710.19	7289.00
710.36	6827.00
710.53	6151.00
710.70	6199.00
710.87	6133.00
711.04	6141.00
711.22	6525.00
711.39	6680.00
711.56	6572.00
711.73	6817.00
711.90	7163.00
712.07	7500.00
712.24	7387.00
712.41	7516.00
712.58	6952.00
712.75	7399.00
712.92	7048.00
713.09	6695.00
713.26	6182.00
713.43	6187.00
713.60	6943.00
713.77	6297.00
713.94	6758.00
714.11	5868.00
714.28	6965.00
714.45	6094.00
714.62	6155.00
714.79	6388.00
714.96	5654.00
715.13	6143.00
715.30	6712.00
715.47	5625.00
715.64	6820.00
715.81	5948.00
715.98	6309.00
716.15	6031.00
716.32	5790.00
716.49	6315.00
716.66	5765.00
716.83	6344.00
717.00	6646.00
717.17	5729.00
717.34	6120.00
717.51	6413.00
717.68	6948.00
717.85	6265.00
718.02	6310.00
718.19	6071.00
718.35	6091.00
718.52	6324.00
718.69	5830.00
718.86	6566.00
719.03	6464.00
719.20	6471.00
719.37	6268.00
719.54	6445.00
719.71	6040.00
719.88	6431.00
720.05	6307.00
720.21	6005.00
720.38	6343.00
720.55	6451.00
720.72	6037.00
720.89	6224.00
721.06	6242.00
721.23	6241.00
721.40	6667.00
721.56	5663.00
721.73	6476.00
721.90	5906.00
722.07	6102.00
722.24	6905.00
722.41	6281.00
722.58	6563.00
722.74	5703.00
